69.12549.21
Time(days)     V    Verr    R    Rerr
 1129.56     16.815    0.007   16.399    0.007
 1165.51     16.827    0.010   16.418    0.010
 1174.62     16.829    0.009   16.421    0.008
 1185.58     16.843    0.009   16.427    0.009
 1206.54     16.868    0.007   16.480    0.007
 1305.68     16.840    0.018   16.405    0.013
 1314.63    -99.000  -99.000   16.436    0.033
 1316.81     16.840    0.010   16.429    0.008
 1320.59     16.829    0.016   16.413    0.011
 1324.62     16.815    0.008   16.399    0.007
 1330.74     16.844    0.009   16.400    0.008
 1347.80     16.859    0.010   16.433    0.008
 1359.65     16.819    0.006   16.392    0.006
 1364.69     16.838    0.007   16.407    0.008
 1380.70     16.808    0.011   16.389    0.011
 1455.70     16.825    0.010   16.384    0.011
 1485.68     16.801    0.006   16.411    0.007
 1538.69     16.898    0.010   16.484    0.010
 1563.49     16.895    0.012   16.465    0.012
 1593.49     16.898    0.014   16.484    0.014
 1605.44     16.865    0.007  -99.000  -99.000
 1632.40     16.948    0.010   16.534    0.009
 1679.79     16.966    0.011   16.491    0.010
 1725.79     17.004    0.020   16.564    0.016
 1727.58     17.012    0.018   16.562    0.014
 1746.65     17.012    0.007   16.559    0.006
 1754.64     17.040    0.005   16.588    0.004
 1766.75     17.020    0.005   16.587    0.005
 1772.69     17.007    0.009   16.564    0.008
 1778.72     17.006    0.011   16.559    0.010
 1788.68     16.976    0.006   16.538    0.007
 1805.59     16.989    0.007   16.545    0.007
 1814.62     17.000    0.010   16.547    0.009
 1822.62     16.988    0.010   16.566    0.011
 1822.72     16.994    0.010   16.572    0.009
 1838.60     16.996    0.006   16.569    0.006
 1847.59     16.961    0.009   16.532    0.010
 1859.52     16.938    0.006   16.517    0.007
 1863.50     16.944    0.009   16.521    0.008
 1869.73     16.960    0.009   16.548    0.009
 1871.72     16.986    0.013   16.555    0.012
 1874.53     16.938    0.008   16.528    0.009
 1875.77     16.958    0.011   16.530    0.010
 1884.61     16.958    0.007   16.558    0.006
 1887.59     16.947    0.006   16.546    0.006
 1896.56     16.971    0.012   16.547    0.012
 1898.66     17.029    0.013   16.593    0.012
 1902.59     16.964    0.010   16.545    0.009
 1904.69     16.998    0.013   16.562    0.011
 1907.59    -99.000  -99.000   16.506    0.019
 1910.59     16.945    0.009   16.566    0.010
 1912.52     16.982    0.019   16.545    0.015
 1917.47     16.944    0.008   16.531    0.006
 1920.53     16.960    0.010   16.547    0.010
 1923.60     16.995    0.008   16.590    0.008
 1927.56     16.993    0.008   16.600    0.008
 1930.44     16.959    0.010   16.537    0.012
 1931.60     17.039    0.015   16.585    0.012
 1939.48     16.945    0.024   16.558    0.020
 1942.54     17.028    0.013   16.578    0.011
 1946.48     16.941    0.009   16.543    0.008
 1953.42     17.046    0.017   16.603    0.015
 1956.48     17.027    0.012   16.595    0.011
 1958.54     17.043    0.011   16.627    0.010
 1976.49     17.018    0.014   16.581    0.012
 1980.40     16.994    0.008   16.580    0.006
 1984.84     17.006    0.010   16.566    0.011
 1991.37     16.993    0.011   16.584    0.011
 1994.40     17.012    0.017   16.608    0.014
 1999.42     17.049    0.013   16.616    0.011
 2008.80     17.039    0.015   16.575    0.013
 2022.72     17.022    0.023   16.579    0.019
 2028.73     17.001    0.014   16.579    0.012
 2033.83     17.016    0.017   16.571    0.014
 2037.79     16.996    0.013   16.560    0.012
 2039.80     17.005    0.009   16.563    0.009
 2047.79     17.032    0.015   16.602    0.013
 2056.73     17.077    0.016   16.642    0.012
 2058.74     17.059    0.008   16.619    0.008
 2061.76     17.058    0.023   16.594    0.020
 2066.71     17.069    0.007   16.622    0.008
 2078.66     16.991    0.018  -99.000  -99.000
 2081.68     17.076    0.009   16.608    0.007
 2090.79     17.084    0.013   16.626    0.011
 2094.69     17.081    0.009   16.633    0.007
 2096.63     17.084    0.011  -99.000  -99.000
 2097.75     17.065    0.012   16.629    0.010
 2099.64     17.098    0.016   16.660    0.014
 2102.55    -99.000  -99.000   16.601    0.028
 2107.63     17.089    0.007   16.637    0.005
 2108.75     17.068    0.013   16.607    0.011
 2110.71     17.052    0.010   16.594    0.010
 2112.63    -99.000  -99.000   16.616    0.022
 2113.72     17.037    0.018   16.622    0.014
 2115.66     17.045    0.017   16.582    0.014
 2120.72     17.115    0.006   16.617    0.006
 2136.70     16.976    0.007   16.532    0.007
 2145.68     16.957    0.016   16.548    0.014
 2147.72     16.964    0.009   16.534    0.009
 2152.57     16.932    0.015   16.501    0.015
 2154.65     16.967    0.007   16.542    0.007
 2161.69     16.972    0.009   16.546    0.008
 2170.64     17.010    0.005   16.577    0.004
 2173.73     17.034    0.017   16.603    0.015
 2180.52     16.992    0.012   16.524    0.012
 2182.52     16.995    0.007   16.566    0.006
 2188.58     16.992    0.008   16.569    0.008
 2190.62     16.981    0.013   16.576    0.012
 2202.58     16.965    0.009   16.560    0.009
 2216.56     16.979    0.016   16.547    0.015
 2218.63     16.982    0.007   16.548    0.007
 2221.63     16.985    0.005   16.567    0.004
 2225.70     17.014    0.007   16.588    0.007
 2233.71     17.038    0.011   16.590    0.010
 2237.64     16.951    0.014  -99.000  -99.000
 2239.61     17.018    0.009   16.603    0.008
 2240.75    -99.000  -99.000   16.575    0.027
 2242.70     17.054    0.014   16.609    0.014
 2244.69     16.762    0.014  -99.000  -99.000
 2247.55     16.887    0.008  -99.000  -99.000
 2252.48     17.036    0.010   16.585    0.009
 2256.50     17.020    0.012   16.590    0.011
 2258.52     17.027    0.010   16.599    0.009
 2260.60     17.036    0.012   16.628    0.011
 2265.62     17.033    0.014   16.588    0.011
 2285.58     16.958    0.010   16.483    0.008
 2293.54    -99.000  -99.000   16.576    0.021
 2298.52     17.010    0.011   16.590    0.010
 2310.50     16.986    0.009   16.568    0.008
 2319.44     16.924    0.009   16.543    0.010
 2329.39     16.955    0.008   16.560    0.008
 2350.38     16.866    0.008   16.538    0.010
 2358.34     16.882    0.008   16.496    0.008
 2373.35     16.865    0.009   16.484    0.009
 2381.82     16.878    0.020   16.445    0.016
 2405.73     16.824    0.013   16.402    0.012
 2411.74     16.857    0.009   16.427    0.008
 2426.75     16.864    0.008   16.413    0.007
 2433.65     16.878    0.009   16.448    0.008
 2438.75     16.856    0.013   16.420    0.011
 2449.70     16.907    0.009   16.453    0.008
 2461.58     16.888    0.020   16.437    0.015
 2463.58     16.877    0.011   16.447    0.010
 2466.60     16.906    0.027   16.468    0.016
 2478.57     16.921    0.009   16.495    0.007
 2483.57     16.933    0.020   16.471    0.017
 2486.73     16.901    0.009   16.461    0.008
 2489.62    -99.000  -99.000   16.449    0.031
 2491.69     16.889    0.008   16.461    0.007
 2496.65     16.891    0.007   16.483    0.007
 2508.52     16.906    0.019   16.491    0.018
 2513.70     16.920    0.009   16.484    0.008
 2518.56     16.908    0.009  -99.000  -99.000
 2524.68     16.914    0.008   16.494    0.007
 2534.57     16.955    0.011   16.501    0.009
 2544.69     16.909    0.011   16.521    0.011
 2544.74     16.895    0.023   16.517    0.019
 2548.65     16.921    0.007   16.503    0.006
 2553.63     17.000    0.011   16.517    0.009
 2557.71     16.886    0.007  -99.000  -99.000
 2560.63     16.872    0.007   16.493    0.008
 2565.60     16.878    0.011  -99.000  -99.000
 2581.74     16.944    0.010   16.532    0.009
 2587.58     17.069    0.020   16.566    0.013
 2600.60     16.899    0.004   16.500    0.006
 2603.52    -99.000  -99.000   16.484    0.043
 2608.60     16.929    0.007   16.528    0.007
 2617.70    -99.000  -99.000   16.591    0.009
 2619.68     16.942    0.018   16.561    0.017
 2624.54     16.993    0.011   16.560    0.010
 2627.47     16.964    0.007   16.545    0.007
 2631.49     17.015    0.012   16.562    0.010
 2639.51     16.950    0.009   16.552    0.009
 2653.47     16.925    0.007  -99.000  -99.000
 2656.42     16.990    0.006   16.585    0.006
 2662.44     16.942    0.005   16.571    0.006
 2668.46     16.922    0.008  -99.000  -99.000
 2675.47     16.951    0.010   16.595    0.011
 2678.37     16.951    0.006   16.544    0.007
 2681.38     16.931    0.005   16.534    0.005
 2684.38     16.930    0.005   16.521    0.004
 2688.41     16.993    0.018   16.524    0.016
 2691.45     16.924    0.006   16.513    0.004
 2695.41     16.898    0.008  -99.000  -99.000
 2703.46     16.901    0.011  -99.000  -99.000
 2713.42     16.933    0.010   16.516    0.010
 2725.38     16.933    0.013   16.503    0.014
 2738.80     16.923    0.017   16.478    0.013
 2758.79     16.907    0.016   16.482    0.014
 2769.71     16.935    0.016   16.479    0.011
 2772.76     16.930    0.011   16.480    0.010
 2782.77     16.911    0.011   16.464    0.009
 2785.77     16.880    0.010   16.436    0.009
 2788.80     16.890    0.012   16.468    0.010
 2797.71     16.911    0.009   16.468    0.008
 2800.75     16.899    0.008   16.453    0.007
 2808.72     16.928    0.013   16.466    0.012
 2811.71     16.924    0.008   16.481    0.006
 2816.69     16.926    0.009   16.481    0.008
 2820.78     16.914    0.009   16.474    0.008
 2839.60     16.915    0.019   16.480    0.016
 2840.76     16.918    0.015   16.485    0.013
 2847.65     16.879    0.014   16.448    0.012
 2849.59     16.915    0.015   16.466    0.011
 2854.66     16.865    0.015   16.340    9.999
 2856.53     16.874    0.008   16.436    0.007
 2861.54     16.901    0.010   16.458    0.009
 2866.52     16.890    0.010   16.443    0.009
 2869.57     16.883    0.011   16.454    0.010
 2871.65     16.871    0.007   16.456    0.006
 2886.49     16.885    0.020   16.428    0.016
 2889.64     16.864    0.006   16.436    0.006
 2892.61     16.884    0.009   16.452    0.008
 2903.72     16.908    0.008   16.481    0.007
 2909.61     16.939    0.011   16.505    0.009
 2918.74     16.902    0.011   16.480    0.009
 2923.61     16.893    0.007   16.474    0.006
