20.4678.600
Time(days)     V    Verr    R    Rerr
 1691.79     20.055    0.056   19.741    0.054
 1696.74     20.006    0.048   19.818    0.048
 1721.74     19.867    0.090   19.684    0.089
 1725.67     20.088    0.180   19.697    0.126
 1727.56     20.190    0.318   19.774    0.172
 1729.74     19.757    0.140   19.569    0.101
 1736.77     19.965    0.051   19.694    0.047
 1741.69     19.922    0.186   19.724    0.186
 1745.71     19.928    0.063   19.733    0.070
 1746.74     19.975    0.045   19.694    0.042
 1747.72     19.967    0.028   19.743    0.029
 1748.70     20.021    0.058   19.778    0.054
 1751.71     19.996    0.067   19.782    0.063
 1753.70     20.011    0.072   19.722    0.064
 1754.73     19.958    0.027   19.721    0.030
 1756.74     20.001    0.037   19.721    0.037
 1762.58     20.028    0.104   19.775    0.097
 1765.72     19.953    0.057   19.852    0.067
 1766.67     19.957    0.034   19.753    0.035
 1773.62     20.078    0.083   19.828    0.075
 1773.67     19.978    0.050   19.770    0.055
 1774.62     20.053    0.111   19.757    0.096
 1776.60     20.031    0.084   19.800    0.077
 1778.58     20.120    0.081   19.741    0.062
 1782.73     19.993    0.070   19.765    0.076
 1783.67     19.907    0.037   19.741    0.045
 1787.56     19.986    0.138   19.684    0.108
 1789.57     19.858    0.127   19.802    0.160
 1793.58     20.002    0.078   19.704    0.076
 1794.69     20.000    0.100   19.812    0.101
 1796.69     19.976    0.062   19.753    0.061
 1798.56     19.977    0.050   19.780    0.055
 1802.68     19.998    0.037   19.758    0.040
 1805.57     20.021    0.048   19.761    0.047
 1806.64     19.884    0.065   19.846    0.083
 1808.70     19.973    0.041   19.749    0.045
 1810.54     20.078    0.162   19.944    0.197
 1814.51     19.983    0.084   19.692    0.069
 1816.65     20.006    0.194   20.084    0.297
 1817.67     20.194    0.416   20.143    0.640
 1822.70     20.142    0.146   19.889    0.122
 1826.72     20.013    0.052   19.756    0.049
 1828.55     19.957    0.036   19.705    0.036
 1829.73     20.012    0.058   19.775    0.064
 1832.64     20.039    0.066   19.843    0.073
 1833.69     19.960    0.038   19.790    0.047
 1838.68     20.026    0.042   19.784    0.049
 1839.72     19.888    0.067   19.690    0.076
 1844.69     20.015    0.045   19.754    0.052
 1845.72     20.100    0.066  -99.000  -99.000
 1847.57     20.186    0.166   19.840    0.144
 1855.69     20.071    0.085   19.815    0.074
 1856.62     19.906    0.069   19.616    0.070
 1861.52     19.973    0.065   19.713    0.065
 1863.75    -99.000  -99.000   19.723    0.049
 1871.50     19.997    0.070   19.708    0.065
 1872.76     20.012    0.090   19.802    0.080
 1875.56     19.878    0.082   19.829    0.095
 1884.58    -99.000  -99.000   19.717    0.050
 1895.59     19.896    0.049   19.673    0.050
 1898.57     20.017    0.091   19.710    0.084
 1906.59    -99.000  -99.000   19.772    0.144
 1910.52     20.055    0.146   19.785    0.112
 1912.52     19.875    0.199   19.498    0.147
 1918.49     19.995    0.070   19.742    0.080
 1920.59     20.089    0.097   19.768    0.079
 1924.45     19.905    0.061   19.767    0.068
 1928.56     20.025    0.079   19.804    0.078
 1931.45     20.012    0.078   19.649    0.059
 1940.43     20.124    0.089   19.718    0.072
 1949.51     20.124    0.343   19.457    0.202
 1954.46     20.233    0.368   19.800    0.258
 1958.44     19.958    0.063   19.781    0.065
 1972.44     19.866    0.080   19.625    0.077
 1978.44     19.929    0.075   19.757    0.087
 1985.36     20.001    0.083   19.745    0.083
 1992.36     20.028    0.245   19.809    0.201
 1999.73     19.859    0.165   19.631    0.118
 2018.79     19.939    0.088   19.618    0.064
 2025.75     19.770    0.146   19.546    0.120
 2029.76     20.124    0.213   19.837    0.175
 2034.79     19.870    0.064   19.756    0.075
 2037.67     19.899    0.092   19.737    0.101
 2039.76     20.028    0.059   19.758    0.057
 2047.64     20.041    0.168   19.750    0.159
 2051.74     19.881    0.087   19.726    0.095
 2055.65    -99.000  -99.000   20.087    0.254
 2057.62     19.841    0.154   19.686    0.113
 2058.82     20.155    0.156   19.995    0.148
 2064.38     19.939    0.051   19.671    0.055
 2066.67     20.000    0.053  -99.000  -99.000
 2077.73     20.002    0.048   19.895    0.056
 2081.65     19.865    0.100   19.655    0.083
 2094.66     20.012    0.050   19.772    0.045
 2096.59     19.883    0.071   19.583    0.056
 2097.73     19.996    0.058   19.765    0.057
 2099.57     20.056    0.076   19.839    0.069
 2101.73     20.160    0.128   19.651    0.082
 2103.66     20.075    0.054   19.816    0.049
 2108.54     19.752    0.137   19.810    0.169
 2109.71     20.369    0.195   20.056    0.146
 2110.75     19.901    0.053   19.693    0.056
 2112.60     20.214    0.520   19.864    0.316
 2113.70     19.923    0.287   19.862    0.268
 2115.63     19.959    0.292   19.569    0.203
 2120.69     19.896    0.045   19.692    0.045
 2122.65     19.971    0.051   19.787    0.049
 2136.56     19.946    0.100   19.900    0.126
 2144.72     20.032    0.113   19.873    0.128
 2147.55     19.948    0.048   19.789    0.055
 2151.66     19.970    0.055   19.836    0.060
 2161.53     20.070    0.046   19.827    0.047
 2170.52     20.405    0.199   19.984    0.150
 2173.65     20.074    0.086   19.860    0.085
 2179.58     20.076    0.065   19.855    0.072
 2181.63     20.039    0.092   19.832    0.097
 2186.48     20.005    0.069   19.766    0.066
 2189.64     20.111    0.056   19.871    0.056
 2202.54     20.330    0.169   19.916    0.114
 2207.68     20.065    0.130   19.893    0.109
 2216.54     20.239    0.048   20.028    0.052
 2218.63     20.226    0.052   19.970    0.051
 2221.66     20.241    0.045   20.007    0.048
 2225.73     20.165    0.105   19.941    0.097
 2234.49     20.315    0.206   20.110    0.171
 2238.48     20.217    0.039   19.961    0.040
 2239.70     20.273    0.115   20.091    0.112
 2241.73     20.391    0.249   19.997    0.178
 2243.64     20.177    0.162   20.044    0.167
 2245.72     20.186    0.108   19.878    0.089
 2251.55     20.262    0.079   19.998    0.075
 2255.57     20.097    0.404  -99.000  -99.000
 2258.47     20.371    0.109   20.118    0.099
 2260.59     20.221    0.192   20.103    0.151
 2265.66     19.961    0.193   20.003    0.223
 2286.47     20.144    0.135   20.062    0.137
 2294.47     20.140    0.107   19.968    0.109
 2308.53     20.614    0.260   20.098    0.178
 2319.39     20.257    0.219   19.734    0.118
 2331.47     20.479    0.237   20.242    0.238
 2345.42     20.060    0.110   19.899    0.094
 2360.39     20.584    0.671  -99.000  -99.000
 2371.84     20.461    0.138   20.252    0.128
 2377.78     20.384    0.095   20.038    0.091
 2382.75     20.276    0.270   20.179    0.248
 2405.76     20.336    0.127   20.115    0.127
 2411.63     20.729    0.439   20.044    0.142
 2425.74     20.376    0.058   20.094    0.053
 2430.70     20.427    0.063   20.091    0.056
 2434.58     20.265    0.242   20.089    0.217
 2438.78     19.944    0.142   19.879    0.130
 2449.66     20.362    0.121   20.092    0.109
 2451.73     20.653    0.173   20.465    0.170
 2461.53     20.240    0.181   20.312    0.233
 2462.73     20.435    0.147   20.137    0.125
 2473.73     20.511    0.085   20.251    0.080
 2476.69    -99.000  -99.000   20.008    0.353
 2478.69     20.271    0.072   20.058    0.067
 2483.51     20.181    0.378   20.146    0.446
 2485.73     20.397    0.066   20.107    0.064
 2488.52     20.541    0.133   20.097    0.090
 2490.70     20.383    0.128   19.919    0.089
 2495.65     20.712    0.356   20.178    0.166
 2497.70     20.345    0.145   20.100    0.124
 2508.69     20.486    0.082   20.258    0.093
 2513.73     20.387    0.102   20.099    0.098
 2518.54     20.395    0.130   20.114    0.104
 2524.64     20.367    0.138   20.130    0.116
 2533.47     20.309    0.120   19.994    0.096
 2544.64     20.368    0.139  -99.000  -99.000
 2548.59     20.398    0.055  -99.000  -99.000
 2553.58     20.415    0.190  -99.000  -99.000
 2557.63     20.376    0.269   19.576    0.156
 2560.52     20.472    0.174   20.096    0.110
 2564.71     20.534    0.220   20.036    0.157
 2570.66     20.226    0.256   20.086    0.313
 2581.68     20.263    0.342   20.361    0.552
 2600.65     20.443    0.071   20.122    0.069
 2604.62     20.338    0.088   20.089    0.094
 2608.72     20.282    0.115   19.977    0.113
 2618.52     20.145    0.119   19.932    0.104
 2618.66    -99.000  -99.000   20.324    0.193
 2623.67     20.394    0.131   20.128    0.114
 2626.65     20.770    0.420   20.499    0.396
 2639.39     20.421    0.113   20.092    0.100
 2653.52     20.413    0.222   19.890    0.143
 2656.49     20.194    0.053   20.039    0.062
 2662.53     20.129    0.104   19.873    0.094
 2663.53     20.303    0.107   20.047    0.097
 2669.43     20.258    0.088   19.936    0.071
 2676.45     20.122    0.132   19.938    0.128
 2679.42     20.180    0.070   19.980    0.085
 2685.40     20.224    0.064   19.979    0.068
 2690.37     20.177    0.137   20.110    0.213
 2694.42     20.178    0.073   19.867    0.075
 2703.38     20.207    0.123   20.045    0.119
 2716.38     20.351    0.187   20.037    0.163
 2760.73     20.367    0.162   20.125    0.154
 2768.80     20.522    0.207   20.005    0.114
 2771.82     20.283    0.123   20.033    0.123
 2778.79     20.061    0.206   20.050    0.277
 2784.66     20.378    0.129   19.945    0.089
 2787.79     20.446    0.155   20.102    0.127
 2790.75     20.399    0.115   20.030    0.092
 2797.77     20.192    0.107   19.998    0.098
 2800.79     20.460    0.086   20.178    0.086
 2804.65     20.284    0.174   19.893    0.124
 2809.68     20.335    0.174   20.067    0.148
 2811.77     20.223    0.111   20.078    0.118
 2816.65     20.527    0.204   20.169    0.149
 2817.75     20.354    0.069   20.131    0.066
 2835.68     20.327    0.055   20.097    0.054
 2839.71     20.367    0.072   20.165    0.074
 2843.69     20.249    0.083   20.148    0.093
 2847.72     20.576    0.193   20.056    0.124
 2849.56     19.931    0.189   20.072    0.226
 2854.57     20.618    0.315   20.499    0.331
 2856.47     20.219    0.107   20.074    0.114
 2859.65     20.435    0.162   20.037    0.113
 2866.58     20.071    0.325   20.018    0.404
 2869.59     20.359    0.138   19.980    0.098
 2872.51     20.392    0.107   19.949    0.076
 2882.48     20.381    0.210   20.296    0.244
 2887.51     20.319    0.066   20.087    0.065
 2889.65     20.310    0.059   20.023    0.052
 2891.54     20.405    0.095   20.094    0.086
 2892.62     20.345    0.114   20.012    0.095
 2903.67     20.358    0.069   20.058    0.064
 2908.69     20.657    0.216   20.506    0.238
 2918.66     20.334    0.092   19.992    0.068
 2923.58     20.613    0.341   19.882    0.189
