206.17052.388
Time(days)     V    Verr    R    Rerr
  855.39     18.840    0.033   18.689    0.034
  860.42     18.882    0.081   18.720    9.999
  861.80     18.855    0.019   18.632    0.021
  862.37     18.896    0.060   18.669    9.999
  863.80     18.958    0.074   18.759    9.999
  864.39     18.868    0.089   18.743    9.999
  865.39     18.828    0.070   18.756    9.999
  868.76     18.980    0.052   18.800    9.999
  869.39     18.849    0.111   18.715    9.999
  870.74    -99.000  -99.000   18.684    9.999
  871.76     18.789    0.063   18.630    0.077
  873.37    -99.000  -99.000   18.669    9.999
  875.77     18.902    0.199  -99.000  -99.000
  877.75     18.887    0.075   18.614    0.074
  881.74     18.925    0.079   18.741    9.999
  888.73     18.926    0.067   18.763    9.999
  889.35     18.890    0.082   18.793    9.999
  889.72     18.846    0.044   18.803    9.999
  890.72     18.977    0.042   18.634    0.035
  893.81     18.874    0.052   18.648    0.059
  894.68     18.969    0.052   18.804    9.999
  895.71     18.915    0.037   18.619    0.040
  896.79    -99.000  -99.000   18.335    0.404
  896.84     18.830    0.096   18.705    0.138
  897.69     18.967    0.205   18.699    9.999
  899.71     18.923    0.035   18.673    0.037
  902.73     18.914    0.078   18.636    0.059
  903.67    -99.000  -99.000   18.646    0.071
  907.65     18.878    0.061   18.745    9.999
  908.69     18.920    0.036   18.685    0.032
  910.65     18.853    0.044   18.708    0.054
  911.65     18.829    0.095   18.743    9.999
  913.65     18.912    0.048   18.766    9.999
  915.65     18.916    0.039   18.819    9.999
  916.67     18.913    0.025   18.638    0.023
  917.67     18.883    0.036   18.629    0.033
  918.74     18.872    0.029   18.645    0.028
  919.62     18.874    0.026   18.622    0.024
  920.76     18.927    0.040   18.786    9.999
  922.62     18.857    0.031   18.616    0.028
  923.62     18.865    0.034   18.627    0.030
  924.59     18.860    0.052   18.682    0.049
  926.60     18.849    0.070   18.709    9.999
  927.65     18.931    0.026   18.634    0.022
  929.61     18.898    0.039   18.668    0.032
  930.60     18.906    0.126   18.725    9.999
  931.54    -99.000  -99.000   18.709    9.999
  932.61    -99.000  -99.000   18.705    9.999
  934.72    -99.000  -99.000   18.743    9.999
  935.60     18.812    0.075   18.680    9.999
  936.57     18.887    0.031   18.609    0.027
  937.60     18.762    0.117   18.676    9.999
  938.60     18.852    0.050   18.692    9.999
  939.60     18.862    0.021   18.634    0.021
  943.54     18.895    0.103   18.690    9.999
  944.59     18.874    0.030   18.718    9.999
  945.59     18.907    0.025   18.737    9.999
  946.58     18.869    0.031   18.582    0.028
  949.56     18.906    0.030   18.692    9.999
  950.55     18.906    0.029   18.718    9.999
  951.79     18.904    0.018   18.645    0.018
  954.53     18.893    0.048   18.691    9.999
  955.54     18.946    0.045   18.701    9.999
  956.54     18.937    0.035   18.699    9.999
  957.48     18.908    0.047   18.644    0.043
  959.50    -99.000  -99.000   18.504    0.038
  964.56     18.888    0.079   18.677    9.999
  965.54     18.918    0.039   18.626    0.031
  966.54     18.926    0.030   18.672    0.025
  967.52     18.887    0.015   18.634    0.015
  968.57     18.858    0.028   18.654    9.999
  969.54     18.828    0.059   18.558    0.056
  972.53     18.891    0.021   18.638    0.021
  973.54     18.870    0.018   18.602    0.016
  974.63     18.901    0.015   18.675    0.015
  975.59     18.837    0.025   18.614    0.026
  976.60     18.903    0.051   18.674    9.999
  979.55     18.902    0.019   18.669    0.017
  980.52     18.849    0.032   18.629    0.028
  981.58     18.901    0.018   18.638    0.016
  982.56     18.922    0.016   18.658    0.014
  983.57     18.892    0.020   18.672    0.020
  984.45     18.791    0.045   18.643    9.999
  986.60     18.879    0.041   18.659    9.999
  987.56     18.902    0.078   18.674    9.999
  988.56     18.910    0.069   18.669    9.999
  989.55    -99.000  -99.000   18.648    9.999
  993.55     18.912    0.039   18.597    0.035
  994.54     18.934    0.053   18.670    9.999
  995.54     18.886    0.042   18.655    9.999
  996.54    -99.000  -99.000   18.662    9.999
  997.53     18.827    0.057   18.635    0.061
 1000.56     18.884    0.025   18.661    0.024
 1001.62     18.869    0.025   18.647    9.999
 1002.55     18.891    0.024   18.646    0.023
 1004.55     18.892    0.030   18.659    9.999
 1005.55     18.877    0.025   18.632    0.025
 1006.62     18.832    0.079  -99.000  -99.000
 1007.53     18.905    0.020   18.639    0.018
 1010.65     18.880    0.048   18.650    9.999
 1011.64     18.892    0.016   18.628    0.015
 1012.54     18.908    0.023   18.676    0.021
 1013.51     18.905    0.055   18.655    9.999
 1015.52     18.867    0.043   18.677    0.044
 1016.51     18.891    0.022   18.639    0.019
 1017.55     18.855    0.028   18.605    0.025
 1018.63     18.893    0.028   18.635    0.025
 1019.66     18.860    0.078  -99.000  -99.000
 1023.44     18.788    0.091  -99.000  -99.000
 1023.59     18.910    0.063   18.647    9.999
 1025.44     18.906    0.020   18.683    0.021
 1026.44     18.862    0.016   18.632    0.016
 1027.47     18.893    0.019   18.639    0.019
 1028.55     18.875    0.023   18.674    0.025
 1030.47     18.898    0.047   18.648    9.999
 1031.46     18.911    0.038   18.661    9.999
 1043.44     18.866    0.036  -99.000  -99.000
 1053.44     18.932    0.030  -99.000  -99.000
 1058.45     18.927    0.022  -99.000  -99.000
 1064.45     18.921    0.031  -99.000  -99.000
 1065.45     18.908    0.022  -99.000  -99.000
 1066.71     18.913    0.035   18.650    9.999
 1067.45     18.938    0.025  -99.000  -99.000
 1068.46     18.957    0.018  -99.000  -99.000
 1069.46     18.882    0.033  -99.000  -99.000
 1070.47     18.917    0.017  -99.000  -99.000
 1072.49     18.961    0.056  -99.000  -99.000
 1073.47     18.916    0.023  -99.000  -99.000
 1073.50     18.994    0.021  -99.000  -99.000
 1074.46     18.950    0.027  -99.000  -99.000
 1076.48     18.958    0.028  -99.000  -99.000
 1077.47     18.940    0.097  -99.000  -99.000
 1078.46     18.934    0.050  -99.000  -99.000
 1082.47     18.924    0.042  -99.000  -99.000
 1094.47     18.980    0.023   18.724    0.028
 1106.53     19.056    0.030   18.746    0.027
 1107.48     19.074    0.038   18.880    0.038
 1115.49     18.997    0.044   18.760    9.999
 1118.53     19.048    0.026   18.784    9.999
 1120.47     19.057    0.022   18.798    0.023
 1123.49     19.049    0.018   18.801    0.020
 1123.52     19.034    0.021   18.755    0.028
 1124.49     19.059    0.043  -99.000  -99.000
 1126.45     19.057    0.041   18.889    9.999
 1128.46     19.031    0.019  -99.000  -99.000
 1129.46     19.050    0.032   18.859    9.999
 1131.46     19.026    0.032   18.806    9.999
 1136.52     19.086    0.051   18.767    0.039
 1144.45     19.034    0.095   18.699    9.999
 1161.46     19.059    0.028   18.826    0.028
 1164.44     19.133    0.078   18.917    9.999
 1165.45     19.097    0.175   18.792    9.999
 1166.52    -99.000  -99.000   18.681    9.999
 1167.43    -99.000  -99.000   18.834    9.999
 1172.44     19.027    0.066   18.707    9.999
 1174.43     19.071    0.049   19.064    9.999
 1176.42     19.123    0.020   18.851    0.018
 1177.44     19.095    0.055   18.709    9.999
 1178.44     19.189    0.060   18.987    9.999
 1179.42     19.175    0.099   18.809    0.087
 1180.44     18.996    0.208   18.763    9.999
 1181.42     19.120    0.058   18.719    9.999
 1182.42     19.131    0.085   18.839    9.999
 1183.42     19.123    0.030   18.874    0.029
 1184.49     19.173    0.083   18.828    9.999
 1185.42     19.096    0.036   18.989    9.999
 1186.42     19.104    0.040   18.708    9.999
 1201.40     19.089    0.136   18.769    9.999
 1204.45     19.073    0.072   18.847    9.999
 1205.44     19.085    0.048   18.825    9.999
 1206.41     19.125    0.022   18.872    0.020
 1208.40     16.365    0.008  -99.000  -99.000
 1209.40     19.059    0.031   18.815    9.999
 1210.41     19.090    0.053   18.838    9.999
 1212.40     19.095    0.035   18.879    9.999
 1213.43     19.126    0.153   18.787    0.128
 1221.41     19.031    0.084   18.820    9.999
 1235.39     19.078    0.047   18.840    0.058
 1236.81     19.101    0.032   18.828    9.999
 1241.38     19.054    0.146   18.744    9.999
 1263.81     19.087    0.068   18.719    9.999
 1264.79     19.119    0.025   18.809    0.023
 1266.80     19.068    0.037   18.707    9.999
 1267.80     19.036    0.021   18.810    0.022
 1268.78     19.053    0.023   18.797    0.022
 1269.79     19.007    0.045   18.700    9.999
 1271.79     19.012    0.090   18.728    0.109
 1272.78     19.109    0.028   18.728    9.999
 1276.81     19.071    0.034   18.707    9.999
 1278.77     19.087    0.023   18.716    9.999
 1282.76     19.039    0.033   18.700    9.999
 1283.82     19.044    0.034   18.696    9.999
 1284.75     19.171    0.059   18.736    9.999
 1290.81     19.112    0.069   18.718    9.999
 1292.74     19.103    0.104   18.717    9.999
 1294.74     19.023    0.034   18.696    9.999
 1295.67     19.086    0.041   18.805    0.045
 1298.66     19.038    0.035   18.702    9.999
 1299.67     19.045    0.028   18.704    9.999
 1302.63     19.088    0.046   18.713    9.999
 1304.61     19.049    0.032   18.704    9.999
 1305.62     19.055    0.028   18.697    9.999
 1306.60     19.025    0.059   18.697    9.999
 1307.74     18.995    0.044   18.691    9.999
 1308.75     19.049    0.059   18.705    9.999
 1309.61     19.038    0.044   18.700    9.999
 1310.59     19.049    0.025   18.758    0.021
 1311.59     19.099    0.136   18.722    9.999
 1312.70     19.076    0.054   18.712    9.999
 1313.55     19.060    0.062   18.710    9.999
 1314.45    -99.000  -99.000   18.667    9.999
 1318.56    -99.000  -99.000   18.728    0.037
 1319.55     19.042    0.026   18.798    0.022
 1320.55     19.083    0.054  -99.000  -99.000
 1321.58     19.029    0.038  -99.000  -99.000
 1322.65     18.987    0.051   18.695    9.999
 1323.56     19.095    0.053  -99.000  -99.000
 1324.56     19.015    0.037   18.692    9.999
 1325.56     19.008    0.029   18.700    9.999
 1326.55     19.044    0.038   18.703    9.999
 1328.57     19.033    0.042   18.705    9.999
 1329.54     19.107    0.159   18.735    9.999
 1330.53     19.055    0.025   18.784    0.023
 1331.61     18.998    0.057   18.700    9.999
 1332.60     19.018    0.074   18.709    9.999
 1334.52     19.077    0.023   18.805    0.021
 1335.51     18.890    0.123   18.677    9.999
 1338.53     19.032    0.027   18.759    0.024
 1340.70     19.015    0.076   18.714    9.999
 1342.56     18.954    0.131   18.701    9.999
 1343.60     19.092    0.047   18.740    9.999
 1347.49     19.023    0.062   18.693    9.999
 1349.48     19.045    0.025   18.801    0.024
 1350.48     19.075    0.191   18.975    0.294
 1351.54     19.017    0.036   18.707    9.999
 1353.49     19.048    0.018   18.777    0.017
 1357.49     19.002    0.050   18.712    9.999
 1359.46     19.009    0.034   18.713    9.999
 1363.49     19.036    0.024   18.765    0.023
 1364.47     19.042    0.017   18.782    0.017
 1366.53     19.070    0.022   18.789    0.020
 1368.50     19.053    0.060   18.734    9.999
 1368.55     18.976    0.068   18.648    0.066
 1371.51     19.092    0.040   18.836    0.031
 1382.47     19.063    0.018   18.790    0.018
 1383.48     19.071    0.036   18.787    0.036
 1390.45     19.011    0.029   18.817    9.999
 1396.45     19.108    0.060   18.729    0.055
 1398.43     19.077    0.042   18.817    9.999
 1406.43     19.105    0.043   18.832    9.999
 1409.44     19.134    0.070   18.817    9.999
 1410.43     19.060    0.020   18.800    0.019
 1413.44     19.034    0.020   18.759    0.019
 1425.45     19.055    0.022   18.755    0.020
 1431.47     19.044    0.025   18.800    0.026
 1434.49    -99.000  -99.000   18.782    9.999
 1436.46     19.156    0.044   18.951    9.999
 1438.46     19.063    0.020   18.765    0.021
 1439.48     19.017    0.059   18.785    9.999
 1440.47     19.093    0.033   18.993    9.999
 1443.47     19.053    0.015   18.782    0.015
 1444.47     19.089    0.029   18.970    9.999
 1449.47     19.078    0.074   18.764    9.999
 1457.47     19.051    0.042   18.823    9.999
 1468.68     19.138    0.055   18.754    9.999
 1472.47     19.065    0.035   18.831    9.999
 1479.48     19.163    0.082   18.760    9.999
 1484.47     18.977    0.015   18.807    0.018
 1485.46     19.051    0.028   18.727    9.999
 1486.46     19.063    0.025   18.710    9.999
 1493.47    -99.000  -99.000   18.721    9.999
 1502.48     19.061    0.032   18.724    9.999
 1503.46     19.053    0.027   18.732    9.999
 1506.45     19.016    0.022   18.758    0.021
 1508.45     19.011    0.028   18.743    9.999
 1510.46     19.064    0.033   18.741    9.999
 1528.43     19.045    0.033   18.699    9.999
 1530.45     19.156    0.154   18.706    9.999
 1532.43     18.993    0.030   18.679    9.999
 1541.44     19.032    0.048   18.698    9.999
 1550.44    -99.000  -99.000   18.647    9.999
 1558.43     18.988    0.046   18.679    9.999
 1574.80     18.986    0.025   18.657    9.999
 1575.38     19.035    0.085   18.676    9.999
 1578.39     19.081    0.050   18.874    0.051
 1593.81     19.025    0.040   18.679    9.999
 1594.82     19.034    0.025   18.686    9.999
 1600.81     19.026    0.047   18.690    9.999
 1604.83     19.058    0.043   18.697    9.999
 1606.80     19.066    0.078   18.698    9.999
 1609.79     19.079    0.019   18.800    0.020
 1610.79     19.075    0.017   18.800    0.018
 1615.78     18.969    0.075   18.681    9.999
 1616.76     18.980    0.053   18.681    9.999
 1618.75     19.028    0.029   18.706    9.999
 1619.81     19.046    0.041   18.719    9.999
 1620.82     19.027    0.029   18.707    9.999
 1621.82     19.039    0.033   18.711    9.999
 1622.83     19.020    0.041   18.701    9.999
 1623.82     19.044    0.031   18.723    9.999
 1629.77     19.055    0.023   18.722    9.999
 1631.72     19.050    0.032   18.722    9.999
 1632.79     19.126    0.016   19.110    0.025
 1635.80     19.157    0.128   18.772    9.999
 1638.75     19.065    0.074   18.735    9.999
 1644.68    -99.000  -99.000   18.796    0.035
 1647.72     19.066    0.030   18.745    9.999
 1648.70     19.061    0.027   18.754    0.030
 1649.76     19.080    0.048   18.760    9.999
 1653.65     19.046    0.019   18.771    0.020
 1654.68     19.085    0.029   18.802    9.999
 1655.66     19.049    0.024   18.819    0.026
 1677.61     19.007    0.061   18.769    9.999
 1680.66     19.028    0.020   18.861    9.999
 1681.66     19.002    0.028   18.795    9.999
 1682.67     19.022    0.012   18.770    0.012
 1683.65     19.048    0.050   18.785    9.999
 1684.59     19.009    0.032   18.821    9.999
 1685.57     18.972    0.044   18.763    9.999
 1687.60     19.011    0.031   18.792    9.999
 1688.58     19.041    0.026   18.871    9.999
 1689.61     19.028    0.017   18.754    0.016
 1691.64     19.011    0.024   18.894    9.999
 1692.64     18.987    0.014   18.739    0.013
 1696.63     19.011    0.029   18.709    0.025
 1697.63     18.985    0.033   18.769    0.033
 1704.63     19.042    0.035   18.857    9.999
 1705.65     19.038    0.027   18.784    0.032
 1706.70     19.012    0.051   18.800    9.999
 1710.54     19.026    0.031   18.817    9.999
 1712.63     19.054    0.026   18.871    9.999
 1713.59     19.051    0.022   18.937    9.999
 1718.58     19.036    0.022   18.767    0.019
 1719.61     19.004    0.037   18.816    9.999
 1720.49     19.037    0.021  -99.000  -99.000
 1721.58     19.102    0.236   18.769    9.999
 1723.68     19.029    0.052  -99.000  -99.000
 1725.48     18.978    0.135   18.724    9.999
 1726.60     18.988    0.032   18.732    0.027
 1735.49     19.025    0.032   18.827    9.999
 1736.45     19.049    0.019   18.770    0.018
 1737.45     19.034    0.032   18.787    0.035
 1741.45     19.048    0.023   18.785    0.021
 1743.50     18.988    0.039   18.783    0.042
 1745.49     19.049    0.051   18.754    9.999
 1746.52     19.026    0.016   18.781    0.015
 1747.48     19.032    0.017   18.795    0.016
 1748.48     19.022    0.020   18.772    0.023
 1751.50     19.030    0.026   18.742    9.999
 1753.48     18.988    0.031   18.755    9.999
 1754.47     19.050    0.025   18.778    0.023
 1756.52     19.070    0.043   18.764    9.999
 1761.51     19.009    0.033   18.755    9.999
 1762.45     19.030    0.018   18.785    0.018
 1765.48     19.032    0.020  -99.000  -99.000
 1766.44     19.048    0.031   18.763    0.031
 1773.45     19.183    0.137   18.758    9.999
 1774.45     18.998    0.039   18.727    9.999
 1778.48     18.957    0.048   18.710    9.999
 1782.46     18.996    0.031   18.699    9.999
 1783.45     18.984    0.021   18.739    0.023
 1784.48     18.979    0.034   18.694    9.999
 1787.51     18.983    0.036   18.687    9.999
 1789.51    -99.000  -99.000   18.653    9.999
 1793.48     18.976    0.035   18.684    9.999
 1794.51     19.000    0.016   18.744    0.017
 1796.46     18.939    0.053   18.670    9.999
 1798.46     19.010    0.033   18.684    9.999
 1799.46     18.958    0.029   18.670    9.999
 1801.47     18.975    0.022   18.670    9.999
 1802.47     18.995    0.021   18.676    9.999
 1803.51     19.029    0.019   18.688    9.999
 1804.47     19.008    0.094   18.698    9.999
 1805.47     18.972    0.031   18.677    9.999
 1806.51     18.956    0.030   18.664    9.999
 1807.47     18.991    0.026   18.692    9.999
 1809.52     18.952    0.034   18.659    9.999
 1812.48     18.976    0.043   18.670    9.999
 1814.48     18.950    0.031   18.658    9.999
 1815.47     18.943    0.063   18.664    9.999
 1821.53     19.089    0.076   18.692    9.999
 1822.49     18.946    0.025   18.654    9.999
 1830.47     18.988    0.124   18.673    9.999
 1833.52     18.969    0.022   18.667    9.999
 1834.49     19.020    0.020   18.755    0.021
 1837.48     18.989    0.017   18.751    0.020
 1838.47     18.961    0.019   18.749    0.022
 1839.47     18.977    0.038   18.674    9.999
 1842.47     19.062    0.039   18.783    0.031
 1844.49     18.940    0.093   18.668    9.999
 1845.51     19.063    0.115   18.692    9.999
 1847.48    -99.000  -99.000   18.652    9.999
 1855.49     18.981    0.017   18.735    0.022
 1856.47     18.928    0.026   18.660    9.999
 1857.54     18.919    0.033   18.652    9.999
 1859.48     18.977    0.026   18.723    0.030
 1860.47     18.961    0.020   18.739    0.021
 1861.49     18.977    0.035   18.681    9.999
 1863.46     18.960    0.026   18.671    9.999
 1866.46     18.909    0.147   18.664    9.999
 1872.47     18.914    0.034   18.684    0.035
 1873.46     18.929    0.031   18.727    0.028
 1874.45     18.987    0.058   18.677    9.999
 1875.45    -99.000  -99.000   18.733    0.030
 1876.46    -99.000  -99.000   18.641    9.999
 1884.45     18.955    0.018   18.736    0.020
 1887.44     18.942    0.019  -99.000  -99.000
 1895.44     18.910    0.028   18.677    9.999
 1896.49     18.896    0.129   18.664    9.999
 1897.44     18.918    0.048   18.674    9.999
 1898.42     19.015    0.079   18.705    9.999
 1899.44     18.960    0.025   18.670    9.999
 1900.43     18.976    0.042   18.701    9.999
 1902.46     18.957    0.037   18.711    0.029
 1910.42     18.990    0.041   18.746    0.046
 1911.45     18.871    0.058   18.680    9.999
 1912.41     18.964    0.041   18.709    9.999
 1913.41    -99.000  -99.000   19.002    0.409
 1914.43     18.986    0.058   18.708    9.999
 1916.40     18.962    0.025   18.686    9.999
 1917.41     18.951    0.023   18.774    0.027
 1918.44     19.095    0.229   19.012    0.294
 1919.41     18.952    0.058   18.713    9.999
 1920.42     18.919    0.106   18.720    9.999
 1921.52     18.998    0.155   18.734    9.999
 1922.41     19.017    0.058   18.720    9.999
 1923.45     18.980    0.025   18.735    0.026
 1924.40     18.934    0.044   18.700    9.999
 1925.40     18.951    0.034   18.731    9.999
 1926.40     18.993    0.227   18.541    0.154
 1927.40     18.978    0.031   18.759    0.034
 1928.39     18.998    0.037   18.753    9.999
 1929.41     18.928    0.046   18.723    9.999
 1930.41     18.958    0.058   18.725    9.999
 1931.40     18.991    0.047   18.731    0.036
 1940.39     18.990    0.047   18.725    9.999
 1941.38     18.929    0.028   18.703    0.035
 1942.39     18.916    0.022   18.735    0.023
 1945.39     18.941    0.047   18.760    9.999
 1946.40     18.926    0.050   18.747    9.999
 1950.39     18.988    0.065   18.720    9.999
 1953.82     18.947    0.040   18.732    9.999
 1956.80     18.939    0.042   18.741    9.999
 1957.39     18.939    0.038   18.733    0.041
 1958.76     18.970    0.027   18.748    0.036
 1966.80     18.988    0.036   18.693    0.031
 1969.75    -99.000  -99.000   18.685    0.043
 1972.81     18.939    0.035   18.751    9.999
 1974.78     18.966    0.024   18.738    0.029
 1975.80     18.936    0.027   18.668    0.030
 1976.81     18.968    0.036   18.746    9.999
 1979.81     19.000    0.022   18.784    0.027
 1980.80     18.957    0.028   18.735    0.039
 1981.77     18.966    0.029   18.752    9.999
 1982.75     18.952    0.041   18.725    9.999
 1983.81     18.942    0.018   18.674    0.017
 1984.75     18.985    0.023   18.741    0.022
 1985.74     18.961    0.023   18.709    0.023
 1987.77     18.832    0.109   18.690    9.999
 1989.76     18.961    0.056   18.719    9.999
 1990.78     18.886    0.046   18.608    0.043
 1991.75     18.958    0.030   18.730    9.999
 1993.78     18.890    0.035   18.714    9.999
 1994.77     18.914    0.031   18.677    0.030
 1995.72    -99.000  -99.000   18.740    0.034
 1998.77    -99.000  -99.000   18.804    0.025
 1999.70    -99.000  -99.000   18.645    0.031
 2006.80     18.959    0.027   18.724    9.999
 2007.75    -99.000  -99.000   19.831    2.114
 2008.71     18.932    0.035   18.714    9.999
 2009.74     18.892    0.024   18.697    9.999
 2010.74     18.941    0.023   18.705    9.999
 2011.74     18.923    0.021   18.653    0.021
 2012.66     18.768    0.071   18.565    0.081
 2013.66     18.966    0.035   18.702    9.999
 2015.70    -99.000  -99.000   18.674    9.999
 2016.66     18.941    0.038   18.700    9.999
 2017.68     18.934    0.046   18.600    0.046
 2019.65     18.949    0.062   18.740    0.060
 2022.70     18.887    0.059   18.686    9.999
 2023.70     18.871    0.054   18.673    9.999
 2024.62    -99.000  -99.000   18.695    0.051
 2026.72    -99.000  -99.000   18.672    9.999
 2028.61    -99.000  -99.000   18.673    9.999
 2029.60     18.965    0.033   18.741    0.031
 2033.61     18.908    0.028   18.667    9.999
 2034.58     18.941    0.029   18.675    9.999
 2035.60     18.944    0.019   18.706    0.020
 2036.59     18.958    0.037   18.691    9.999
 2037.58     18.949    0.024  -99.000  -99.000
 2038.58     18.918    0.018   18.679    0.018
 2039.58     18.953    0.024   18.687    0.026
 2040.69     18.944    0.017   18.683    0.017
 2046.60     18.882    0.027   18.652    9.999
 2047.57     18.923    0.110   18.671    9.999
 2050.62     18.838    0.099  -99.000  -99.000
 2051.59    -99.000  -99.000   18.658    9.999
 2052.57     18.917    0.064   18.670    9.999
 2057.54    -99.000  -99.000   18.680    0.030
 2058.54     18.913    0.031   18.716    0.034
 2059.53     18.901    0.050   18.660    9.999
 2061.56     18.758    0.077   18.617    9.999
 2063.63     18.947    0.058   18.662    9.999
 2064.12     18.901    0.019   18.649    0.019
 2065.58     18.904    0.020  -99.000  -99.000
 2066.55     18.900    0.017   18.627    0.016
 2077.53     18.910    0.044   18.639    0.042
 2080.55     18.866    0.036   18.671    0.032
 2081.50    -99.000  -99.000   18.654    0.035
 2090.51     18.850    0.026   18.675    0.033
 2093.52     18.857    0.016   18.605    0.015
 2096.50     18.857    0.024   18.616    0.026
 2097.46     18.852    0.027   18.643    9.999
 2098.46     18.846    0.019   18.613    0.019
 2099.45     18.831    0.030   18.650    9.999
 2100.46     18.798    0.053   18.629    9.999
 2101.49     18.856    0.052   18.643    9.999
 2102.45     18.826    0.033   18.632    9.999
 2103.45     18.849    0.020   18.628    0.020
 2107.50     18.839    0.029   18.640    0.027
