68.10968.235
Time(days)     V    Verr    R    Rerr
 1482.67     19.895    0.068   19.341    0.047
 1503.70     19.959    0.078   19.378    0.049
 1509.78    -99.000  -99.000   19.170    0.132
 1534.62    -99.000  -99.000   19.748    0.764
 1550.56     19.794    0.160   19.223    0.073
 1577.53     19.558    0.145   19.206    0.108
 1601.51     20.188    0.146   19.545    0.082
 1622.45     19.905    0.137   19.332    0.079
 1655.75     19.986    0.126   19.477    9.999
 1687.74     19.770    0.088   19.425    9.999
 1745.62     19.858    0.066   19.304    0.044
 1751.63     19.748    0.081   19.426    9.999
 1753.61     19.953    0.068   19.461    0.046
 1765.75     19.960    0.091   19.331    0.051
 1776.62     19.764    0.092   19.429    9.999
 1787.63     19.949    0.112   19.398    0.063
 1802.58     19.969    0.055   19.403    0.035
 1809.65     20.209    0.047   19.579    0.030
 1817.74     19.744    0.199   19.092    0.138
 1832.70     19.831    0.068   19.282    0.048
 1845.64     20.219    0.130   19.482    0.068
 1857.60     19.942    0.109   19.499    0.083
 1862.65     20.218    0.094  -99.000  -99.000
 1869.69    -99.000  -99.000   19.440    0.041
 1871.70     19.666    0.129   19.237    0.104
 1874.52     20.116    0.104   19.462    0.058
 1875.77     20.125    0.176   19.508    0.095
 1884.64     19.955    0.079   19.507    0.053
 1887.73     19.929    0.146   19.406    0.092
 1896.60     19.598    0.121   19.234    0.115
 1898.70     19.917    0.127   19.320    0.068
 1903.53     19.681    0.159   19.212    0.093
 1906.60     19.981    0.239   19.405    0.099
 1909.50     20.325    0.304   19.519    0.096
 1911.63     19.689    0.331   19.232    0.189
 1916.53     20.088    0.056   19.476    0.039
 1919.48     19.773    0.132   19.235    0.103
 1922.48     19.989    0.104   19.481    0.083
 1924.59     20.017    0.086   19.426    0.048
 1928.52     19.944    0.067   19.417    0.050
 1930.60     19.973    0.107   19.481    0.065
 1934.53     20.011    0.169   19.452    0.075
 1942.42     20.191    0.057   19.595    0.035
 1946.44     20.074    0.099   19.427    0.056
 1953.43    -99.000  -99.000   19.445    9.999
 1956.50     19.726    0.099   19.273    0.067
 1959.36     19.785    0.124   19.443    0.124
 1970.48     20.110    0.307   19.363    0.117
 1977.37     20.340    0.095   19.546    0.056
 1982.79     19.637    0.187   19.398    9.999
 1985.82     19.756    0.101   19.409    0.089
 1991.41     19.915    0.311   19.396    0.157
 1994.42    -99.000  -99.000   19.058    0.131
 1999.77     20.160    0.233   19.486    0.100
 2009.39     19.761    0.124   19.263    0.074
 2025.77     19.910    0.262   19.366    0.155
 2033.72     19.790    0.150   19.428    9.999
 2037.72     19.859    0.116   19.440    9.999
 2039.78     19.893    0.069   19.323    0.043
 2047.78     19.738    0.122   19.421    9.999
 2052.61    -99.000  -99.000   19.407    9.999
 2056.70     19.998    0.265   19.325    0.089
 2058.71     20.022    0.124   19.427    0.054
 2066.69     19.922    0.062   19.397    0.039
 2081.67     19.871    0.106   19.387    0.065
 2090.78     19.920    0.088   19.425    0.065
 2094.68     19.893    0.069   19.389    0.042
 2096.62     19.767    0.066   19.302    0.042
 2097.75     19.977    0.062   19.422    0.037
 2099.64     19.815    0.356   19.660    0.367
 2102.54     19.851    0.161   19.257    0.091
 2107.62     20.392    0.070   19.667    0.035
 2108.74     19.794    0.098   19.431    9.999
 2110.71     19.805    0.097   19.344    0.069
 2112.61     19.449    0.312   19.348    9.999
 2113.71     19.932    0.341   19.469    9.999
 2115.65     19.676    0.177   19.411    9.999
 2120.71     20.215    0.060   19.641    0.039
 2122.67     19.987    0.065   19.443    0.040
 2136.70     19.817    0.047   19.335    0.036
 2145.67     19.545    0.120   19.103    0.094
 2147.69     19.931    0.072   19.420    0.050
 2152.56     19.883    0.093   19.486    0.084
 2154.65     19.899    0.054   19.326    0.036
 2161.69     19.911    0.041   19.391    0.028
 2170.65     20.203    0.074   19.637    0.045
 2174.52     19.961    0.084   19.456    0.054
 2180.58     19.822    0.060   19.317    0.040
 2182.61     20.062    0.041   19.521    0.031
 2188.63     19.927    0.055   19.401    0.036
 2190.72     19.638    0.090   19.299    0.077
 2202.63     19.983    0.146   19.450    0.085
 2209.48     19.843    0.065   19.344    0.055
 2216.63     19.899    0.039   19.394    0.029
 2218.70     19.876    0.060   19.418    0.043
 2221.72     20.246    0.048   19.721    0.035
 2222.50     20.111    0.054   19.473    0.035
 2227.64     20.001    0.305   19.279    0.165
 2236.46     20.061    0.069   19.502    0.045
 2238.59     19.973    0.069   19.380    0.038
 2239.73     19.905    0.152   19.370    0.092
 2241.75     19.807    0.196   19.147    0.096
 2243.66     19.640    0.145   19.503    0.190
 2245.72     19.770    0.103   19.316    0.111
 2251.52     20.124    0.092   19.484    0.052
 2255.54     20.125    0.220   19.478    0.134
 2257.67     19.859    0.115   19.325    0.077
 2259.54     20.031    0.113   19.497    0.061
 2261.68    -99.000  -99.000   19.303    0.126
 2285.47     20.019    0.081   19.469    0.049
 2287.51     20.050    0.125   19.491    0.063
 2294.60     19.900    0.203   19.369    0.124
 2308.45     20.036    0.067   19.474    0.048
 2318.45     19.964    0.294   19.515    0.163
 2336.81     19.767    0.124   19.428    9.999
 2346.47     19.693    0.140   19.339    0.081
 2357.43     19.954    0.096   19.381    0.055
 2367.37     20.097    0.075   19.497    0.048
 2372.78     19.689    0.076   19.413    9.999
 2381.77     20.117    0.231   19.462    0.105
 2405.71     19.726    0.212  -99.000  -99.000
 2411.69     19.772    0.127   19.459    0.080
 2426.72     19.820    0.064   19.324    0.045
 2433.62     19.794    0.109   19.284    0.065
 2438.69     19.564    0.180   19.121    0.095
 2449.68     19.723    0.093   19.273    0.065
 2461.55     19.620    0.136   19.396    9.999
 2462.76     19.585    0.084   19.389    9.999
 2464.72     19.685    0.137   19.408    9.999
 2474.70     19.671    0.077   19.151    0.055
 2477.61     19.648    0.205   19.392    9.999
 2479.67     19.704    0.067   19.163    0.039
 2483.75     19.720    0.051   19.325    0.041
 2487.54     19.643    0.107   19.406    9.999
 2490.54     19.571    0.091   19.386    9.999
 2495.70     19.864    0.124   19.232    0.054
 2509.60     19.811    0.098   19.345    0.067
 2516.51     19.819    0.208   19.434    9.999
 2521.71     19.820    0.181   19.428    9.999
 2525.67     19.914    0.108   19.356    0.062
 2534.65     19.869    0.134   19.256    0.086
 2553.66     19.906    0.073   19.401    0.051
 2557.72     19.960    0.134   19.393    0.072
 2560.67     19.997    0.106   19.451    0.054
 2565.62     19.932    0.087   19.383    0.054
 2570.75     20.231    0.217   19.568    0.098
 2591.61     19.778    0.107  -99.000  -99.000
 2600.63     19.993    0.057   19.369    0.038
 2608.63     19.879    0.057   19.278    0.039
 2608.68     19.880    0.058   19.396    0.044
 2617.71    -99.000  -99.000   19.364    0.091
 2619.68     19.670    0.254   19.400    9.999
 2624.56     19.825    0.077   19.277    0.051
 2627.49     19.584    0.377   19.945    0.996
 2631.52     20.084    0.160   19.420    0.088
 2639.52     19.864    0.094   19.285    0.057
 2653.50     19.971    0.064   19.422    0.040
 2656.44     20.116    0.048   19.573    0.031
 2662.46     19.972    0.075   19.402    0.047
 2663.47     19.773    0.071   19.434    0.075
 2666.38     19.795    0.098   19.431    9.999
 2669.38     19.941    0.065   19.391    0.041
 2676.41     20.091    0.135   19.452    0.067
 2678.43     20.028    0.077   19.431    0.049
 2681.42     20.045    0.070   19.521    0.052
 2684.41     19.975    0.053   19.440    0.042
 2689.40     19.847    0.102   19.442    9.999
 2692.37     20.039    0.051   19.505    0.041
 2706.47     19.617    0.266   19.383    9.999
 2729.39     20.039    0.179   19.408    0.082
 2739.80     19.967    0.142   19.206    0.060
 2759.75     19.939    0.090   19.414    0.057
 2769.74     19.867    0.129   19.340    0.068
 2772.77     19.843    0.129   19.451    9.999
 2782.74     19.810    0.070   19.377    0.047
 2785.75     19.948    0.093   19.471    9.999
 2788.77     19.806    0.082   19.441    9.999
 2797.69     20.205    0.122   19.566    0.057
 2800.72     20.102    0.070   19.478    0.041
 2804.75     19.965    0.094   19.478    9.999
 2810.67     20.027    0.067   19.447    0.041
 2812.69     19.981    0.067   19.461    0.043
 2817.63     19.803    0.072   19.411    0.052
 2826.65     20.141    0.113   19.622    0.066
 2835.74     20.115    0.052   19.518    0.034
 2840.55     19.884    0.124   19.432    0.086
 2845.72     19.887    0.061   19.367    0.039
 2848.68     20.034    0.085   19.470    0.044
 2854.53     19.938    0.212   19.261    0.096
 2855.74     19.759    0.097   19.273    0.066
 2859.61     19.973    0.106   19.483    9.999
 2865.59     19.798    0.082   19.424    9.999
 2868.64     19.674    0.117   19.408    9.999
 2870.63     19.865    0.057   19.328    0.037
 2872.66     20.052    0.159   19.299    0.073
 2882.64     20.036    0.172   19.396    0.086
 2887.62     20.090    0.074   19.423    0.038
 2890.53     20.116    0.057   19.517    0.033
 2891.69     19.848    0.075   19.272    0.049
 2903.60     19.985    0.063   19.426    0.037
 2908.65     19.653    0.171   19.400    9.999
 2919.64     19.673    0.355   19.694    0.488
