206.16653.987
Time(days)     V    Verr    R    Rerr
  229.81     19.576    0.424   19.415    0.452
  232.60     19.485    0.074   19.266    0.067
  521.73     19.844    0.195   19.484    0.145
  533.70     19.246    0.374  -99.000  -99.000
  538.71     19.679    0.255   19.467    0.215
  539.65     19.817    0.427   19.504    0.322
  540.66     19.701    0.101   19.531    0.120
  541.65     19.837    0.233   19.419    0.157
  542.62     19.581    0.252   19.483    0.258
  543.62     19.871    0.168   19.412    0.121
  546.61     19.648    0.189   19.619    0.226
  555.59     19.641    0.215   19.424    0.202
  557.58     19.780    0.144   19.480    0.155
  558.63     19.654    0.148   19.508    0.169
  560.59     19.708    0.474   19.417    0.352
  561.61     19.682    0.106   19.440    0.112
  562.62     19.758    0.082   19.597    0.100
  563.56     19.668    0.248   19.530    0.266
  565.59     19.758    0.259   19.597    0.244
  566.61     19.849    0.141   19.506    0.126
  571.55     19.718    0.216   19.433    0.176
  572.56     19.775    0.122   19.573    0.122
  573.56     19.875    0.233   19.671    0.215
  576.61     19.847    0.272   19.457    0.204
  580.57     19.801    0.226   19.445    0.155
  581.58     19.758    0.097   19.553    0.106
  582.51     19.644    0.206   19.807    0.357
  585.56     19.656    0.174   19.380    0.136
  586.55     19.705    0.278   19.329    0.182
  587.56     19.309    0.722  -99.000  -99.000
  588.57     19.633    0.077   19.389    0.080
  592.52     19.594    0.253   19.443    0.252
  593.52     19.282    0.334   19.199    0.330
  594.49     19.659    0.200   19.314    0.143
  595.49     19.558    0.245   19.631    0.336
  596.53     19.641    0.257   19.438    0.251
  599.50     19.648    0.070   19.441    0.078
  600.51     19.641    0.091   19.453    0.089
  601.51     19.656    0.121   19.377    0.099
  604.51     19.584    0.166   19.669    0.232
  610.48     19.620    0.333   19.216    0.215
  632.45     19.576    0.192   19.425    0.178
  633.47     19.695    0.073   19.374    0.063
  634.46     19.694    0.102   19.416    0.095
  637.45     19.758    0.106   19.614    0.118
  642.43     19.646    0.219   19.507    0.228
  643.47     19.691    0.064   19.451    0.064
  644.51     19.683    0.087   19.381    0.075
  645.46     19.668    0.181   19.442    0.169
  664.47     19.778    0.073   19.526    0.069
  668.42     19.901    0.153   19.469    0.102
  679.49     19.833    0.205   19.663    0.163
  684.44     19.763    0.048   19.514    0.045
  686.53     19.610    0.113   19.432    0.111
  688.44     19.605    0.211   19.396    0.172
  689.43     19.694    0.049   19.533    0.061
  690.43     19.995    0.341   19.593    0.191
  692.44     19.706    0.218   19.553    0.203
  694.44     19.749    0.104   19.351    0.069
  749.59     19.597    0.233  -99.000  -99.000
  752.61     19.801    0.249  -99.000  -99.000
  753.64     20.298    0.525  -99.000  -99.000
  761.63     19.928    0.318  -99.000  -99.000
  763.61     20.211    0.560  -99.000  -99.000
  767.57     19.727    0.246  -99.000  -99.000
  775.56     19.594    0.098  -99.000  -99.000
  776.56     19.900    0.377  -99.000  -99.000
  781.57     19.497    0.477  -99.000  -99.000
  782.55     19.812    0.236  -99.000  -99.000
  789.29     19.015    0.436  -99.000  -99.000
  789.31     19.275    0.359  -99.000  -99.000
  791.59     19.222    0.314  -99.000  -99.000
  792.55     19.771    0.381  -99.000  -99.000
  800.52     19.909    0.594  -99.000  -99.000
  801.50     19.130    0.559  -99.000  -99.000
  803.49     19.584    0.101  -99.000  -99.000
  806.49     19.791    0.183  -99.000  -99.000
  810.48     19.376    0.551  -99.000  -99.000
  811.48     19.686    0.318  -99.000  -99.000
  813.47     19.630    0.291  -99.000  -99.000
  823.47     19.501    0.088  -99.000  -99.000
  826.44     19.623    0.258  -99.000  -99.000
  827.44     19.517    0.090  -99.000  -99.000
  828.43     19.490    0.142  -99.000  -99.000
  829.43     19.582    0.268  -99.000  -99.000
  829.80     19.603    0.540   19.015    0.285
  833.79     19.433    0.145   19.088    0.105
  834.41     19.641    0.117  -99.000  -99.000
  835.47     19.550    0.161  -99.000  -99.000
  836.79     19.500    0.184   19.190    0.141
  837.41     19.884    0.444  -99.000  -99.000
  838.42     19.202    0.243  -99.000  -99.000
  839.40     19.750    0.397  -99.000  -99.000
  840.40     20.236    0.843  -99.000  -99.000
  841.40     19.378    0.174  -99.000  -99.000
  843.40     19.659    0.188  -99.000  -99.000
  845.80     19.417    0.247   19.274    0.237
  846.80     19.674    0.238   19.266    0.146
  847.44     19.603    0.908  -99.000  -99.000
  848.41     19.618    0.224  -99.000  -99.000
  849.46     19.513    0.223  -99.000  -99.000
  850.44     19.453    0.123  -99.000  -99.000
  853.82     19.582    0.044   19.345    0.054
  854.38     19.443    0.061  -99.000  -99.000
  855.39     19.475    0.077  -99.000  -99.000
  860.42     19.529    0.403  -99.000  -99.000
  861.80     19.552    0.039   19.279    0.045
  862.37     19.643    0.248  -99.000  -99.000
  863.80     19.233    0.288   19.161    0.288
  864.39     19.846    0.552  -99.000  -99.000
  865.39     19.850    0.405  -99.000  -99.000
  868.76     19.518    0.192   19.193    0.137
  869.39     19.369    0.363  -99.000  -99.000
  871.76     19.486    0.131   19.425    0.184
  877.75     19.335    0.158   19.274    0.183
  881.74     19.798    0.418   19.404    0.261
  888.73     19.685    0.401   19.347    0.283
  889.35     19.861    0.440  -99.000  -99.000
  889.72     19.457    0.178   19.268    0.157
  890.72     19.563    0.132   19.271    0.100
  893.81     19.501    0.190   19.202    0.150
  894.68     19.400    0.168   19.254    0.162
  895.71     19.553    0.132   19.245    0.119
  896.84     19.870    0.393   19.251    0.245
  897.69     18.361    0.305   18.330    0.305
  899.71     19.642    0.110   19.359    0.098
  902.73     19.521    0.172   19.209    0.123
  903.67    -99.000  -99.000   19.397    0.157
  907.65     19.534    0.177   19.243    0.135
  908.69     19.591    0.080   19.341    0.069
  910.65     19.414    0.119   19.238    0.114
  911.65     19.188    0.343   19.056    0.300
  913.65     19.488    0.193   19.220    0.160
  915.65     19.678    0.156   19.277    0.099
  916.67     19.553    0.057   19.333    0.063
  917.67     19.370    0.101   19.150    0.087
  918.74     19.451    0.067   19.272    0.070
  919.62     19.519    0.054   19.241    0.048
  920.76     19.436    0.138   19.280    0.124
  922.62     19.530    0.092   19.258    0.078
  923.62     19.547    0.097   19.357    0.088
  924.59     19.643    0.122   19.293    0.092
  926.60     19.623    0.346   19.210    0.200
  927.65     19.632    0.049   19.391    0.050
  929.61     19.543    0.073   19.249    0.060
  930.60     19.702    0.448   19.270    0.245
  931.54    -99.000  -99.000   19.339    0.306
  932.61    -99.000  -99.000   19.313    0.345
  934.72    -99.000  -99.000   19.410    0.139
  935.60     19.517    0.352   19.227    0.238
  936.57     19.655    0.082   19.317    0.069
  937.60     19.062    0.316   19.015    0.342
  938.60     19.604    0.226   19.283    0.169
  939.60     19.633    0.060   19.360    0.059
  943.54     19.377    0.632   19.130    0.445
  944.59     19.583    0.125   19.291    0.098
  945.59     19.628    0.093   19.347    0.078
  946.58     19.582    0.069   19.322    0.068
  949.56     19.670    0.146   19.346    0.121
  950.55     19.607    0.106   19.408    0.093
  951.79     19.619    0.038   19.330    0.035
  954.53     19.719    0.266   19.381    0.196
  955.54     19.531    0.170   19.253    0.132
  956.54     19.586    0.099   19.348    0.084
  957.48     19.614    0.133   19.437    0.121
  959.50    -99.000  -99.000   19.235    0.107
  963.53    -99.000  -99.000   19.077    0.192
  964.56    -99.000  -99.000   19.268    0.149
  965.54     19.621    0.117   19.291    0.071
  966.54     19.628    0.079   19.333    0.052
  967.52     19.599    0.028   19.361    0.032
  968.57     19.511    0.095   19.215    0.077
  969.54     19.489    0.121   19.141    0.104
  972.53     19.570    0.059   19.296    0.051
  973.54     19.524    0.038   19.291    0.037
  974.63     19.534    0.029   19.293    0.029
  975.59     19.505    0.078   19.255    0.065
  976.60     19.249    0.171   19.089    0.161
  979.55     19.570    0.047   19.289    0.040
  980.52     19.494    0.076   19.232    0.065
  981.58     19.538    0.034   19.267    0.030
  982.56     19.589    0.027   19.324    0.026
  983.57     19.531    0.050   19.271    0.044
  984.45     19.726    0.219   19.193    0.125
  986.60     19.344    0.105   19.163    0.086
  987.56     19.260    0.230   19.116    0.201
  988.56     19.530    0.220   19.245    0.156
  989.55    -99.000  -99.000   19.413    0.124
  993.55     19.597    0.100   19.347    0.087
  994.54     19.612    0.167   19.396    0.144
  995.54     19.474    0.135   19.238    0.114
  997.53     19.454    0.098   19.292    0.117
 1000.56     19.422    0.062   19.252    0.059
 1001.62     19.541    0.104   19.263    0.076
 1002.55     19.541    0.070   19.342    0.062
 1004.55     19.416    0.111   19.161    0.088
 1005.55     19.549    0.083   19.308    0.069
 1006.62     19.532    0.596   19.191    0.354
 1007.53     19.525    0.046   19.231    0.039
 1010.65     19.511    0.289   19.348    0.243
 1011.64     19.525    0.041   19.261    0.034
 1012.54     19.555    0.063   19.280    0.051
 1013.51     19.349    0.200   19.187    0.169
 1015.52     19.620    0.140   19.318    0.099
 1016.51     19.541    0.041   19.291    0.038
 1017.55     19.562    0.072   19.332    0.068
 1018.63     19.487    0.063   19.299    0.055
 1022.54    -99.000  -99.000   19.512    0.146
 1023.44     19.513    0.208  -99.000  -99.000
 1023.59     19.431    0.186   19.171    0.155
 1025.44     19.560    0.053   19.296    0.050
 1026.44     19.558    0.033   19.308    0.034
 1027.47     19.548    0.045   19.320    0.048
 1028.55     19.538    0.071   19.287    0.059
 1030.47     19.507    0.244   19.239    0.168
 1031.46     19.373    0.147   19.320    0.152
 1043.44     19.483    0.133   19.274    0.115
 1053.44     19.605    0.079   19.335    0.068
 1058.45     19.582    0.079   19.309    0.060
 1064.45     19.523    0.174   19.185    0.111
 1065.45     19.564    0.091   19.255    0.067
 1066.71     19.699    0.231  -99.000  -99.000
 1067.45     19.714    0.161   19.340    0.101
 1068.46     19.570    0.065   19.329    0.052
 1069.46     19.647    0.112   19.331    0.087
 1070.47     19.556    0.050   19.283    0.043
 1072.49     19.553    0.300   19.369    0.270
 1073.47     19.600    0.087   19.333    0.068
 1073.50     19.525    0.059   19.291    0.048
 1074.46     19.671    0.077   19.390    0.068
 1076.48     19.626    0.091   19.375    0.079
 1077.47     19.291    0.355   19.209    0.341
 1078.46     19.644    0.190   19.344    0.140
 1079.47    -99.000  -99.000   19.338    0.082
 1081.48    -99.000  -99.000   19.130    0.180
 1082.47     19.590    0.139   19.395    0.119
 1094.47     19.670    0.136  -99.000  -99.000
 1106.53     19.452    0.069  -99.000  -99.000
 1107.48     19.597    0.099  -99.000  -99.000
 1128.46     19.568    0.075  -99.000  -99.000
 1129.46     19.634    0.199  -99.000  -99.000
 1131.46     19.506    0.143  -99.000  -99.000
 1136.52     19.740    0.192  -99.000  -99.000
 1144.45     19.471    0.287  -99.000  -99.000
 1161.46     19.635    0.100  -99.000  -99.000
 1164.44     19.714    0.436  -99.000  -99.000
 1172.44     19.848    0.414  -99.000  -99.000
 1174.43     19.727    0.330  -99.000  -99.000
 1176.42     19.483    0.053  -99.000  -99.000
 1177.44     19.402    0.174  -99.000  -99.000
 1178.44     20.117    0.586  -99.000  -99.000
 1179.42     20.137    0.335  -99.000  -99.000
 1181.42     19.617    0.278  -99.000  -99.000
 1182.42     19.515    0.230  -99.000  -99.000
 1183.42     19.608    0.122  -99.000  -99.000
 1184.49     20.030    0.622  -99.000  -99.000
 1185.42     19.778    0.204  -99.000  -99.000
 1186.42     19.533    0.170  -99.000  -99.000
 1204.45     19.562    0.321  -99.000  -99.000
 1205.44     19.602    0.207  -99.000  -99.000
 1206.41     19.534    0.055  -99.000  -99.000
 1208.40     19.632    0.377  -99.000  -99.000
 1209.40     19.692    0.125  -99.000  -99.000
 1210.41     19.561    0.259  -99.000  -99.000
 1212.40     19.475    0.106  -99.000  -99.000
 1213.43     19.768    0.340  -99.000  -99.000
 1221.41     19.570    0.219  -99.000  -99.000
 1235.39     19.499    0.190  -99.000  -99.000
 1236.81     19.523    0.099   19.252    0.076
 1257.77    -99.000  -99.000   19.281    0.086
 1263.81     19.380    0.249   19.342    0.243
 1264.79     19.500    0.048   19.303    0.049
 1266.80     19.603    0.163   19.244    0.106
 1267.80     19.539    0.051   19.283    0.046
 1268.78     19.546    0.058   19.292    0.051
 1269.79     19.555    0.223   19.202    0.145
 1271.79     19.749    0.261   19.290    0.177
 1272.78     19.586    0.085   19.304    0.067
 1276.81     19.554    0.140   19.291    0.099
 1278.77     19.594    0.067   19.333    0.053
 1282.76     19.711    0.165   19.370    0.109
 1283.82     19.543    0.185   19.205    0.115
 1284.75     19.604    0.211   19.326    0.156
 1290.81     19.621    0.169   19.423    0.144
 1292.74     19.484    0.411   19.406    0.381
 1294.74     19.738    0.167   19.412    0.112
 1295.67     19.488    0.098   19.318    0.089
 1298.66     19.577    0.147   19.317    0.105
 1299.67     19.631    0.092   19.363    0.071
 1302.63     19.493    0.195   19.224    0.140
 1304.61     19.549    0.103   19.295    0.085
 1305.62     19.579    0.073   19.366    0.067
 1306.60     19.736    0.285   19.541    0.226
 1307.74     19.530    0.198   19.281    0.140
 1308.75     19.741    0.439   19.445    0.275
 1309.61     19.703    0.234   19.470    0.185
 1310.59     19.564    0.052   19.334    0.047
 1311.59     19.122    0.355   18.815    0.210
 1312.70     19.740    0.264   19.388    0.177
 1313.55     19.566    0.148   19.417    0.129
 1314.45    -99.000  -99.000   19.744    0.350
 1315.58    -99.000  -99.000   19.170    0.103
 1318.56    -99.000  -99.000   19.358    0.070
 1319.55     19.560    0.043   19.306    0.039
 1320.55     19.458    0.081  -99.000  -99.000
 1321.58     19.510    0.104   19.336    0.092
 1322.65     19.787    0.228   19.290    0.125
 1323.56     19.506    0.141  -99.000  -99.000
 1324.56     19.490    0.137   19.337    0.148
 1325.56     19.564    0.091   19.313    0.075
 1326.55     19.650    0.160   19.344    0.124
 1328.57     19.528    0.164   19.305    0.133
 1329.54     18.902    0.442   18.751    0.331
 1330.53     19.531    0.051   19.310    0.047
 1331.61     19.533    0.187   19.296    0.158
 1332.60     19.425    0.266   19.281    0.243
 1334.52     19.511    0.042   19.291    0.040
 1335.51     19.329    0.287   19.409    0.370
 1338.53     19.499    0.058   19.256    0.052
 1340.70     19.340    0.218   19.055    0.150
 1342.56     19.674    0.631   19.483    0.489
 1343.60     19.566    0.095   19.322    0.068
 1347.49     19.768    0.222   19.517    0.207
 1349.48     19.547    0.042   19.365    0.047
 1350.48     19.113    0.258   18.947    0.297
 1351.54     19.574    0.111   19.322    0.097
 1353.49     19.561    0.031   19.327    0.032
 1357.49     19.524    0.181   19.243    0.142
 1359.46     19.585    0.102   19.376    0.101
 1363.49     19.508    0.057   19.310    0.051
 1364.47     19.604    0.029   19.343    0.031
 1366.53     19.565    0.045   19.353    0.043
 1368.50     20.143    0.452   19.674    0.327
 1368.55     19.844    0.187   19.472    0.149
 1371.51     19.496    0.068   19.265    0.054
 1380.52     19.386    0.556   18.899    0.284
 1382.47     19.467    0.033   19.230    0.035
 1383.48     19.520    0.082   19.272    0.075
 1390.45     19.491    0.128   19.222    0.099
 1391.53     18.748    0.972  -99.000  -99.000
 1396.45     19.453    0.090   19.230    0.099
 1398.43     19.541    0.139   19.201    0.093
 1406.43     19.389    0.096   19.259    0.090
 1409.44     19.461    0.208   19.198    0.163
 1410.43     19.423    0.044   19.206    0.041
 1413.44     19.492    0.055   19.238    0.044
 1422.46     19.466    0.068   19.196    0.051
 1423.45     19.465    0.050   19.211    0.042
 1425.45     19.488    0.064   19.224    0.052
 1431.47     19.438    0.049   19.151    0.044
 1436.46     19.564    0.108   19.324    0.079
 1438.46     19.462    0.067   19.200    0.050
 1439.48     19.351    0.311   19.160    0.270
 1440.47     19.342    0.157   19.077    0.107
 1443.47     19.407    0.028   19.150    0.027
 1444.47     19.502    0.131   19.239    0.098
 1449.47     19.504    0.458   19.232    0.326
 1457.47     19.270    0.134   19.065    0.109
 1472.47     19.644    0.306  -99.000  -99.000
 1479.48     19.287    0.184  -99.000  -99.000
 1484.47     19.288    0.051  -99.000  -99.000
 1485.46     19.300    0.107  -99.000  -99.000
 1486.46     19.364    0.076  -99.000  -99.000
 1502.48     19.447    0.155  -99.000  -99.000
 1503.46     19.338    0.115  -99.000  -99.000
 1505.43     19.683    0.326  -99.000  -99.000
 1506.45     19.492    0.084  -99.000  -99.000
 1508.45     19.432    0.129  -99.000  -99.000
 1510.46     19.363    0.138  -99.000  -99.000
 1528.43     19.509    0.182  -99.000  -99.000
 1530.45     19.551    0.399  -99.000  -99.000
 1532.43     19.412    0.114  -99.000  -99.000
 1541.44     19.932    0.455  -99.000  -99.000
 1558.43     19.601    0.277  -99.000  -99.000
 1574.80     19.346    0.068   19.142    0.066
 1575.38     19.462    0.351  -99.000  -99.000
 1578.39     19.350    0.137  -99.000  -99.000
 1593.81     19.251    0.125   19.080    0.117
 1594.82     19.318    0.061   19.053    0.053
 1600.81     19.437    0.227   19.108    0.157
 1604.83     19.242    0.101   19.014    0.087
 1606.80     18.782    0.195   18.638    0.174
 1609.79     19.371    0.032   19.091    0.033
 1610.79     19.362    0.026   19.077    0.028
 1615.78     19.042    0.158   19.079    0.184
 1616.76     19.448    0.151   19.253    0.129
 1618.75     19.314    0.059   19.094    0.055
 1619.81     19.416    0.147   19.076    0.106
 1620.82     19.272    0.070   19.078    0.068
 1621.82     19.268    0.098   19.079    0.090
 1622.83     19.224    0.133   19.033    0.125
 1623.82     19.277    0.087   19.068    0.082
 1629.77     19.370    0.056   19.076    0.047
 1631.72     19.297    0.098   19.042    0.080
 1632.79     19.321    0.025   19.082    0.027
 1638.75     19.080    0.130   18.875    0.119
 1644.68    -99.000  -99.000   19.077    0.059
 1647.72     19.284    0.066   19.089    0.060
 1648.70     19.320    0.058   19.098    0.051
 1649.76     19.302    0.189   19.104    0.170
 1653.65     19.363    0.034   19.102    0.035
 1654.68     19.329    0.083   19.047    0.064
 1655.66     19.316    0.052   19.033    0.046
 1677.61     19.075    0.206   18.884    0.175
 1680.66     19.334    0.050   19.058    0.043
 1681.66     19.335    0.112   19.028    0.085
 1682.67     19.342    0.017   19.129    0.020
 1683.65     19.045    0.162   18.897    0.149
 1684.59     19.300    0.115   19.022    0.090
 1685.57     19.365    0.207   19.077    0.156
 1687.60     19.308    0.110   19.033    0.083
 1688.58     19.304    0.077   19.071    0.066
 1689.61     19.304    0.027   19.051    0.029
 1691.64     19.316    0.077   19.117    0.069
 1692.64     19.337    0.023   19.090    0.023
 1696.63     19.347    0.066   19.066    0.059
 1697.63     19.333    0.063   19.085    0.052
 1704.63     19.412    0.105   19.108    0.080
 1705.65     19.262    0.058   19.033    0.048
 1706.70     19.496    0.265   19.141    0.185
 1710.54     19.276    0.106   19.046    0.086
 1712.63     19.284    0.081   19.037    0.064
 1713.59     19.340    0.060   19.070    0.048
 1718.58     19.312    0.035   19.014    0.030
 1719.61     19.305    0.125   19.031    0.092
 1720.49     19.326    0.041   19.100    0.042
 1721.58     18.946    0.283  -99.000  -99.000
 1723.68     19.397    0.155   19.029    0.101
 1725.48     18.988    0.360   18.797    0.263
 1726.60     19.342    0.055   19.064    0.044
 1735.49     19.335    0.092   19.095    0.077
 1736.45     19.380    0.036   19.102    0.033
 1737.45     19.353    0.064   19.140    0.068
 1741.45     19.418    0.050   19.126    0.044
 1743.50     19.284    0.075   19.086    0.074
 1745.49     19.242    0.203   19.002    0.151
 1746.52     19.399    0.027   19.124    0.026
 1747.48     19.350    0.029   19.069    0.027
 1748.48     19.339    0.038   19.065    0.037
 1751.50     19.408    0.072   19.163    0.063
 1753.48     19.297    0.068   19.111    0.061
 1754.47     19.347    0.034   19.123    0.035
 1756.52    -99.000  -99.000   19.108    0.068
 1761.51     19.441    0.074   19.179    0.056
 1762.45     19.351    0.032   19.087    0.030
