63.6643.393
Time(days)     V    Verr    R    Rerr
 2217.64     19.735    0.033   19.309    0.030
 2219.71     19.662    0.050   19.248    0.050
 2222.65     19.810    0.071   19.282    0.052
 2229.50     19.892    0.080   19.385    0.057
 2236.55     19.638    0.132   19.323    0.103
 2238.71     19.735    0.077   19.375    0.058
 2240.62     19.787    0.219   19.214    0.138
 2242.64     19.659    0.070   19.302    0.046
 2244.64     19.781    0.115   19.294    0.072
 2246.66     19.733    0.057   19.258    0.042
 2251.67     19.518    0.083   19.232    0.077
 2256.48     19.609    0.064   19.255    0.060
 2258.51     19.772    0.077   19.322    0.051
 2260.61     19.548    0.130   19.243    0.080
 2265.63     19.678    0.132   19.227    0.083
 2285.61     19.668    0.089   19.197    0.064
 2293.57    -99.000  -99.000   19.128    0.242
 2298.54     19.785    0.097   19.397    0.068
 2322.39     19.881    0.089   19.430    0.064
 2335.38     19.718    0.081   19.277    0.077
 2350.37     20.015    0.170   19.248    0.076
 2359.35     19.761    0.058   19.299    0.041
 2371.82     19.634    0.142   19.261    0.125
 2377.80     19.819    0.050   19.425    0.049
 2382.79     19.648    0.109   19.254    0.073
 2405.69     19.859    0.183   19.469    0.152
 2411.67     19.886    0.130  -99.000  -99.000
 2426.71     19.849    0.065   19.394    0.055
 2431.77     19.824    0.037   19.391    0.035
 2434.70     18.242    0.022   19.042    0.091
 2439.67    -99.000  -99.000   19.239    0.077
 2449.74     19.901    0.074   19.458    0.061
 2459.69     19.900    0.046   19.467    0.037
 2461.75     19.698    0.091   19.323    0.075
 2463.63     19.986    0.181   19.392    0.099
 2466.58     19.508    0.181   19.255    0.141
 2477.73     19.634    0.049   19.358    0.048
 2479.72     19.602    0.120   19.186    0.098
 2483.73     19.855    0.059   19.464    0.053
 2486.73     19.799    0.076   19.359    0.069
 2489.60     19.908    0.265   19.317    0.150
 2496.62     19.963    0.107   19.714    0.089
 2504.54     20.019    0.160   19.366    0.097
 2509.72     19.855    0.050   19.378    0.040
 2516.50     19.901    0.071   19.451    0.054
 2525.59     19.790    0.080   19.545    0.070
 2534.62     19.869    0.079   19.427    0.058
 2544.69     19.836    0.073  -99.000  -99.000
 2544.72     19.899    0.137  -99.000  -99.000
 2548.63     19.808    0.054  -99.000  -99.000
 2553.59     19.611    0.067  -99.000  -99.000
 2557.63     19.915    0.169  -99.000  -99.000
 2560.50     19.913    0.091   19.405    0.056
 2564.69     19.976    0.169   19.390    0.117
 2570.64     19.508    0.158   19.597    0.271
 2572.75     19.757    0.156   19.348    0.076
 2584.69     19.914    0.187   19.418    0.116
 2598.56     19.845    0.035   19.384    0.030
 2602.51     19.781    0.031   19.379    0.029
 2605.55     19.817    0.042   19.391    0.037
 2617.49     19.736    0.133   19.405    0.056
 2619.60     20.031    0.201   19.386    0.101
 2624.48     19.806    0.040   19.414    0.038
 2627.41     19.829    0.041   19.394    0.036
 2628.61     19.748    0.310   19.186    0.216
 2637.56     19.725    0.052   19.316    0.045
 2652.47     19.779    0.072   19.353    0.059
 2655.53     19.731    0.075   19.229    0.066
 2665.40     19.715    0.062   19.358    0.058
 2668.37     19.818    0.061   19.406    0.053
 2675.50    -99.000  -99.000   19.410    0.105
 2678.39    -99.000  -99.000   19.380    0.034
 2681.44     19.729    0.107   19.365    0.061
 2684.46     19.724    0.061   19.414    0.055
 2689.46     19.790    0.110   19.180    0.076
 2692.42     19.786    0.080   19.445    0.083
 2697.39     19.623    0.168   19.423    0.184
 2710.39     19.679    0.082   19.286    0.081
 2725.34     19.782    0.130   19.270    0.070
 2741.35     19.904    0.265   19.339    0.179
 2759.79     19.837    0.088   19.391    0.070
 2769.72     19.889    0.120   19.345    0.070
 2772.73     19.714    0.074   19.386    0.075
 2781.79     19.782    0.055   19.356    0.047
 2784.81     19.799    0.087   19.290    0.064
 2788.67     19.728    0.120   19.124    0.078
 2798.66     20.048    0.129   19.493    0.078
 2801.67     19.901    0.089   19.474    0.068
 2808.70     19.834    0.135   19.357    0.099
 2811.68     19.931    0.070   19.447    0.048
 2816.63     19.833    0.117   19.342    0.081
 2817.74     19.883    0.067   19.490    0.054
 2826.64     19.910    0.093   19.462    0.070
 2835.72     19.984    0.047   19.516    0.038
 2839.74     19.861    0.054   19.432    0.045
 2843.70     19.836    0.055   19.409    0.043
 2847.76     19.846    0.102   19.468    0.080
 2849.64     20.020    0.184   19.598    0.112
 2854.68     20.012    0.180   19.531    0.124
 2856.49     19.862    0.071   19.464    0.061
 2859.66     19.875    0.082   19.440    0.062
 2865.53     19.931    0.097   19.448    0.073
 2868.60     19.837    0.141   19.454    0.117
 2869.73     19.899    0.098   19.483    0.082
 2872.59     19.587    0.187   19.491    0.240
 2882.51     19.992    0.196   19.344    0.109
 2887.53     20.018    0.055   19.527    0.042
 2889.67     19.963    0.058   19.513    0.043
 2891.57     19.963    0.068   19.359    0.049
 2892.64     19.992    0.074   19.515    0.060
 2903.68     20.041    0.070   19.558    0.052
 2908.68     19.888    0.146   19.537    0.132
 2918.56     19.949    0.056   19.461    0.042
 2923.52     19.848    0.074   19.555    0.082
