53.3725.29
Time(days)     V    Verr    R    Rerr
  378.57     17.690    0.042   17.206    0.043
  398.70     18.000    0.071   17.456    0.060
  402.72    -99.000  -99.000   17.337    0.056
  419.59     17.690    0.040   17.220    0.044
  425.66     17.775    0.071   17.378    0.071
  471.50     17.539    0.039   17.112    0.043
  471.51     17.552    0.036   17.107    0.041
  491.49     17.462    0.057   17.063    0.052
  500.49     17.423    0.037   16.987    0.038
  504.48     17.483    0.037   17.031    0.039
  561.74     17.457    0.042   16.973    0.039
  566.77     17.472    0.040   16.982    0.038
  580.79     17.363    0.038   16.984    0.041
  588.77     17.397    0.037   17.002    0.040
  632.62     17.467    0.039   17.015    0.038
  632.63     17.588    0.068   17.022    0.039
  634.71     17.450    0.052   16.949    0.035
  644.73     17.357    0.036   16.938    0.038
  650.59     17.559    0.055   17.017    0.035
  660.63     17.450    0.032   16.985    0.035
  668.56     17.449    0.042   17.028    0.043
  684.67     17.534    0.038   17.102    0.040
  689.66     17.507    0.044   17.121    0.049
  694.65     17.545    0.037   17.107    0.040
  752.69     17.428    0.041   17.039    0.043
  757.70    -99.000  -99.000   17.000    0.044
  775.69     17.355    0.032   16.953    0.037
  801.59     17.447    0.039   17.070    0.044
  806.42     17.494    0.034   17.048    0.038
  837.54     17.562    0.041   17.077    0.041
  890.78     17.470    0.046   17.033    0.045
  911.81     17.308    0.041   16.927    0.042
  918.83     17.584    0.034   17.082    0.037
  927.79     17.556    0.044   17.091    0.042
  932.77     17.589    0.065   17.096    0.054
  946.78     17.422    0.035   17.018    0.039
  954.78     17.484    0.046   17.030    0.044
  962.77     17.568    0.072   17.085    0.055
  963.73     17.569    0.063   17.035    0.048
  982.72     17.756    0.035   17.191    0.032
  988.74     17.554    0.060   17.094    0.054
  996.71     17.419    0.045   17.021    0.046
 1012.70     17.355    0.045   16.949    0.045
 1047.63    -99.000  -99.000   17.000    0.043
 1067.61     17.674    0.029   17.155    0.033
 1069.50    -99.000  -99.000   17.072    0.041
 1072.66     17.474    0.040   17.095    0.050
 1074.49     17.634    0.037   17.234    0.042
 1079.63     17.623    0.042   17.158    0.044
 1080.53     17.542    0.041   17.073    0.041
 1081.71     17.529    0.045   17.098    0.047
 1093.59     17.532    0.037   17.103    0.041
 1105.64     17.594    0.035   17.149    0.041
 1107.72     17.548    0.038   17.111    0.043
 1117.49    -99.000  -99.000   17.074    0.040
 1119.51     17.485    0.046   17.091    0.049
 1119.53     17.501    0.038   17.106    0.044
 1123.62     17.578    0.038   17.104    0.039
 1125.47     17.523    0.039   17.102    0.043
 1126.65     17.599    0.039   17.137    0.042
 1128.71     17.600    0.050   17.176    0.052
 1132.56     17.530    0.035   17.090    0.039
 1137.63     17.612    0.041   17.144    0.042
 1142.74    -99.000  -99.000   17.212    0.054
 1164.62     17.693    0.045   17.237    0.047
 1166.63     17.617    0.047   17.188    0.048
 1168.61    -99.000  -99.000   17.270    0.053
 1172.64     17.663    0.058   17.187    0.046
 1177.52     17.610    0.044   17.198    0.048
 1179.57     17.708    0.044   17.261    0.048
 1182.58     17.701    0.045   17.254    0.048
 1184.59     17.662    0.051   17.262    0.051
 1195.59     17.702    0.058   17.251    0.044
 1209.52     17.540    0.035   17.103    0.040
 1269.84     17.560    0.061   17.138    0.058
 1299.76     17.586    0.049   17.169    0.050
 1310.69     17.705    0.048   17.181    0.046
 1313.67     17.750    0.060   17.260    0.054
 1315.79     17.648    0.054   17.139    0.048
 1319.62     17.783    0.067   17.271    0.054
 1319.68     17.805    0.050   17.182    0.040
 1321.64     17.859    0.060   17.279    0.050
 1323.67     17.794    0.063   17.350    0.062
 1325.66     17.842    0.080   17.399    0.076
 1329.63     17.804    0.050   17.277    0.048
 1332.70     17.691    0.066   17.233    0.058
 1334.74     17.716    0.040   17.104    0.036
 1338.74     17.718    0.051   17.180    0.046
 1342.79     17.691    0.050   17.201    0.048
 1347.69     17.786    0.057   17.185    0.043
 1358.79     17.724    0.053   17.291    0.055
 1363.77     17.742    0.048   17.270    0.050
 1371.71     17.732    0.046   17.275    0.049
 1383.75     17.737    0.041   17.269    0.045
 1398.56     17.885    0.057   17.385    0.056
 1415.56    -99.000  -99.000   17.251    0.038
 1423.60     17.689    0.048   17.249    0.064
