68.10972.36
Time(days)     V    Verr    R    Rerr
 1884.64     16.558    0.004   16.290    0.004
 1887.73     16.561    0.005   16.285    0.005
 1896.60     16.564    0.007   16.306    0.007
 1898.70     16.584    0.005   16.301    0.005
 1903.53     16.558    0.006   16.290    0.006
 1906.60     16.557    0.007   16.292    0.006
 1909.50     16.544    0.006   16.278    0.005
 1911.63     16.572    0.013   16.309    0.012
 1916.53     16.554    0.003   16.286    0.003
 1919.48     16.569    0.006   16.305    0.007
 1922.48     16.544    0.004   16.280    0.005
 1924.59     16.560    0.004   16.288    0.004
 1928.52     16.561    0.004   16.291    0.004
 1930.60     16.559    0.005   16.285    0.004
 1934.53     16.554    0.005   16.280    0.004
 1942.42     16.557    0.003   16.284    0.003
 1946.44     16.564    0.004   16.287    0.004
 1953.43     16.567    0.011   16.307    0.011
 1956.50     16.566    0.005   16.296    0.005
 1959.36     16.557    0.005   16.301    0.006
 1970.48     16.564    0.008   16.294    0.007
 1977.37     16.568    0.003   16.294    0.004
 1982.79     16.557    0.010   16.301    0.009
 1985.82     16.563    0.005   16.313    0.005
 1991.41     16.567    0.010   16.295    0.008
 1994.42     16.552    0.011   16.289    0.009
 1999.77     16.570    0.007   16.296    0.006
 2009.39     16.585    0.006   16.296    0.005
 2025.77     16.581    0.009   16.311    0.008
 2033.72     16.581    0.007   16.318    0.007
 2037.72     16.573    0.005   16.310    0.006
 2039.78     16.573    0.004   16.299    0.004
 2047.78     16.573    0.006   16.307    0.006
 2052.61    -99.000  -99.000   16.248    0.023
 2056.70     16.574    0.009   16.308    0.006
 2058.71     16.574    0.005   16.302    0.004
 2066.69     16.568    0.004   16.305    0.004
 2081.67     16.570    0.005   16.296    0.004
 2090.78     16.560    0.004   16.300    0.004
 2094.68     16.566    0.004   16.303    0.004
 2096.62     16.572    0.004   16.311    0.004
 2097.75     16.569    0.004   16.309    0.003
 2099.64     16.568    0.016   16.290    0.014
 2102.54     16.576    0.007   16.309    0.007
 2107.62     16.568    0.003   16.309    0.003
 2108.74     16.581    0.005   16.318    0.005
 2110.71     16.567    0.005   16.301    0.005
 2112.61    -99.000  -99.000   16.307    0.012
 2113.71     16.596    0.011   16.318    0.008
 2115.65     16.572    0.008   16.307    0.007
 2120.71     16.570    0.003   16.302    0.003
 2122.67     16.580    0.004   16.310    0.004
 2136.70     16.564    0.003   16.304    0.003
 2145.67     16.567    0.006   16.305    0.007
 2147.69     16.561    0.003   16.305    0.004
 2152.56     16.547    0.004   16.260    0.007
 2154.65     16.566    0.003   16.311    0.003
 2161.69     16.581    0.003   16.314    0.003
 2170.65     16.580    0.003   16.304    0.003
 2174.52     16.577    0.004   16.314    0.004
 2180.58     16.587    0.004   16.321    0.004
 2182.61     16.577    0.003   16.313    0.003
 2188.63     16.594    0.003   16.316    0.003
 2190.72     16.595    0.005   16.315    0.006
 2202.63     16.579    0.005   16.261    0.005
 2209.48     16.586    0.003   16.316    0.004
 2216.63     16.585    0.003   16.322    0.003
 2218.70     16.611    0.004   16.326    0.004
 2221.72     16.597    0.003   16.312    0.003
 2222.50     16.596    0.003   16.317    0.003
 2227.64     16.613    0.009   16.333    0.010
 2236.46     16.593    0.003   16.320    0.004
 2238.59     16.596    0.003   16.319    0.003
 2239.73     16.609    0.006   16.328    0.006
 2241.75     16.607    0.008   16.315    0.007
 2243.66     16.617    0.008   16.328    0.007
 2245.72     16.609    0.005   16.327    0.005
 2251.52     16.619    0.004   16.327    0.004
 2255.54     16.604    0.007   16.330    0.007
 2257.67     16.600    0.005   16.315    0.005
 2259.54     16.603    0.004   16.326    0.004
 2261.68    -99.000  -99.000   16.326    0.008
 2285.47    -99.000  -99.000   16.333    0.004
 2287.51     16.636    0.005   16.349    0.004
 2294.60     16.633    0.007   16.352    0.007
 2308.45     16.648    0.004   16.361    0.004
 2318.45     16.664    0.010   16.372    0.008
 2336.81     16.685    0.007  -99.000  -99.000
 2346.47     16.697    0.007   16.390    0.005
 2357.43     16.705    0.005   16.404    0.004
 2367.37     16.711    0.004   16.416    0.004
 2372.78     16.694    0.005  -99.000  -99.000
 2381.77     16.701    0.007  -99.000  -99.000
 2405.71     16.728    0.011  -99.000  -99.000
 2411.69     16.733    0.007  -99.000  -99.000
 2426.72     16.729    0.004  -99.000  -99.000
 2433.62     16.741    0.006  -99.000  -99.000
 2438.69     16.750    0.010  -99.000  -99.000
 2449.68     16.725    0.006  -99.000  -99.000
 2461.55     16.748    0.008  -99.000  -99.000
 2462.76     16.733    0.006  -99.000  -99.000
 2464.72     16.740    0.008  -99.000  -99.000
 2474.70     16.709    0.005  -99.000  -99.000
 2477.61     16.718    0.011  -99.000  -99.000
 2479.67     16.725    0.004  -99.000  -99.000
 2483.75     16.721    0.004  -99.000  -99.000
 2487.54     16.734    0.007  -99.000  -99.000
 2490.54     16.720    0.006  -99.000  -99.000
 2495.70     16.734    0.006  -99.000  -99.000
 2509.60     16.719    0.005  -99.000  -99.000
 2516.51     16.751    0.010  -99.000  -99.000
 2521.71     16.755    0.010  -99.000  -99.000
 2525.67     16.725    0.005  -99.000  -99.000
 2534.65     16.723    0.006  -99.000  -99.000
 2553.66     16.739    0.004   16.454    0.004
 2557.72     16.727    0.005   16.440    0.005
 2560.67     16.740    0.005   16.449    0.004
 2565.62     16.735    0.005   16.448    0.005
 2570.75     16.734    0.006   16.441    0.006
 2591.61     16.743    0.005   16.454    0.005
 2600.63     16.720    0.003   16.435    0.004
 2608.63     16.729    0.004   16.448    0.004
 2608.68     16.728    0.004   16.443    0.004
 2617.71    -99.000  -99.000   16.434    0.006
 2619.68     16.728    0.012   16.444    0.010
 2624.56     16.711    0.004   16.434    0.005
 2631.52     16.727    0.007   16.446    0.007
 2639.52     16.727    0.005   16.438    0.005
 2653.50     16.723    0.004   16.437    0.004
 2656.44     16.713    0.003   16.428    0.003
 2662.46     16.722    0.004   16.428    0.004
 2663.47     16.720    0.004   16.433    0.005
 2666.38     16.717    0.005   16.427    0.005
 2669.38     16.704    0.003   16.423    0.004
 2676.41     16.715    0.005   16.435    0.004
 2678.43     16.715    0.004   16.434    0.004
 2681.42     16.702    0.004   16.432    0.004
 2684.41     16.698    0.003   16.428    0.004
 2689.40     16.714    0.005   16.430    0.006
 2692.37     16.695    0.003   16.425    0.003
 2706.47     16.682    0.013   16.412    0.011
 2729.39     16.695    0.006   16.415    0.005
 2739.80     16.678    0.005   16.415    0.005
 2759.75     16.713    0.005   16.434    0.005
 2769.74     16.705    0.006   16.439    0.005
 2772.77     16.698    0.006   16.437    0.006
 2782.74     16.703    0.004   16.431    0.004
 2785.75     16.701    0.005   16.434    0.005
 2788.77     16.692    0.005   16.432    0.005
 2797.69     16.695    0.004   16.432    0.004
 2800.72     16.706    0.004   16.431    0.004
 2804.75     16.698    0.005   16.435    0.005
 2810.67     16.699    0.004   16.433    0.004
 2812.69     16.699    0.004   16.440    0.004
 2817.63     16.706    0.004   16.438    0.004
 2826.65     16.713    0.004   16.449    0.004
 2835.74     16.713    0.003   16.454    0.003
 2840.55     16.705    0.006   16.439    0.006
 2845.72     16.707    0.004   16.441    0.004
 2848.68     16.706    0.004   16.438    0.004
 2854.53     16.713    0.008   16.434    0.007
 2855.74     16.698    0.005   16.425    0.005
 2859.61     16.711    0.005   16.436    0.005
 2865.59     16.709    0.005   16.431    0.005
 2868.64     16.715    0.007   16.445    0.007
 2870.63     16.698    0.004   16.433    0.004
 2872.66     16.693    0.006   16.430    0.006
 2882.64     16.708    0.006   16.431    0.006
 2887.62     16.697    0.004   16.430    0.004
 2890.53     16.705    0.003   16.438    0.003
 2891.69     16.702    0.004   16.432    0.005
 2903.60     16.704    0.004   16.441    0.004
 2908.65     16.723    0.009   16.445    0.008
 2919.64     16.695    0.017   16.407    0.018
