13.5962.237
Time(days)     V    Verr    R    Rerr
  402.65    -99.000  -99.000   18.362    0.065
  406.51     18.738    0.056   18.316    0.048
  409.52     18.645    0.061   18.278    0.057
  409.74     18.876    0.186   18.166    0.097
  413.75     18.658    0.069   18.254    0.056
  414.50     18.608    0.031   18.232    0.031
  420.62     18.556    0.043   18.170    0.042
  421.69     18.479    0.098   18.150    0.091
  422.49     18.550    0.033   18.182    0.033
  422.63     18.517    0.042   18.157    0.041
  423.71     18.458    0.177   18.056    0.141
  425.62     18.517    0.051   18.132    0.048
  426.54     18.534    0.056   18.181    0.054
  426.69     18.581    0.082   18.127    0.063
  427.68     18.577    0.054   18.168    0.047
  430.61    -99.000  -99.000   18.190    0.052
  436.54     18.609    0.045   18.204    0.041
  437.51     18.586    0.039   18.188    0.038
  438.50     18.629    0.034   18.245    0.034
  439.49     18.622    0.042   18.242    0.042
  441.60     18.577    0.043   18.173    0.040
  441.67     18.532    0.042   18.162    0.038
  442.56     18.534    0.033   18.180    0.034
  442.66     18.577    0.046   18.189    0.040
  444.50     18.581    0.047   18.188    0.043
  445.55     18.529    0.031   18.169    0.032
  446.52     18.597    0.042   18.202    0.040
  446.64     18.562    0.055   18.209    0.049
  451.49     18.582    0.055   18.174    0.049
  452.42     18.631    0.056   18.255    0.052
  452.68     18.609    0.088   18.211    0.069
  453.55     18.522    0.055   18.137    0.049
  453.66     18.687    0.080   18.226    0.060
  454.51     18.549    0.093   18.193    0.085
  454.52     18.598    0.117   18.106    0.090
  457.58     18.567    0.056   18.232    0.045
  459.56    -99.000  -99.000   18.130    0.100
  460.48    -99.000  -99.000   18.191    0.094
  463.50     18.566    0.060   18.269    0.058
  465.55    -99.000  -99.000   18.210    0.056
  466.53     18.618    0.046   18.223    0.045
  471.47     18.540    0.032   18.160    0.031
  472.46     18.496    0.035   18.114    0.035
  473.46     18.530    0.035   18.207    0.038
  473.57     18.538    0.049   18.171    0.043
  474.47     18.551    0.039   18.162    0.037
  474.60     18.557    0.043   18.207    0.040
  475.46     18.550    0.037   18.148    0.035
  476.45     18.918    0.215   18.371    0.153
  476.55     18.516    0.051   18.173    0.046
  477.45     18.554    0.033   18.219    0.035
  477.55     18.601    0.059   18.185    0.047
  478.46     18.503    0.038   18.136    0.039
  480.46     18.570    0.036   18.176    0.035
  481.60     18.579    0.067   18.165    0.051
  483.54     18.612    0.048   18.209    0.040
  484.48     18.521    0.050   18.157    0.042
  485.46     18.562    0.059   18.206    0.049
  488.52    -99.000  -99.000   18.102    0.087
  489.47    -99.000  -99.000   18.234    0.052
  491.46     18.513    0.112   18.213    0.099
  494.49     18.668    0.067   18.277    0.058
  495.45     18.656    0.056   18.223    0.050
  497.44     18.625    0.058   18.209    0.053
  500.44     18.593    0.041   18.189    0.040
  501.44     18.655    0.054   18.196    0.047
  502.44     18.627    0.040   18.192    0.036
  503.45     18.588    0.033   18.249    0.035
  504.46     18.680    0.044   18.269    0.041
  507.52     18.676    0.083   18.292    0.070
  509.53     18.593    0.124   18.174    0.099
  510.52     18.655    0.099   18.171    0.067
  511.44     18.666    0.046   18.260    0.041
  512.43     18.696    0.050   18.305    0.045
  519.84    -99.000  -99.000   18.098    0.175
  520.43     18.637    0.089   18.301    0.074
  520.84     18.814    0.107   18.349    0.085
  521.43     18.953    0.282   18.250    0.131
  528.84     18.724    0.103   18.315    0.096
  529.42     18.749    0.062   18.300    0.051
  529.84     18.766    0.056   18.279    0.061
  530.44     18.782    0.047   18.356    0.039
  531.43     18.672    0.090   18.261    0.079
  532.84     18.833    0.085   18.310    0.075
  539.81     18.752    0.059   18.361    0.059
  540.42     18.687    0.053   18.348    0.048
  559.84     18.862    0.109   18.290    0.074
  560.74     18.928    0.151   18.230    0.084
  561.70     18.798    0.068   18.277    0.054
  563.72     18.406    0.158   18.350    0.212
  565.72     18.656    0.051   18.269    0.049
  566.72     18.711    0.054   18.275    0.049
  571.75     18.756    0.084   18.259    0.068
  573.74     18.691    0.062   18.253    0.052
  576.75     18.657    0.064   18.177    0.051
  578.68    -99.000  -99.000   18.260    0.175
  580.70     18.653    0.076   18.252    0.055
  585.69     18.636    0.095   18.197    0.073
  587.69     18.584    0.085   18.176    0.072
  588.72     18.654    0.043   18.206    0.039
  592.72     18.698    0.104   18.175    0.079
  593.65     18.712    0.123   18.300    0.101
  594.67     18.732    0.046   18.272    0.038
  595.65     18.684    0.055   18.305    0.049
  600.71     18.790    0.082   18.281    0.058
  601.64     18.788    0.058   18.287    0.042
  631.72     18.874    0.053   18.448    0.047
  632.59     18.948    0.074   18.410    0.056
  633.62     18.909    0.053   18.399    0.041
  634.64     18.842    0.054   18.400    0.044
  637.59    -99.000  -99.000   18.418    0.067
  641.76     18.681    0.128   18.238    0.097
  642.63     18.723    0.059   18.285    0.052
  643.64     18.743    0.052   18.310    0.044
  644.68     18.666    0.050   18.263    0.045
  646.64     18.702    0.149   18.191    0.105
  664.62     19.112    0.109   18.532    0.070
  666.60     19.200    0.121   18.536    0.066
  668.53     19.075    0.099   18.524    0.065
  684.56    -99.000  -99.000   18.465    0.033
  686.60     18.909    0.037  -99.000  -99.000
  689.59     18.861    0.058   18.413    0.049
  690.56     18.832    0.074   18.413    0.067
  692.54    -99.000  -99.000   18.364    0.052
  694.54     18.965    0.058   18.467    0.044
  695.70    -99.000  -99.000   18.465    0.144
  749.54     19.079    0.059   18.535    0.045
  752.54     19.163    0.081   18.619    0.059
  754.67     19.212    0.144   18.646    0.094
  763.63     19.002    0.067   18.526    0.054
  775.51     18.925    0.051   18.501    0.046
  786.63    -99.000  -99.000   18.469    0.087
  790.71     18.828    0.104   18.319    0.062
  793.60     18.984    0.081   18.447    0.060
  800.58     18.914    0.093   18.451    0.077
  801.54     18.757    0.054   18.376    0.053
  803.54     18.764    0.038  -99.000  -99.000
  805.61     18.990    0.108   18.403    0.071
  811.61     19.189    0.149   18.503    0.073
  829.61     19.225    0.299   18.503    0.141
  835.55     19.061    0.052   18.567    0.045
  837.51     19.109    0.069   18.581    0.052
  838.54     19.180    0.176   18.574    0.095
  840.57     19.020    0.079   18.481    0.047
  841.51     19.070    0.101   18.487    0.054
  842.52     18.996    0.079   18.472    0.047
  843.53    -99.000  -99.000   18.450    0.066
  846.60     18.875    0.165   18.553    0.127
  849.57     18.914    0.164   18.343    0.098
  850.58     18.836    0.067   18.428    0.050
  854.51     18.911    0.046   18.451    0.040
  855.51     18.876    0.044   18.443    0.040
  856.50     19.061    0.107   18.607    0.083
  856.55     18.961    0.112   18.542    0.082
  860.53     18.997    0.110   18.435    0.072
  861.53     19.063    0.097   18.504    0.065
  862.53     18.943    0.076   18.471    0.059
  863.50    -99.000  -99.000   18.438    0.172
  864.53     18.926    0.066   18.468    0.052
  865.51     18.869    0.079   18.415    0.063
  866.47     19.139    0.161   18.465    0.088
  882.51     18.971    0.078   18.421    0.052
  886.49     18.976    0.256   18.609    0.182
  888.83     19.184    0.158   18.648    0.131
  889.47     19.008    0.093   18.492    0.063
  890.46     19.052    0.089   18.584    0.064
  891.45     19.038    0.114   18.533    0.080
  893.47    -99.000  -99.000   18.032    0.223
  894.83     18.976    0.108   18.453    0.088
  896.47     19.027    0.117   18.605    0.082
  897.81     18.973    0.147   18.505    0.115
  907.72     18.780    0.116   18.574    0.109
  908.83     19.107    0.067   18.541    0.048
  909.42     19.011    0.091   18.521    0.061
  910.42     19.014    0.102   18.518    0.065
  911.75     18.974    0.149   18.486    0.113
  913.42     19.061    0.215   18.493    0.132
  915.73     19.143    0.104   18.563    0.072
  916.76     19.146    0.095   18.580    0.078
  917.73     19.060    0.093   18.558    0.076
  918.81     19.085    0.047   18.568    0.045
  919.70     19.195    0.088   18.625    0.065
  923.71     19.237    0.108   18.695    0.081
  926.69     19.231    0.139   18.737    0.110
  927.76     19.141    0.080   18.665    0.067
  929.71     19.168    0.115   18.786    0.104
  929.72     19.198    0.091   18.667    0.068
  930.68     19.409    0.255   18.680    0.121
  931.68     19.298    0.239   18.729    0.148
  932.73    -99.000  -99.000   18.479    0.166
  933.74     19.037    0.121   18.628    0.085
  934.80     18.933    0.225   18.600    0.169
  935.78     19.095    0.269   18.612    0.156
  936.76     19.199    0.081   18.630    0.058
  937.80     19.050    0.233   18.539    0.149
  939.81     19.196    0.065   18.623    0.047
  943.70     19.202    0.100   18.632    0.075
  944.75     19.150    0.073   18.662    0.061
  945.79     19.187    0.079   18.673    0.064
  946.74     19.188    0.067   18.602    0.051
  948.71     19.081    0.110   18.530    0.082
  949.73     19.018    0.109   18.579    0.093
  950.71     19.059    0.068   18.558    0.056
  951.73     19.106    0.041   18.579    0.036
  954.68     19.090    0.100   18.648    0.086
  955.70     19.060    0.055   18.541    0.047
  956.70     19.039    0.045   18.556    0.042
  957.67     19.166    0.075   18.564    0.055
  962.71    -99.000  -99.000   18.354    0.144
  963.70     18.655    0.206   18.421    0.157
  964.70     19.058    0.127   18.521    0.065
  965.73     19.081    0.090   18.530    0.053
  966.69     19.050    0.069   18.579    0.058
  967.67     19.083    0.049   18.555    0.041
  968.69     19.011    0.053   18.521    0.046
  969.67     19.145    0.106   18.537    0.071
  972.73     18.980    0.085   18.568    0.070
  973.72     18.996    0.042   18.538    0.043
  975.72     19.027    0.063   18.560    0.053
  978.80     18.908    0.106   18.448    0.079
  981.70     18.948    0.039   18.490    0.038
  982.70     18.930    0.049   18.526    0.046
  983.69     18.957    0.051   18.493    0.043
  984.60     19.254    0.268   18.750    0.178
  984.66     18.909    0.155   18.548    0.125
  985.70     19.291    0.322   18.586    0.164
  986.72     18.945    0.107   18.454    0.079
  987.68     19.071    0.099   18.551    0.070
  988.68     18.952    0.170   18.572    0.127
  993.70     19.086    0.150   18.543    0.085
  994.65     19.102    0.176   18.633    0.118
  995.65     18.987    0.098   18.619    0.085
  997.72     19.023    0.062   18.586    0.053
 1000.68     18.815    0.188   18.432    0.148
 1002.72     19.069    0.089   18.580    0.067
 1004.69     19.046    0.094   18.559    0.072
 1005.73     19.145    0.096   18.647    0.071
 1006.73     19.110    0.107   18.632    0.082
 1007.65     19.078    0.078   18.608    0.061
 1010.60     19.141    0.082   18.604    0.059
 1011.49     19.112    0.076   18.613    0.058
 1011.60    -99.000  -99.000   18.577    0.040
 1011.69     19.073    0.063   18.603    0.050
 1011.76     19.154    0.073   18.619    0.054
 1012.62     19.202    0.150   18.636    0.098
 1012.77     19.130    0.123   18.561    0.081
 1013.59     19.203    0.105   18.607    0.072
 1014.67     19.135    0.102   18.686    0.079
 1014.77     19.150    0.068   18.621    0.050
 1015.65     19.225    0.098   18.617    0.067
 1016.60     19.158    0.052   18.581    0.040
 1016.74     19.130    0.048   18.631    0.043
 1017.63     19.181    0.057   18.603    0.043
 1017.63     19.133    0.049   18.613    0.043
 1017.75     19.177    0.053   18.611    0.042
 1017.75     19.135    0.049   18.670    0.046
 1018.71     19.249    0.077   18.687    0.054
 1018.72     19.190    0.056   18.718    0.049
 1018.76     19.171    0.045  -99.000  -99.000
 1019.54     19.164    0.105   18.613    0.065
 1019.54     19.046    0.090   18.610    0.066
 1022.45     19.132    0.261   18.755    0.183
 1022.45     18.481    0.170   18.160    0.124
 1022.47     19.230    0.207   18.686    0.116
 1022.50     19.334    0.224   18.727    0.118
 1022.66     19.174    0.116   18.728    0.086
 1022.77     18.999    0.101   18.568    0.077
 1023.61     19.179    0.129   18.642    0.084
 1023.61     19.171    0.126   18.627    0.081
 1024.52     19.183    0.093   18.675    0.067
 1024.52     19.101    0.083   18.602    0.061
 1025.53     19.082    0.067   18.611    0.055
 1025.53     19.110    0.077   18.626    0.061
 1025.75     19.241    0.060   18.776    0.065
 1025.75     19.188    0.057   18.679    0.051
 1026.53     19.179    0.079   18.596    0.055
 1026.53     19.168    0.069   18.644    0.057
 1026.74     19.144    0.051   18.692    0.050
 1026.75     19.104    0.055   18.685    0.052
 1027.75     19.385    0.216   18.799    0.143
 1028.63     19.060    0.076   18.664    0.068
 1030.68     19.165    0.085   18.618    0.064
 1031.64     19.128    0.238   18.479    0.140
 1031.67     18.829    0.195   18.549    0.187
 1037.56     19.166    0.095   18.635    0.070
 1037.56     19.059    0.085   18.550    0.064
 1037.75     19.105    0.100   18.635    0.074
 1041.70     19.072    0.064   18.589    0.053
 1041.71     19.103    0.078   18.552    0.057
 1042.55     19.090    0.059   18.600    0.049
 1042.55     19.062    0.050   18.579    0.047
 1043.56     19.178    0.076   18.581    0.050
 1043.57     19.076    0.058   18.571    0.047
 1044.67     19.169    0.077   18.612    0.056
 1044.68     19.176    0.076   18.667    0.058
 1047.58     19.345    0.181   18.666    0.088
 1049.67     19.189    0.092   18.732    0.067
 1050.64     19.239    0.110   18.643    0.070
 1053.59     18.987    0.173   18.645    0.172
 1058.57     19.121    0.054   18.580    0.043
 1064.63     18.991    0.069   18.540    0.057
 1065.59     18.955    0.062   18.499    0.055
 1066.64     18.956    0.051   18.523    0.045
 1067.57     19.003    0.033   18.562    0.037
 1068.62     18.938    0.038   18.505    0.038
 1069.64     19.010    0.041   18.523    0.037
 1072.63     19.085    0.082   18.572    0.064
 1073.62     19.109    0.057   18.565    0.043
 1077.58     18.956    0.190   18.398    0.121
 1079.60     19.059    0.059   18.650    0.057
 1080.69     19.066    0.095   18.563    0.070
 1081.59     19.099    0.118   18.605    0.086
 1083.64     19.167    0.089   18.680    0.068
 1093.49     19.202    0.079   18.629    0.056
 1094.71     19.208    0.060   18.671    0.050
 1100.60     19.166    0.068   18.736    0.063
 1105.52     19.235    0.051   18.732    0.047
 1107.61     19.303    0.074   18.777    0.061
 1115.68     19.489    0.227   18.845    0.116
 1118.67     19.351    0.090   18.853    0.076
 1122.71     19.432    0.108   18.837    0.072
 1124.68     19.502    0.129   18.874    0.083
 1126.53     19.426    0.081   18.745    0.047
 1128.59     19.306    0.062   18.783    0.058
 1129.72     19.280    0.087   18.769    0.057
 1132.46     19.227    0.059   18.717    0.051
 1136.66     19.284    0.073   18.804    0.069
 1138.77     19.245    0.217   18.964    0.212
 1139.64     19.383    0.139   18.748    0.072
 1141.77    -99.000  -99.000   18.766    0.092
 1144.71     19.374    0.236   18.854    0.131
 1161.57     19.428    0.090   18.745    0.052
 1164.51     19.409    0.088   18.809    0.060
 1165.65     19.172    0.208   18.844    0.195
 1167.55     19.329    0.186   18.897    0.124
 1172.55     20.108    0.348   19.185    0.118
 1174.57     19.467    0.100   18.876    0.068
 1176.54     19.498    0.151   18.985    0.113
 1177.62     19.373    0.101   18.802    0.066
 1179.46     19.300    0.111  -99.000  -99.000
 1182.48     19.368    0.062   18.805    0.048
 1183.59     19.394    0.124   18.822    0.085
 1185.62     19.536    0.220   18.800    0.111
 1186.64     19.337    0.097   18.756    0.064
 1187.61     19.247    0.077   18.739    0.059
 1195.48     19.415    0.123   18.736    0.058
 1195.50     19.291    0.089   18.766    0.059
 1196.57     19.299    0.158   18.832    0.093
 1202.49     19.148    0.289   18.570    0.173
 1206.47     19.199    0.052   18.669    0.043
 1208.52     19.151    0.074   18.664    0.061
 1213.54     19.286    0.107   18.730    0.075
 1219.57     19.150    0.167   18.660    0.116
 1220.48     19.220    0.097   18.613    0.064
 1235.53     19.109    0.102   18.602    0.074
 1246.48     19.111    0.089   18.660    0.068
 1264.44     19.083    0.108   18.536    0.069
 1266.42     19.071    0.122   18.533    0.081
 1268.43     19.115    0.086   18.563    0.061
 1272.44     19.100    0.120   18.512    0.073
 1298.80     19.149    0.179   18.775    0.145
 1304.72     19.198    0.237   18.570    0.140
 1306.79     18.935    0.082   18.507    0.074
 1310.77     19.067    0.057   18.565    0.047
 1312.81     19.058    0.097   18.482    0.069
 1313.80     19.000    0.060   18.597    0.057
 1315.69     19.175    0.148   18.572    0.075
 1316.71     19.052    0.120   18.569    0.072
 1318.69     19.022    0.101   18.535    0.063
 1319.77     19.065    0.064   18.549    0.045
 1320.76     18.991    0.076   18.546    0.058
 1321.80     18.928    0.074   18.499    0.058
 1322.80     18.958    0.152   18.472    0.113
 1324.74     19.021    0.043  -99.000  -99.000
 1325.81     19.024    0.114   18.476    0.072
 1326.66     18.984    0.069   18.549    0.060
 1328.69     19.123    0.243   18.405    0.132
 1330.58     19.022    0.069   18.529    0.052
 1331.77     18.998    0.124   18.449    0.085
 1334.63     18.959    0.053   18.534    0.045
 1338.64     19.124    0.072   18.582    0.055
 1342.69     19.131    0.133   18.670    0.101
 1343.74     19.122    0.068   18.615    0.056
 1344.76     19.159    0.086   18.838    0.125
 1347.60     19.139    0.146   18.622    0.081
 1349.65     19.143    0.098   18.613    0.065
 1357.64     19.281    0.109   18.785    0.087
 1359.76     19.366    0.061  -99.000  -99.000
 1363.67     19.217    0.088   18.738    0.069
 1364.59     19.174    0.053   18.662    0.042
 1371.61     19.287    0.076   18.725    0.054
 1373.65     19.255    0.097   18.701    0.059
 1374.71     19.357    0.222   18.732    0.100
 1382.64     19.317    0.071   18.706    0.049
 1383.63     19.191    0.048   18.693    0.046
 1384.71     19.272    0.186   18.731    0.129
 1390.60     19.031    0.066   18.652    0.065
 1397.49     19.042    0.173   18.542    0.118
 1400.53     19.032    0.202   18.729    0.178
 1406.57     19.274    0.126   18.768    0.097
 1413.58     19.266    0.061   18.665    0.045
 1415.65     19.173    0.051   18.646    0.041
 1422.64     19.032    0.055   18.519    0.045
 1424.74    -99.000  -99.000   18.475    0.176
 1434.60     18.911    0.103   18.446    0.073
 1438.61     19.074    0.111   18.717    0.096
 1440.58     19.003    0.086   18.535    0.067
 1444.57     18.947    0.054   18.486    0.049
 1448.57     18.951    0.054   18.507    0.047
 1449.61     18.960    0.061   18.512    0.051
 1453.56     19.065    0.061   18.570    0.051
 1455.65     19.006    0.064   18.555    0.055
 1465.60     18.963    0.056   18.519    0.044
 1466.59     19.040    0.066   18.523    0.047
 1468.73     18.960    0.070   18.542    0.054
 1478.68     18.826    0.048   18.449    0.043
 1482.63     18.774    0.044   18.359    0.041
 1484.67     18.729    0.034   18.346    0.036
 1485.63     18.728    0.035   18.344    0.037
 1486.65     18.688    0.033  -99.000  -99.000
 1495.59    -99.000  -99.000   18.449    0.073
 1500.59     18.751    0.050   18.346    0.042
 1501.69     18.678    0.104  -99.000  -99.000
 1503.66     18.765    0.049   18.325    0.045
 1504.63     18.660    0.044   18.286    0.042
 1505.66     18.734    0.042   18.364    0.048
 1508.60     18.666    0.036   18.345    0.040
 1509.55     18.720    0.040   18.323    0.039
 1511.52     18.747    0.088   18.305    0.072
 1512.65     18.574    0.107   18.243    0.094
 1518.55     18.659    0.043   18.319    0.043
 1531.48     18.714    0.028   18.286    0.029
 1534.58     18.719    0.074   18.297    0.062
 1536.62     18.653    0.070   18.303    0.064
 1538.64     18.680    0.058   18.316    0.051
 1545.68     18.794    0.060   18.327    0.043
 1547.62     18.775    0.049   18.314    0.039
 1551.55     18.962    0.257   18.385    0.122
 1556.53     18.894    0.097   18.446    0.071
 1557.58     18.801    0.138   18.390    0.102
 1558.57     18.748    0.062   18.379    0.054
 1562.50     18.814    0.058   18.409    0.053
 1565.50     18.805    0.102   18.520    0.101
 1569.47     18.809    0.037   18.418    0.039
 1573.54     17.857    0.259  -99.000  -99.000
 1574.58     18.955    0.112   18.421    0.072
 1577.50     18.977    0.218   18.446    0.132
 1578.54     19.010    0.119   18.473    0.071
 1589.47     19.142    0.103   18.634    0.080
 1591.49     18.954    0.082   18.536    0.072
 1593.46     18.906    0.071   18.498    0.063
 1595.43     18.863    0.036  -99.000  -99.000
 1596.47     18.882    0.048   18.441    0.043
 1597.54     18.944    0.067   18.519    0.056
 1600.53     18.934    0.102   18.473    0.077
 1604.43     18.849    0.049   18.395    0.041
 1606.40     18.862    0.059   18.449    0.050
 1609.43     18.827    0.056   18.409    0.044
 1611.44     18.803    0.070   18.421    0.054
 1616.36     18.867    0.041   18.430    0.041
 1619.39     18.982    0.055   18.495    0.045
 1621.39     18.918    0.051   18.475    0.046
 1622.42     18.943    0.053   18.486    0.045
 1624.44     18.759    0.262  -99.000  -99.000
 1631.43     18.865    0.088   18.354    0.062
 1632.83     18.828    0.046   18.369    0.040
 1644.75     18.898    0.082   18.433    0.054
 1648.81     18.790    0.054   18.375    0.049
 1654.38     18.967    0.138   18.382    0.085
 1655.80     18.716    0.053   18.278    0.048
 1679.72     18.725    0.081   18.288    0.073
 1681.77     18.740    0.034   18.329    0.034
 1684.71     18.734    0.077   18.344    0.069
 1685.78     18.818    0.089   18.407    0.081
 1688.60     18.917    0.101   18.317    0.064
 1689.77     18.800    0.053   18.341    0.046
 1697.75     18.664    0.040   18.324    0.043
 1705.72     18.642    0.050   18.262    0.046
 1710.80     18.605    0.053   18.248    0.055
 1712.74     18.547    0.036   18.236    0.039
 1725.59     18.562    0.082   18.241    0.072
 1726.71     18.715    0.048   18.250    0.039
 1727.68     18.612    0.094   18.197    0.067
 1729.63     18.687    0.145   18.431    0.102
 1736.64    -99.000  -99.000   18.322    0.031
 1741.56     18.723    0.039   18.294    0.038
 1743.76     18.786    0.073   18.321    0.062
 1745.60     18.699    0.046   18.331    0.045
 1746.62     18.816    0.034   18.408    0.039
 1747.61     18.757    0.032   18.303    0.030
 1748.59    -99.000  -99.000   18.327    0.031
 1751.60     18.724    0.041   18.329    0.040
 1753.58     18.690    0.052   18.335    0.050
 1754.61     18.806    0.033   18.373    0.030
 1756.63     18.809    0.046   18.348    0.035
 1757.59     18.669    0.084   18.371    0.074
 1762.71     18.774    0.079   18.309    0.070
 1766.56     18.761    0.035   18.303    0.033
 1772.65     18.657    0.036   18.269    0.037
 1774.51     18.651    0.082   18.310    0.082
 1775.53     18.733    0.049   18.305    0.050
 1776.72     18.491    0.120   18.121    0.112
 1778.70     18.714    0.052   18.305    0.047
 1782.56     18.656    0.040   18.314    0.041
 1783.56     18.742    0.043   18.327    0.038
 1784.60     18.660    0.055   18.354    0.054
 1786.57     18.710    0.056   18.306    0.046
 1787.67     18.799    0.053   18.369    0.046
 1788.65     18.789    0.049   18.398    0.045
 1789.70     18.794    0.258   18.272    0.171
 1794.58     18.720    0.039   18.363    0.041
 1796.61     18.618    0.065   18.253    0.058
 1797.61     18.686    0.031   18.310    0.033
 1802.55     18.658    0.034   18.323    0.038
 1803.70     18.630    0.034   18.251    0.036
 1805.68     18.688    0.036   18.305    0.038
 1808.59     18.669    0.035   18.322    0.038
 1809.62     18.624    0.034   18.274    0.037
 1813.64     18.723    0.051   18.291    0.045
 1814.59     18.736    0.045   18.353    0.044
 1815.64     18.649    0.066   18.278    0.057
 1817.54     18.667    0.049   18.317    0.048
 1821.59    -99.000  -99.000   18.334    0.036
 1822.67     18.658    0.052   18.266    0.044
 1826.58     18.614    0.029  -99.000  -99.000
 1827.73     18.721    0.039   18.339    0.037
 1829.63     18.695    0.030   18.293    0.031
 1832.54     18.722    0.038   18.303    0.037
 1833.58     18.698    0.035   18.269    0.033
 1834.58     18.616    0.027   18.313    0.033
 1838.57     18.680    0.028   18.295    0.032
 1839.57     18.794    0.040   18.368    0.037
 1844.59     18.719    0.045   18.373    0.046
 1845.61     18.812    0.063   18.375    0.056
 1855.56     18.523    0.027   18.257    0.031
 1856.51     18.519    0.027   18.247    0.033
 1859.54     18.532    0.028   18.207    0.033
 1861.63     18.482    0.027   18.212    0.031
 1863.48     18.534    0.044   18.196    0.046
 1869.49     18.667    0.034  -99.000  -99.000
 1871.57     18.604    0.042   18.236    0.041
 1872.57     18.601    0.046   18.305    0.049
 1873.54     18.549    0.039   18.259    0.040
 1874.69     18.613    0.044   18.271    0.042
 1875.62     18.717    0.052   18.342    0.046
 1878.62    -99.000  -99.000   18.326    0.064
 1887.50     18.710    0.029   18.319    0.033
 1895.50     18.694    0.033   18.296    0.034
 1897.46     18.668    0.065   18.357    0.064
 1898.63     18.730    0.056   18.306    0.049
 1899.61     18.680    0.036   18.322    0.037
 1900.50     18.616    0.135   18.289    0.127
 1900.62     18.733    0.068   18.419    0.061
 1902.55     18.727    0.047   18.338    0.043
 1904.64     18.885    0.088   18.384    0.050
 1906.53     18.860    0.077   18.435    0.052
 1910.47     18.880    0.066   18.426    0.050
 1911.58     18.860    0.097   18.406    0.067
 1912.49     18.783    0.067   18.437    0.061
 1916.44     18.803    0.034   18.394    0.038
 1918.59     18.840    0.071   18.389    0.059
 1920.48     18.752    0.051   18.372    0.051
 1921.59     18.694    0.109   18.365    0.095
 1923.53     18.761    0.034   18.366    0.036
 1924.58     18.732    0.042   18.334    0.038
 1927.53     18.725    0.035   18.327    0.034
 1929.52     18.761    0.062   18.358    0.050
 1930.55     18.757    0.059   18.305    0.044
 1931.53     18.769    0.046   18.376    0.040
 1933.47     18.829    0.096   18.438    0.064
 1941.52     18.651    0.064   18.438    0.068
 1943.45     18.836    0.054   18.368    0.043
 1945.47     18.866    0.054   18.411    0.045
 1949.45     18.925    0.060   18.460    0.055
 1953.38     18.709    0.076   18.314    0.068
 1956.37     18.712    0.043   18.332    0.045
 1958.37     18.741    0.036   18.368    0.038
 1960.47     18.597    0.124   18.336    0.099
 1969.81     18.712    0.075   18.268    0.057
 1975.46     18.601    0.053   18.291    0.051
 1977.47     18.626    0.055   18.229    0.048
 1979.42     18.650    0.048   18.332    0.050
