9.5239.505
Time(days)     V    Verr    R    Rerr
  364.74     19.060    0.046   18.741    0.052
  365.53     19.070    0.041   18.675    0.035
  365.73     19.041    0.069   18.710    0.062
  366.55     18.956    0.041   18.265    0.023
  373.50     19.073    0.052   18.721    0.042
  375.50     19.089    0.047   18.695    0.036
  375.73     18.947    0.073   18.687    0.059
  377.52     19.069    0.049   18.681    0.041
  377.70     19.028    0.081   18.646    0.059
  378.50     19.095    0.027   18.738    0.027
  378.70     18.987    0.054   18.641    0.051
  379.50     19.027    0.032   18.670    0.030
  380.58     19.012    0.053   18.654    0.050
  383.51     19.057    0.025   18.683    0.024
  383.70     18.943    0.051   18.609    0.045
  384.54     18.444    0.317  -99.000  -99.000
  384.56     19.026    0.062   18.705    0.063
  384.68     19.052    0.044   18.695    0.042
  387.58     19.077    0.021   18.737    0.020
  391.70     18.960    0.111   18.753    0.094
  392.51     19.018    0.034   18.654    0.034
  392.63     19.172    0.114   18.785    0.055
  393.54     19.055    0.037   18.686    0.034
  393.66     19.035    0.073   18.695    0.040
  395.53     19.077    0.024   18.691    0.024
  395.62     19.066    0.026   18.743    0.025
  397.55     19.026    0.063   18.694    0.057
  397.67     19.040    0.040   18.713    0.039
  398.53     19.094    0.039   18.676    0.033
  398.65     18.993    0.065   18.663    0.061
  402.50     19.145    0.078   18.687    0.051
  402.60    -99.000  -99.000   18.670    0.061
  402.63    -99.000  -99.000   18.658    0.071
  406.49     18.980    0.063   18.662    0.058
  409.50     19.357    0.100   18.705    0.039
  413.71     19.042    0.065   18.668    0.050
  414.63     19.068    0.035   18.716    0.034
  417.57     19.007    0.040   18.677    0.040
  420.48     19.037    0.038   18.679    0.035
  420.60     19.027    0.043   18.698    0.042
  421.67     19.044    0.147   18.650    0.116
  422.47     19.055    0.031   18.709    0.029
  422.60     19.049    0.033   18.692    0.031
  423.66     18.945    0.139   18.491    0.107
  425.46     19.005    0.068   18.731    0.063
  425.60     19.019    0.050   18.730    0.048
  426.52     19.022    0.065   18.745    0.065
  426.66     19.074    0.066   18.707    0.056
  427.66     19.121    0.050   18.731    0.047
  428.46     19.072    0.084   18.690    0.062
  430.58    -99.000  -99.000   18.770    0.051
  436.51     18.975    0.034   18.662    0.033
  437.49     18.990    0.032   18.706    0.034
  438.48     19.112    0.027   18.766    0.026
  439.51     19.058    0.048   18.681    0.043
  441.57     19.069    0.044   18.691    0.040
  441.66     19.127    0.046   18.748    0.040
  442.54     19.065    0.048   18.708    0.032
  442.55     19.209    0.153   18.729    0.030
  442.65     19.121    0.046   18.743    0.039
  444.48     19.049    0.044   18.681    0.037
  444.60     19.020    0.046   18.643    0.040
  445.52     19.098    0.030   18.701    0.027
  446.50     19.008    0.040   18.713    0.041
  446.61     19.111    0.036   18.697    0.030
  451.48     19.036    0.049   18.677    0.047
  452.51     19.027    0.074   18.671    0.069
  453.52     19.065    0.046   18.644    0.039
  453.64     19.159    0.075   18.708    0.054
  454.48     19.173    0.073   18.787    0.069
  457.55     19.079    0.074   18.639    0.045
  459.52    -99.000  -99.000   18.567    0.118
  460.47    -99.000  -99.000   18.507    0.139
  463.48     19.065    0.066   18.802    0.068
  466.50     19.099    0.037   18.732    0.037
  469.54     19.045    0.060   18.701    0.052
  471.44     19.113    0.032   18.712    0.028
  472.44     19.049    0.034   18.692    0.033
  473.43     19.154    0.028   18.766    0.028
  473.54     19.093    0.046   18.750    0.041
  474.44     19.040    0.029   18.708    0.028
  474.56     19.113    0.040   18.762    0.034
  475.44     19.101    0.028   18.765    0.028
  475.54     19.139    0.061   18.735    0.046
  476.42     19.103    0.077   18.771    0.077
  476.53     19.076    0.046   18.667    0.036
  477.42     19.160    0.051   18.774    0.050
  477.53     19.164    0.086   18.654    0.056
  478.44     19.134    0.028   18.788    0.028
  480.43     19.065    0.041   18.710    0.034
  481.58     19.101    0.074   18.769    0.059
  483.51     19.119    0.057   18.757    0.045
  484.45     19.041    0.057   18.681    0.041
  484.58     19.103    0.059   18.713    0.042
  485.44     19.103    0.071   18.702    0.048
  488.50    -99.000  -99.000   18.809    0.189
  489.44    -99.000  -99.000   18.781    0.061
  491.43     19.160    0.102   18.706    0.075
  492.55     19.243    0.155   18.832    0.111
  494.47     19.072    0.059   18.744    0.058
  495.41     19.205    0.102   18.719    0.060
  497.42     19.079    0.040   18.776    0.041
  500.42     18.989    0.154   18.717    0.043
  501.42     19.103    0.051   18.748    0.048
  502.42     19.135    0.044   18.704    0.030
  503.43     19.134    0.033   18.810    0.033
  504.42     19.196    0.042   18.770    0.038
  507.51     19.035    0.087   18.668    0.073
  509.82     19.057    0.071   18.773    0.119
  510.51     19.180    0.078   18.701    0.053
  511.42     19.062    0.063   18.716    0.053
  512.41     19.127    0.056   18.796    0.047
  517.83     19.179    0.090   18.836    0.087
  518.83     19.069    0.113   18.751    0.100
  520.41     19.025    0.093   18.667    0.075
  520.81     19.109    0.123   18.710    0.093
  521.40     19.149    0.087   18.677    0.062
  521.83     19.296    0.134   18.865    0.100
  522.82     19.171    0.384  -99.000  -99.000
  523.40     19.103    0.106   18.716    0.095
  528.81     19.035    0.125   18.644    0.093
  529.40     19.102    0.076   18.712    0.063
  529.81     19.194    0.054   18.784    0.045
  530.42     19.163    0.048   18.793    0.039
  531.40     19.136    0.142   18.671    0.112
  532.81     19.275    0.081   18.749    0.057
  533.43     19.159    0.132   18.723    0.095
  538.82     19.205    0.099   18.817    0.076
  539.79     19.119    0.075   18.757    0.067
  540.40     19.147    0.067   18.849    0.058
  540.78     19.206    0.058   18.842    0.050
  541.40     19.163    0.096   18.792    0.069
  541.78     18.920    0.134   18.817    0.151
  542.42     19.116    0.148   18.796    0.107
  542.74     19.306    0.143   18.803    0.095
  546.41     19.240    0.162   18.835    0.117
  548.80     19.113    0.271   18.756    0.204
  553.40     19.144    0.123   18.718    0.112
  555.80     19.171    0.070   18.811    0.058
  557.72     19.065    0.070   18.747    0.067
  558.78     19.189    0.061   18.809    0.054
  559.81     19.238    0.065   18.817    0.054
  560.71     19.324    0.236   19.003    0.206
  561.68     19.075    0.079   18.772    0.077
  562.71     19.179    0.099   18.833    0.086
  563.69     19.250    0.149   19.003    0.144
  565.69     19.211    0.065   18.792    0.052
  566.70     19.149    0.060   18.660    0.046
  571.73     19.161    0.080   18.787    0.067
  573.71     19.023    0.093   18.821    0.097
  576.73     19.292    0.089   18.932    0.067
  578.66    -99.000  -99.000   18.732    0.226
  580.68     19.112    0.132   18.791    0.085
  581.68     19.153    0.160   18.673    0.086
  585.67     19.107    0.115   18.793    0.091
  586.66     18.712    0.139   18.372    0.109
  587.67     19.186    0.140   18.770    0.105
  588.70     19.260    0.051   18.856    0.040
  592.70     19.240    0.139   18.830    0.101
  592.83     19.204    0.122   18.908    0.121
  593.63     19.384    0.197   18.912    0.126
  595.63     19.258    0.057   18.804    0.039
  596.64     19.168    0.118   18.846    0.097
  597.74     19.225    0.113   18.775    0.074
  598.62     19.143    0.125   18.947    0.118
  599.63     19.172    0.068   18.786    0.048
  600.63     19.231    0.079   18.867    0.056
  601.61     19.300    0.077   18.859    0.051
  602.81     19.275    0.127   18.906    0.096
  610.59     19.260    0.237   18.909    0.145
  629.55     19.248    0.052   18.890    0.042
  631.65     19.209    0.048   18.852    0.039
  632.56     19.219    0.100   18.880    0.075
  632.57     19.317    0.086   18.794    0.051
  633.78     19.190    0.047   18.817    0.042
  634.60     19.299    0.050   18.983    0.036
  636.77     19.193    0.055   18.847    0.042
  637.56    -99.000  -99.000   18.811    0.064
  643.59     19.204    0.045   18.897    0.041
  646.62    -99.000  -99.000   19.017    0.187
  647.61     19.100    0.083   18.798    0.073
  649.61     19.198    0.036   18.818    0.030
  650.52     19.207    0.049   18.802    0.039
  650.78     19.091    0.069  -99.000  -99.000
  651.57     19.219    0.086   18.906    0.068
  653.77     19.103    0.050   18.829    0.037
  654.68     19.124    0.036   18.813    0.033
  657.70     19.175    0.049   18.791    0.040
  659.56     19.182    0.036   18.860    0.033
  659.57     19.199    0.037   18.853    0.035
  660.48     19.130    0.047   18.798    0.039
  660.76     19.133    0.056   18.783    0.046
  662.71     19.306    0.136   18.942    0.104
  663.58     19.089    0.048   18.735    0.033
  664.58     19.094    0.103   18.615    0.056
  666.57     19.200    0.103   18.715    0.062
  668.51     19.078    0.083   18.744    0.064
  668.75     19.221    0.252  -99.000  -99.000
  679.61     19.136    0.034   18.794    0.030
  684.54     19.190    0.023   18.861    0.021
  686.57     19.128    0.032   18.837    0.030
  688.55     19.131    0.063   18.746    0.050
  689.57     19.137    0.043   18.784    0.037
  690.54     19.164    0.069   18.825    0.057
  692.52     19.176    0.056   18.795    0.041
  694.52     19.133    0.049   18.754    0.039
  695.65     19.308    0.161   18.917    0.111
  749.52     19.188    0.031   18.816    0.029
  751.69     19.053    0.055   18.786    0.056
  752.52     19.124    0.050   18.798    0.045
  753.54     19.134    0.043   18.767    0.036
  754.65     19.210    0.144   18.701    0.093
  757.61     19.200    0.118   18.842    0.079
  758.65    -99.000  -99.000   18.779    0.106
  761.74     19.094    0.070   18.751    0.054
  763.52     19.140    0.038   18.837    0.036
  765.64     19.099    0.041   18.687    0.035
  767.50     19.103    0.038   18.782    0.036
  769.77     18.787    0.163   18.935    0.264
  775.49     19.174    0.027   18.839    0.027
  776.49     19.059    0.059   18.751    0.053
  781.69     19.133    0.062   18.850    0.059
  782.64     19.166    0.065   18.863    0.054
  783.70     19.309    0.081   18.815    0.050
  786.61    -99.000  -99.000   18.761    0.067
  789.35     19.112    0.059   18.736    0.042
  790.48     19.222    0.041   18.884    0.038
  792.48     19.160    0.032   18.807    0.028
  793.48     19.554    0.176   18.908    0.037
  793.57     19.121    0.061   18.761    0.055
  800.55     19.167    0.065   18.774    0.060
  801.52     19.207    0.049   18.854    0.050
  802.62     19.188    0.040   18.789    0.034
  803.53     19.190    0.033   18.886    0.033
  805.60     19.193    0.083   18.757    0.064
  809.62     18.953    0.149   18.866    0.150
  810.68     18.996    0.145   18.793    0.117
  811.59     19.075    0.074   18.715    0.055
  812.68     19.245    0.199   18.861    0.115
  813.52     19.338    0.125   18.852    0.071
  823.58     19.258    0.041   18.885    0.037
  824.63     19.294    0.051   18.869    0.038
  825.50     19.454    0.307  -99.000  -99.000
  826.55     19.149    0.060   18.773    0.049
  827.54     19.244    0.037   18.840    0.032
  828.52     19.215    0.056   18.819    0.048
  829.56     19.380    0.223   19.038    0.187
  832.54     19.076    0.126   18.758    0.128
  833.63     19.218    0.069   18.861    0.056
  834.50     19.052    0.033   18.749    0.040
  834.51     19.278    0.116   18.936    0.109
  835.53     19.221    0.038   18.805    0.033
  837.49     19.137    0.044   18.790    0.040
  838.52     19.188    0.064   18.838    0.054
  839.48     19.162    0.067   18.826    0.054
  840.55     19.247    0.066   18.894    0.045
  841.49     19.306    0.113   18.933    0.072
  842.50     19.305    0.070   18.869    0.043
  843.50     19.187    0.087   18.847    0.061
  846.59     19.123    0.178   18.834    0.146
  849.54     19.194    0.092   18.883    0.079
  850.57     19.301    0.074   18.840    0.048
  854.48     19.218    0.035   18.801    0.030
  855.49     19.296    0.035   18.907    0.030
  856.48     19.217    0.046   18.748    0.036
  858.53     19.217    0.063   18.788    0.061
  860.51     19.281    0.081   18.855    0.065
  861.47    -99.000  -99.000   18.374    0.220
  862.51     19.170    0.062   18.814    0.054
  863.48     18.997    0.181   18.751    0.177
  864.51     19.311    0.050   18.850    0.037
  865.49     19.129    0.090   18.708    0.070
  866.46     19.096    0.096   18.844    0.095
  882.49     19.220    0.064   18.801    0.048
  886.46     19.152    0.098   18.872    0.093
  888.82     18.967    0.087   18.743    0.096
  889.44     19.133    0.069   18.790    0.056
  890.47     19.072    0.058   18.740    0.047
  891.43     19.246    0.063   18.773    0.046
  893.46     19.230    0.137   18.669    0.079
  894.81     19.141    0.080   18.755    0.069
  896.45     19.111    0.107   18.692    0.067
  899.82     19.157    0.040   18.763    0.035
  902.83     19.165    0.072   18.794    0.061
  907.72     19.041    0.140   18.709    0.090
  908.81     19.180    0.059   18.792    0.041
  909.40     19.220    0.056   18.798    0.040
  910.40     19.144    0.080   18.847    0.070
  911.72     19.154    0.153   18.764    0.117
  913.41     19.023    0.369   18.520    0.252
  914.70     19.128    0.158   18.817    0.146
  915.74     19.249    0.164   18.861    0.132
  917.73     19.152    0.080   18.813    0.070
  918.80     19.155    0.034   18.836    0.031
  919.69     19.236    0.055   18.836    0.045
  922.84     19.161    0.068   18.809    0.059
  923.70     19.216    0.075   18.837    0.060
  925.81    -99.000  -99.000   18.211    0.189
  926.67     19.086    0.116   18.783    0.101
  927.73     19.129    0.096   18.716    0.072
  929.69     19.177    0.080   18.856    0.068
  930.66     18.873    0.147   18.758    0.146
  931.67     19.581    0.368   18.874    0.153
  932.71     19.181    0.258   18.779    0.159
  933.72    -99.000  -99.000   18.644    0.104
  934.79     19.114    0.167   18.754    0.101
  935.80     19.064    0.137   18.715    0.086
  936.70     19.222    0.074   18.813    0.048
  936.74     19.205    0.057   18.802    0.040
  937.74     19.151    0.224   18.805    0.149
  939.78     19.333    0.181   18.673    0.101
  943.68     19.161    0.073   18.806    0.060
  944.72     19.168    0.048   18.773    0.040
  945.76     19.093    0.078   18.748    0.065
  946.72     19.181    0.061   18.775    0.050
  948.68     19.313    0.172   18.937    0.134
  949.71     19.182    0.086   18.713    0.063
  950.68     19.249    0.057   18.846    0.046
  951.68     19.213    0.031   18.844    0.028
  954.66     19.123    0.092   18.763    0.071
  955.67     19.209    0.061   18.861    0.051
  956.68     19.195    0.035   18.839    0.030
  957.64     19.189    0.045   18.839    0.038
  958.68    -99.000  -99.000   18.811    0.081
  962.68    -99.000  -99.000   18.513    0.104
  963.68     18.970    0.211   18.734    0.142
  964.67     19.281    0.246   18.907    0.112
  965.71     19.236    0.100   18.784    0.057
  966.66     19.215    0.055   18.803    0.040
  967.64     19.257    0.050   18.851    0.037
  968.67     19.193    0.043   18.843    0.036
  969.63     19.294    0.076   18.820    0.055
  972.69     19.240    0.085   18.822    0.058
  973.69     19.227    0.042   18.830    0.032
  974.75     19.216    0.028   18.835    0.025
  975.70     19.216    0.053   18.772    0.038
  978.78     19.165    0.119   18.733    0.077
  979.66     19.162    0.095   18.892    0.078
  981.68     19.223    0.044   18.849    0.033
  982.67     19.258    0.033   18.864    0.026
  983.67     19.187    0.041   18.803    0.032
  984.58     19.146    0.094   18.839    0.080
  985.68     19.128    0.128   18.772    0.093
  986.69     19.071    0.077   18.768    0.066
  987.66     19.115    0.080   18.756    0.059
  988.65     18.889    0.152   18.609    0.111
  989.65     19.388    0.198   18.789    0.085
  993.68     19.253    0.189   18.873    0.113
  994.63     19.460    0.265   18.762    0.108
  995.63     19.094    0.134   18.705    0.092
  997.68     19.306    0.041   18.878    0.031
  999.74     19.228    0.060   18.812    0.045
 1000.66     19.386    0.170   18.891    0.104
 1002.68     19.313    0.252   19.137    0.272
 1002.71     19.196    0.039   18.848    0.034
 1004.66     19.222    0.056   18.791    0.040
 1005.70     19.210    0.060   18.857    0.046
 1006.70     19.177    0.058   18.713    0.041
 1007.63     19.253    0.049   18.799    0.035
 1010.57     19.221    0.078   18.830    0.057
 1011.56     19.216    0.048   18.843    0.037
 1012.64     19.204    0.095   18.693    0.058
 1013.61     19.222    0.068   18.817    0.054
 1014.71     19.296    0.038   18.881    0.030
 1016.62     19.358    0.038   18.995    0.032
 1017.65     19.305    0.050   18.892    0.035
 1019.58    -99.000  -99.000   18.979    0.147
 1022.63     19.217    0.106   18.808    0.072
 1024.76     19.240    0.060   18.840    0.049
 1026.55     19.161    0.053   18.803    0.046
 1030.69     19.236    0.072   18.848    0.053
 1031.63     19.097    0.101   18.869    0.092
 1037.69     19.233    0.061   18.813    0.049
 1042.60     19.214    0.035   18.861    0.031
 1043.54     19.278    0.042   18.883    0.032
 1044.67     19.237    0.055   18.840    0.044
 1047.56     19.180    0.109   18.820    0.071
 1049.65     19.323    0.088   18.818    0.054
 1050.61     19.364    0.115   18.992    0.083
 1050.73     19.239    0.084   18.965    0.081
 1051.74     19.782    0.256  -99.000  -99.000
 1053.56     19.065    0.210   18.696    0.196
 1058.54     19.253    0.038   18.882    0.033
 1064.60     19.244    0.048   18.859    0.038
 1065.56     19.226    0.049   18.850    0.041
 1066.62     19.271    0.042   18.925    0.037
 1067.55     19.313    0.026   18.925    0.023
 1068.60     19.283    0.031   18.916    0.027
 1069.62     19.287    0.032   18.884    0.027
 1070.57     19.257    0.039   18.961    0.039
 1072.60     19.239    0.057   18.893    0.050
 1073.59     19.288    0.036   18.883    0.029
 1074.61     19.298    0.028   18.908    0.024
 1077.56     19.341    0.163   18.972    0.119
 1079.57     19.263    0.058   18.875    0.049
 1080.66     19.379    0.092   18.946    0.071
 1081.57     19.142    0.099   18.833    0.087
 1083.62     19.272    0.070   18.846    0.052
 1093.47     19.205    0.048   18.855    0.042
 1094.68     19.251    0.032   18.902    0.032
 1100.57     19.284    0.035   18.931    0.031
 1105.49     19.307    0.035   18.886    0.029
 1106.73     19.381    0.080   18.938    0.070
 1107.59     19.261    0.048   18.917    0.045
 1115.66     19.208    0.125   18.830    0.086
 1118.65     19.154    0.106   18.799    0.101
 1122.69     19.179    0.038   18.794    0.035
 1124.66     19.133    0.075   18.798    0.070
 1126.50     19.084    0.180   18.722    0.161
 1128.56     19.262    0.037   18.840    0.034
 1129.70     19.152    0.040   18.803    0.038
 1131.57     19.204    0.050   18.847    0.048
 1132.68     19.230    0.045   18.842    0.031
 1136.62     19.170    0.051   18.820    0.046
 1138.57     19.287    0.067   18.800    0.044
 1139.61     19.101    0.068   18.770    0.051
 1141.75    -99.000  -99.000   18.787    0.072
 1144.68     19.233    0.167   18.770    0.100
 1161.55     19.216    0.039   18.884    0.035
 1163.72     19.200    0.076   18.899    0.058
 1165.62     19.282    0.155   18.783    0.099
 1167.52     19.078    0.092   18.875    0.075
 1172.52     19.196    0.077   18.851    0.056
 1174.55     19.232    0.049   18.864    0.040
 1176.51     19.217    0.043   18.851    0.039
 1177.60     19.149    0.059   18.767    0.048
 1178.54     19.164    0.055   18.907    0.053
 1179.68     19.093    0.082   18.767    0.062
 1183.54     19.083    0.092   18.754    0.084
 1185.52     19.191    0.049   18.827    0.043
 1186.57     19.265    0.052   18.851    0.043
 1187.59     19.165    0.050   18.808    0.040
 1196.54     19.009    0.120   18.645    0.083
 1201.52     18.920    0.125   18.710    0.110
 1203.54     18.977    0.080   18.644    0.066
 1205.60     19.247    0.074   18.800    0.050
 1208.50     19.130    0.065   18.764    0.055
 1213.48     19.118    0.039  -99.000  -99.000
 1219.54     19.181    0.218  -99.000  -99.000
 1229.47     19.252    0.085   18.758    0.053
 1234.46     19.095    0.074   18.868    0.082
 1235.50     19.214    0.079   18.739    0.057
 1243.50     19.118    0.112   18.754    0.084
 1249.48     19.271    0.071   18.904    0.053
 1257.43    -99.000  -99.000   18.546    0.213
 1264.42     19.161    0.069   18.728    0.052
 1266.40     19.099    0.071   18.795    0.064
 1268.41     19.229    0.055   18.820    0.048
 1272.42     19.189    0.082   18.801    0.064
 1283.36     19.075    0.129   18.832    0.101
 1294.82     19.157    0.054   18.826    0.043
 1298.78     19.143    0.042   18.753    0.032
 1304.69     19.202    0.128   18.780    0.092
 1306.77    -99.000  -99.000   18.600    0.134
 1309.64    -99.000  -99.000   18.898    0.209
 1310.75     19.141    0.036   18.772    0.029
 1312.79     19.161    0.070   18.757    0.052
 1313.78     19.107    0.057   18.738    0.044
 1314.79     19.134    0.090   18.712    0.063
 1315.66     19.072    0.164   18.742    0.099
 1316.69    -99.000  -99.000   18.850    0.062
 1317.83     19.292    0.141   18.759    0.071
 1318.67     19.284    0.123   18.834    0.059
 1319.74     19.185    0.068   18.784    0.039
 1320.74     19.170    0.089   18.775    0.052
 1321.78     19.140    0.085   18.820    0.059
 1322.77     19.200    0.153   18.767    0.094
 1325.78     19.184    0.125   18.787    0.089
 1326.64     19.062    0.152   18.721    0.116
 1328.66     19.227    0.142   18.884    0.111
 1329.74     19.147    0.045   18.793    0.036
 1330.67     19.196    0.042   18.839    0.032
 1331.74     19.144    0.102   18.741    0.071
 1334.61     19.215    0.046   18.786    0.031
 1338.62     19.097    0.057   18.785    0.047
 1340.80     19.017    0.084   18.779    0.073
 1342.66     19.044    0.128   18.659    0.085
 1343.72     19.168    0.070   18.797    0.047
 1344.73     19.119    0.051   18.778    0.034
 1347.58     18.901    0.101   18.694    0.067
 1349.63     19.168    0.044   18.816    0.032
 1351.79     19.134    0.041   18.816    0.035
 1357.62     19.097    0.058   18.726    0.048
 1359.74    -99.000  -99.000   18.807    0.026
 1363.65     19.095    0.051   18.738    0.040
 1364.57     19.105    0.055   18.839    0.050
 1371.59     19.109    0.059   18.832    0.046
 1373.63     19.082    0.073   18.715    0.045
 1374.68     19.063    0.109   18.757    0.069
 1375.71     19.111    0.083   18.726    0.051
 1380.64     19.054    0.126  -99.000  -99.000
 1382.62     19.092    0.031   18.763    0.028
 1383.61     19.106    0.031   18.759    0.027
 1384.69     19.144    0.116   18.645    0.073
 1390.57     19.086    0.054   18.743    0.047
 1396.76     19.102    0.073   18.820    0.058
 1397.41     18.880    0.082   18.568    0.068
 1398.68     18.993    0.037   18.649    0.034
 1400.49     19.259    0.356   18.878    0.257
 1406.55     19.118    0.118   18.650    0.083
 1408.67     19.065    0.407  -99.000  -99.000
 1413.56     19.010    0.027   18.749    0.027
 1415.63     19.079    0.021   18.700    0.019
 1422.61     19.067    0.033   18.703    0.029
 1423.60     19.086    0.070   18.684    0.046
 1424.72     19.112    0.111   18.665    0.080
 1434.58     18.994    0.090   18.614    0.069
 1438.59     19.095    0.089   18.611    0.057
 1440.56     19.060    0.059   18.671    0.044
 1443.59     19.061    0.036   18.735    0.035
 1448.53     19.083    0.025   18.736    0.022
 1449.59     19.043    0.042   18.673    0.037
 1453.53     19.103    0.032   18.739    0.030
 1455.56     19.078    0.044   18.690    0.041
 1465.57     19.131    0.039   18.799    0.033
 1466.57     19.173    0.052   18.798    0.040
 1468.60     19.098    0.034   18.745    0.027
 1478.65     19.093    0.024   18.778    0.025
 1482.62     19.128    0.031   18.805    0.031
 1484.61     19.107    0.028   18.782    0.029
 1485.61     19.083    0.028   18.772    0.027
 1486.62     19.074    0.027   18.787    0.030
 1495.57    -99.000  -99.000   18.797    0.061
 1500.56     19.207    0.139   18.742    0.104
 1500.61     19.086    0.046   18.794    0.041
 1503.59    -99.000  -99.000   18.187    0.199
 1504.59     19.164    0.037   18.822    0.032
 1505.62     19.105    0.033   18.784    0.032
 1508.58     19.110    0.034   18.777    0.033
 1509.52     19.142    0.031   18.824    0.030
 1511.49     19.044    0.068   18.742    0.065
 1512.62     19.018    0.079   18.648    0.069
 1518.52     19.201    0.037   18.832    0.032
 1520.58     19.189    0.077   18.795    0.055
 1522.54     18.988    0.178   18.821    0.167
 1528.56     19.119    0.049   18.803    0.042
 1529.70     18.969    0.124   18.724    0.113
 1531.47     19.177    0.027   18.796    0.026
 1534.55     19.088    0.083   18.686    0.068
 1536.58     19.061    0.061   18.762    0.056
 1538.60     19.116    0.109   18.874    0.101
 1545.67     19.240    0.179   18.660    0.094
 1549.57     19.173    0.093   18.769    0.059
 1550.63     18.981    0.122   18.661    0.078
 1551.53     18.973    0.192   18.680    0.126
 1555.50     19.095    0.081   18.710    0.058
 1558.53     19.094    0.050   18.755    0.045
 1562.48     19.055    0.040   18.750    0.038
 1565.48     19.014    0.128   18.650    0.115
 1569.45     19.100    0.030   18.765    0.030
 1570.56     19.127    0.046   18.795    0.043
 1573.52     19.034    0.080   18.707    0.069
 1574.57     19.020    0.088   18.702    0.067
 1575.59     19.063    0.096   18.709    0.075
 1577.48     19.012    0.084   18.788    0.076
 1578.49    -99.000  -99.000   18.651    0.061
 1589.44     19.212    0.079   18.796    0.069
 1591.46    -99.000  -99.000   18.628    0.173
 1593.44     19.110    0.058   18.791    0.055
 1595.41     19.158    0.032   18.792    0.030
 1596.44     19.122    0.038   18.783    0.034
 1597.52     19.117    0.042   18.743    0.036
 1600.50     19.094    0.077   18.835    0.069
 1601.51     19.123    0.046   18.782    0.040
 1603.50     19.115    0.262   18.918    0.251
 1604.41     19.161    0.047   18.832    0.044
 1605.51     19.105    0.057   18.784    0.046
 1609.41     19.185    0.047   18.871    0.037
 1611.42     19.098    0.123   18.716    0.085
 1615.49     19.213    0.230   18.709    0.116
 1618.79    -99.000  -99.000   18.711    0.225
 1619.38     19.122    0.032   18.778    0.031
 1620.41     19.074    0.046   18.777    0.044
 1622.40     19.152    0.052   18.872    0.051
 1624.42     19.149    0.048   18.755    0.043
 1631.40     19.085    0.091   18.626    0.066
 1632.40     19.087    0.052   18.733    0.043
 1635.83     19.093    0.057   18.681    0.051
 1644.41     19.263    0.056   18.837    0.038
 1648.79     19.255    0.079   18.774    0.053
 1653.79     19.262    0.048   18.891    0.040
 1655.74     19.210    0.078   18.863    0.068
 1665.82     19.241    0.048   18.830    0.042
 1673.83     19.120    0.120   18.856    0.087
 1677.69     19.282    0.136   18.880    0.105
 1679.70     19.277    0.061   18.862    0.049
 1681.75     19.195    0.037   18.816    0.033
 1683.83     19.177    0.082   18.786    0.067
 1684.68     19.168    0.069   18.942    0.067
 1685.76     19.280    0.096   18.957    0.086
 1687.80     19.201    0.063   18.804    0.051
 1688.76     19.282    0.081   18.829    0.062
 1696.82     19.197    0.083   18.751    0.064
 1699.75     19.118    0.198   19.033    0.208
 1704.79     19.208    0.119   18.851    0.106
 1706.81     19.246    0.064   18.855    0.050
 1710.70     19.277    0.046   18.898    0.040
 1712.71     19.214    0.036   18.897    0.037
 1718.80     19.244    0.103   18.898    0.074
 1725.57     19.063    0.168   18.698    0.116
 1726.68     19.303    0.063   18.836    0.041
