53.3360.344
Time(days)     V    Verr    R    Rerr
 2097.66     19.431    0.034   19.205    0.033
 2098.71     19.500    0.034   19.172    0.027
 2101.63     19.316    0.133   19.164    0.119
 2102.70     19.867    0.338   19.204    0.180
 2107.75     19.447    0.025   19.183    0.025
 2109.65     19.509    0.087   19.270    0.070
 2110.72     19.399    0.060   19.168    0.056
 2112.53     19.244    0.399   19.129    0.367
 2113.67     19.232    0.147   19.046    0.116
 2114.74     19.278    0.237   19.094    0.194
 2120.66     19.351    0.031   18.987    0.029
 2122.62     19.376    0.033   19.103    0.030
 2144.54     19.257    0.095   19.348    0.173
 2146.61     19.232    0.153  -99.000  -99.000
 2148.67     19.403    0.046   19.190    0.038
 2152.67     19.618    0.177   19.353    0.199
 2154.67     19.417    0.035   19.117    0.033
 2174.60     19.454    0.062   19.188    0.052
 2180.61     19.437    0.044   19.156    0.038
 2182.65     19.454    0.034   19.196    0.035
 2188.72     19.405    0.038   19.196    0.037
 2191.72     19.423    0.033   19.231    0.036
 2202.68     19.501    0.152   19.155    0.091
 2209.51     19.354    0.023   19.148    0.024
 2216.67     19.412    0.035   19.203    0.032
 2222.56     19.407    0.027   19.161    0.026
 2236.51     19.347    0.094   19.073    0.069
 2238.68     19.470    0.089   19.290    0.099
 2240.62     19.288    0.153   18.940    0.128
 2242.64     19.422    0.055   19.122    0.045
 2244.64     19.368    0.106   19.172    0.080
 2246.67     19.413    0.154   19.348    0.163
 2252.46     19.380    0.058   19.176    0.056
 2256.53     19.359    0.079   19.110    0.071
 2258.57     19.234    0.083   19.191    0.077
 2261.62    -99.000  -99.000   19.119    0.121
 2285.49     19.477    0.068  -99.000  -99.000
 2294.43     19.488    0.062  -99.000  -99.000
 2310.42     19.448    0.057  -99.000  -99.000
 2320.36     19.346    0.281  -99.000  -99.000
 2346.37     19.689    0.140  -99.000  -99.000
 2357.80     20.020    0.436   19.608    0.305
 2371.76     19.575    0.094   19.274    0.084
 2377.77     19.493    0.061   19.276    0.069
 2382.74     19.495    0.164   19.523    0.177
 2405.76     19.856    0.151   19.304    0.084
 2411.64     19.438    0.133   19.247    0.089
 2425.75     19.601    0.039   19.362    0.038
 2430.71     19.570    0.034   19.319    0.034
 2434.58     19.275    0.107   18.743    0.058
 2438.78     19.711    0.145   19.383    0.091
 2449.64     19.339    0.214  -99.000  -99.000
 2450.79     19.444    0.076   19.272    0.074
 2461.51     19.840    0.210   19.263    0.112
 2462.70     19.593    0.178   19.284    0.136
 2464.65     19.578    0.258   19.137    0.123
 2473.72     19.541    0.054   19.348    0.051
 2478.65     19.565    0.043   19.306    0.037
 2483.50     19.405    0.194   19.213    0.168
 2485.71     19.571    0.035   19.311    0.033
 2490.72     19.576    0.068   19.316    0.066
 2495.64     19.405    0.130   19.303    0.107
 2497.67     19.539    0.092   19.346    0.082
 2508.65     19.660    0.065   19.305    0.057
 2513.66     19.627    0.050   19.422    0.055
 2518.49     19.638    0.068   19.337    0.053
 2524.58     19.758    0.109   19.385    0.072
 2530.66     19.969    0.308   19.644    0.232
 2535.69     19.620    0.090   19.341    0.072
 2547.71     19.646    0.059  -99.000  -99.000
 2552.68     19.678    0.080  -99.000  -99.000
 2557.55     19.563    0.104  -99.000  -99.000
 2559.54     19.596    0.139  -99.000  -99.000
 2561.61     19.521    0.114   19.268    0.088
 2572.57     19.574    0.041  -99.000  -99.000
 2583.69     19.638    0.058  -99.000  -99.000
 2598.51     19.543    0.029  -99.000  -99.000
 2602.51     19.500    0.029  -99.000  -99.000
 2605.56     19.510    0.040  -99.000  -99.000
 2617.54     19.532    0.094  -99.000  -99.000
 2623.54     19.479    0.038  -99.000  -99.000
 2626.51     19.499    0.036  -99.000  -99.000
 2628.47     19.719    0.216  -99.000  -99.000
 2637.53     19.554    0.061  -99.000  -99.000
 2656.41     19.527    0.027   19.230    0.027
 2662.52     19.554    0.078   19.244    0.064
 2663.53     19.629    0.079   19.301    0.063
 2666.44     19.421    0.228   19.182    0.210
 2669.44     19.594    0.069   19.240    0.050
 2676.48     19.546    0.124   19.377    0.114
 2679.48     19.504    0.078   19.214    0.067
 2682.47     19.129    0.349   19.123    0.497
 2685.46     19.686    0.064   19.379    0.059
 2690.41     19.534    0.103   19.291    0.108
 2694.47     19.678    0.069   19.391    0.065
 2703.43     19.672    0.157   19.185    0.093
 2730.82     19.687    0.113   19.384    0.092
 2758.74     19.502    0.130   19.119    0.090
 2766.80     19.980    0.373   19.623    0.226
 2770.73     19.727    0.224   19.262    0.151
 2778.74     19.505    0.136   19.208    0.111
 2783.67     19.429    0.408   19.202    0.332
 2787.75     19.598    0.089   19.306    0.079
 2790.74     19.460    0.057   19.132    0.046
 2797.74     19.644    0.107   19.291    0.074
 2800.72     19.460    0.043   19.219    0.042
 2803.80     19.538    0.072   19.217    0.060
 2808.80     19.416    0.106   19.294    0.103
 2811.65     19.540    0.052   19.185    0.038
 2816.62     19.739    0.145   19.418    0.102
 2817.71     19.628    0.072   19.222    0.040
 2835.67     19.521    0.034   19.236    0.028
 2839.69     19.532    0.041   19.247    0.036
 2843.67     19.783    0.127   19.206    0.071
 2847.69     19.660    0.137   19.335    0.098
 2849.55     19.897    0.259   19.486    0.135
 2854.55     19.449    0.129   19.154    0.100
 2855.75     19.493    0.096   19.246    0.082
 2859.57     19.405    0.120   19.058    0.087
 2862.54     19.440    0.067   19.153    0.057
 2866.56     19.423    0.070   19.146    0.056
 2869.53     19.537    0.081   19.301    0.071
 2871.62     19.432    0.044   19.189    0.038
 2878.68     19.478    0.074   19.287    0.067
 2884.54     19.562    0.076   19.243    0.060
 2887.68     19.533    0.056   19.271    0.047
 2890.52     19.425    0.039   19.192    0.034
 2891.67     19.362    0.049   19.154    0.049
 2903.51     19.437    0.054   19.159    0.044
 2908.59     19.469    0.134   19.256    0.116
 2918.52     19.447    0.040   19.202    0.034
 2923.50     19.498    0.052   19.226    0.050
