53.3970.140
Time(days)     V    Verr    R    Rerr
  378.57     18.711    0.015  -99.000  -99.000
  398.70     18.745    0.025   18.441    0.022
  402.72    -99.000  -99.000   18.425    0.053
  419.59     18.734    0.012   18.440    0.014
  425.66     18.692    0.049   18.383    0.045
  471.50     18.788    0.027   18.473    0.028
  471.51     18.705    0.019   18.428    0.018
  491.49     18.845    0.100   18.473    0.075
  500.49     18.668    0.024   18.434    0.025
  504.48     18.657    0.025   18.386    0.023
  561.74     18.639    0.030  -99.000  -99.000
  566.77     18.595    0.022  -99.000  -99.000
  580.79     18.530    0.032  -99.000  -99.000
  588.77     18.602    0.021  -99.000  -99.000
  632.62     18.573    0.024  -99.000  -99.000
  632.63     18.642    0.026  -99.000  -99.000
  634.71     18.563    0.015  -99.000  -99.000
  644.73     18.589    0.023  -99.000  -99.000
  650.59     18.558    0.013  -99.000  -99.000
  660.63     18.543    0.011  -99.000  -99.000
  668.56     18.576    0.036  -99.000  -99.000
  684.67     18.525    0.014  -99.000  -99.000
  689.66     18.554    0.024  -99.000  -99.000
  694.65     18.527    0.017  -99.000  -99.000
  752.69     18.512    0.021   18.293    0.023
  757.70    -99.000  -99.000   18.276    0.044
  775.69     18.547    0.018   18.273    0.018
  801.59     18.488    0.021   18.221    0.023
  806.42     18.538    0.011  -99.000  -99.000
  825.57    -99.000  -99.000   18.390    0.193
  837.54     18.490    0.018   18.227    0.016
  890.78     18.540    0.033  -99.000  -99.000
  911.81     18.392    0.034  -99.000  -99.000
  918.83     18.425    0.010  -99.000  -99.000
  927.79     18.459    0.021  -99.000  -99.000
  932.77     18.333    0.060  -99.000  -99.000
  946.78     18.448    0.015  -99.000  -99.000
  954.78     18.432    0.025  -99.000  -99.000
  962.77     18.415    0.094  -99.000  -99.000
  963.73     18.384    0.062  -99.000  -99.000
  982.72     18.467    0.011  -99.000  -99.000
  988.74     18.443    0.044  -99.000  -99.000
  996.71     18.525    0.039  -99.000  -99.000
 1012.70     18.500    0.034  -99.000  -99.000
 1067.61     18.437    0.008  -99.000  -99.000
 1072.66     18.468    0.019  -99.000  -99.000
 1074.49     18.434    0.013  -99.000  -99.000
 1079.63     18.402    0.020  -99.000  -99.000
 1080.53     18.461    0.022  -99.000  -99.000
 1081.71     18.427    0.025   18.175    0.026
 1093.59     18.410    0.012  -99.000  -99.000
 1105.64     18.435    0.009   18.168    0.009
 1107.72     18.441    0.012   18.195    0.012
 1119.51     18.406    0.038   18.186    0.042
 1119.53     18.457    0.017   18.191    0.018
 1123.62     18.433    0.009   18.179    0.009
 1125.47     18.422    0.014   18.178    0.014
 1126.65     18.427    0.011   18.189    0.012
 1128.71     18.458    0.025   18.206    0.023
 1132.56     18.421    0.009   18.177    0.010
 1137.63     18.405    0.015   18.161    0.015
 1142.74    -99.000  -99.000   18.169    0.042
 1164.62     18.393    0.016   18.144    0.015
 1166.63     18.423    0.028   18.162    0.021
 1168.61    -99.000  -99.000   18.191    0.028
 1172.64     18.460    0.034   18.181    0.025
 1177.52     18.451    0.014   18.195    0.014
