82.8403.551
Time(days)     V    Verr    R    Rerr
  432.70    -99.000  -99.000   18.461    0.085
  436.50     18.878    0.028   18.546    0.036
  437.46     18.851    0.024   18.504    0.036
  438.46     18.901    0.023   18.522    0.033
  438.68     18.131    0.104   18.304    0.122
  439.46     18.820    0.029   18.529    0.043
  441.56     18.826    0.027   18.495    0.038
  442.53     18.841    0.021   18.538    0.034
  444.47     18.802    0.032   18.529    0.040
  444.59     18.765    0.038   18.464    0.046
  445.51     18.830    0.024   18.516    0.035
  446.49     18.718    0.028   18.482    0.041
  446.60     18.818    0.025   18.517    0.033
  451.47     18.739    0.039   18.431    0.046
  451.58     18.699    0.048   18.430    0.055
  452.50     18.773    0.035   18.532    0.049
  453.51     18.788    0.036   18.516    0.046
  453.63     18.724    0.060   18.479    0.061
  454.47     18.942    0.102   18.534    0.085
  457.54     18.934    0.066   18.644    0.051
  459.51     18.706    0.147   18.464    0.098
  461.49    -99.000  -99.000   18.668    0.075
  463.47     18.789    0.052   18.569    0.056
  465.50     18.810    0.037   18.495    0.045
  466.49     18.813    0.022   18.456    0.034
  469.53     18.707    0.043   18.436    0.047
  470.42     18.709    0.038   18.465    0.040
  471.43     18.775    0.029   18.444    0.036
  472.42     18.803    0.023   18.478    0.034
  473.43     18.918    0.026   18.554    0.032
  473.53     18.727    0.028   18.471    0.039
  474.43     18.812    0.024   18.498    0.034
  474.56     18.754    0.033   18.454    0.038
  475.43     18.812    0.022   18.531    0.033
  475.54     18.795    0.032   18.488    0.038
  476.41     18.801    0.080   18.494    0.078
  476.52     18.763    0.034   18.436    0.040
  477.41     18.931    0.068   18.557    0.065
  477.52     18.754    0.039   18.465    0.043
  478.43     18.846    0.023   18.507    0.031
  480.42     18.770    0.033   18.476    0.039
  483.50     18.790    0.044   18.505    0.047
  484.44     18.897    0.050   18.549    0.042
  484.58     18.844    0.055   18.495    0.045
  485.43     18.897    0.050   18.576    0.044
  486.49     18.779    0.374  -99.000  -99.000
  488.49     18.201    0.169   18.229    0.143
  489.43     18.775    0.073   18.491    0.051
  491.42     18.743    0.062   18.509    0.057
  494.46     18.775    0.035   18.481    0.046
  495.40     19.253    0.241   18.421    0.052
  495.44     18.713    0.041   18.462    0.047
  497.41     18.756    0.025   18.489    0.038
  500.41     18.807    0.033   18.475    0.041
  501.41     18.736    0.041   18.445    0.050
  502.41     18.851    0.025   18.497    0.034
  503.42     18.855    0.024   18.521    0.031
  504.42     18.797    0.027   18.458    0.033
  507.50     18.608    0.054   18.453    0.069
  509.81     18.717    0.050   18.436    0.095
  510.48     18.793    0.035   18.523    0.044
  511.41     18.799    0.038   18.460    0.040
  512.40     18.783    0.037   18.450    0.040
  517.82     18.791    0.054   18.354    0.054
  518.82     18.713    0.099   18.449    0.096
  520.40     18.867    0.088   18.495    0.066
  520.80     18.655    0.082   18.358    0.077
  521.39     18.779    0.046   18.483    0.048
  521.82     18.785    0.082   18.497    0.079
  522.81     18.874    0.188   18.436    0.135
  523.39     18.723    0.072   18.335    0.065
  528.81     18.583    0.096   18.269    0.087
  529.39     18.789    0.040   18.494    0.046
  529.80     18.818    0.038   18.576    0.053
  530.41     18.727    0.037   18.494    0.040
  531.40     18.665    0.094   18.611    0.128
  532.78     18.779    0.064   18.436    0.066
  533.42     18.743    0.052   18.471    0.050
  538.81     18.757    0.047   18.487    0.055
  539.43     18.112    0.185  -99.000  -99.000
  539.78     18.709    0.066   18.495    0.083
  540.39     18.758    0.039   18.458    0.042
  541.39     18.780    0.049   18.498    0.046
  546.83     18.802    0.029   18.441    0.039
  548.79     18.521    0.202   18.362    0.199
  549.39     18.623    0.078   18.397    0.062
  553.39     18.499    0.113   18.227    0.115
  555.79     18.791    0.037   18.453    0.042
  557.71     18.733    0.038   18.469    0.051
  558.77     18.776    0.046   18.510    0.057
  559.80     18.795    0.053   18.484    0.062
  560.70     18.547    0.114   18.775    0.228
  561.67     18.783    0.076   18.483    0.081
  562.70     18.816    0.045   18.522    0.055
  563.70     18.724    0.071   18.385    0.068
  565.68     18.816    0.053   18.532    0.063
  566.69     18.881    0.042   18.569    0.055
  571.72     18.808    0.048   18.433    0.053
  573.69     18.698    0.090   18.500    0.097
  576.72     18.836    0.063   18.472    0.058
  578.65    -99.000  -99.000   18.334    0.160
  580.67     18.908    0.102   18.589    0.076
  581.67     18.739    0.116   18.541    0.104
  585.66     18.768    0.094   18.480    0.083
  586.65     18.653    0.072   18.455    0.078
  587.66     18.765    0.056   18.516    0.064
  588.69     18.861    0.029   18.510    0.037
  591.79     18.654    0.119   18.391    0.116
  592.69     18.816    0.070   18.553    0.075
  593.62     18.801    0.108   18.541    0.103
  594.64     19.012    0.027   18.617    0.034
  595.62     18.961    0.036   18.630    0.045
  596.63     18.670    0.128   18.513    0.139
  597.73     18.787    0.060   18.558    0.070
  598.61     18.594    0.084   18.396    0.083
  599.60     18.912    0.038   18.587    0.043
  600.60     18.784    0.070   18.589    0.072
  601.60     18.910    0.048   18.588    0.049
  602.82     18.808    0.089   18.458    0.079
  610.58     19.062    0.200   18.447    0.088
  629.54     18.855    0.030   18.552    0.042
  631.64     18.935    0.028   18.526    0.036
  632.55    -99.000  -99.000   18.527    0.055
  633.58     18.957    0.031   18.610    0.039
  634.59     18.893    0.036   18.549    0.037
  637.54    -99.000  -99.000   18.471    0.066
  641.73     18.795    0.091   18.438    0.075
  642.52     18.987    0.154   18.600    0.145
  646.61     18.607    0.105   18.340    0.096
  647.59     18.714    0.055   18.403    0.060
  649.61     18.903    0.023   18.512    0.034
  650.51     18.912    0.029   18.556    0.039
  651.54     18.948    0.041   18.609    0.046
  651.58     18.914    0.080   18.539    0.067
  653.77     18.901    0.025   18.504    0.030
  654.67     18.930    0.024   18.574    0.036
  657.69     18.865    0.037   18.496    0.041
  659.55     18.939    0.024   18.546    0.035
  660.47     18.916    0.046   18.553    0.051
  662.70     18.702    0.053   18.417    0.054
  663.55     18.907    0.033   18.557    0.035
  664.57     18.697    0.055   18.484    0.051
  666.56     18.955    0.068   18.536    0.055
  668.50     18.825    0.071   18.446    0.059
  679.60     18.809    0.024   18.465    0.034
  684.53     18.914    0.020   18.512    0.027
  686.49     18.973    0.021   18.519    0.030
  688.54     18.787    0.034   18.416    0.040
  689.56     18.854    0.031   18.515    0.037
  690.53     18.828    0.046   18.457    0.048
  692.51     18.824    0.037   18.470    0.041
  694.51     18.974    0.046   18.555    0.043
  695.64     18.573    0.124   18.443    0.112
  749.50     18.972    0.025   18.574    0.034
  751.68     18.938    0.035   18.606    0.044
  752.51     18.964    0.035   18.643    0.045
  753.53     18.970    0.029   18.614    0.036
  757.60     18.898    0.097   18.659    0.074
  758.57    -99.000  -99.000   18.518    0.090
  761.73     18.911    0.052   18.575    0.049
  763.51     18.857    0.036   18.503    0.043
  765.63     18.940    0.037   18.535    0.039
  767.50     18.922    0.028   18.569    0.037
  769.76     18.741    0.062   18.495    0.062
  775.48     19.043    0.022   18.620    0.033
  776.48     18.923    0.041   18.577    0.049
  781.68     18.936    0.037   18.590    0.042
  782.63     19.012    0.049   18.697    0.048
  783.69     18.953    0.059   18.658    0.052
  786.60    -99.000  -99.000   18.611    0.053
  789.25     19.099    0.084   18.839    0.084
  789.34     18.883    0.047   18.544    0.042
  790.47     19.028    0.023   18.647    0.034
  791.50     18.879    0.048   18.567    0.053
  792.47     19.037    0.020   18.659    0.030
  793.46     18.977    0.023   18.591    0.034
  800.47     18.839    0.075   18.531    0.073
  801.46     18.946    0.034   18.593    0.045
  802.61     18.922    0.032   18.612    0.042
  803.46     18.983    0.028   18.597    0.038
  805.45     18.891    0.041   18.571    0.050
  809.45     18.928    0.041   18.641    0.050
  810.45     19.026    0.088   18.771    0.089
  811.58     18.827    0.072   18.596    0.070
  812.67     18.789    0.125   18.549    0.089
  813.51     19.081    0.099   18.713    0.061
  815.56    -99.000  -99.000   18.603    0.055
  822.66     18.876    0.057   18.620    0.059
  823.57     19.224    0.134   18.742    0.098
  824.62     19.014    0.041   18.639    0.039
  825.49     19.025    0.208   18.616    0.173
  826.54     18.886    0.053   18.550    0.051
  827.53     18.924    0.027   18.606    0.035
  828.51     18.931    0.042   18.560    0.045
  829.55     18.777    0.064   18.514    0.065
  832.52     18.854    0.054   18.559    0.058
  833.63     18.843    0.058   18.573    0.060
  834.49     18.974    0.026   18.684    0.034
  835.51     18.980    0.029   18.623    0.039
  837.48     18.939    0.040   18.582    0.043
  838.51     18.961    0.044   18.609    0.046
  839.47     18.929    0.056   18.629    0.047
  840.53     18.857    0.053   18.620    0.042
  841.48     18.866    0.072   18.615    0.060
  842.49     19.076    0.061   18.676    0.039
  843.49     19.032    0.066   18.642    0.050
  846.58     18.727    0.111   18.457    0.085
  849.54     18.870    0.055   18.599    0.057
  850.56     18.816    0.042   18.609    0.045
  854.47     18.922    0.028   18.616    0.038
  855.48     18.928    0.022   18.611    0.031
  856.42     18.853    0.039   18.523    0.042
  856.45     18.877    0.154   18.592    0.142
  856.47     18.889    0.035   18.535    0.039
  858.52     18.816    0.044   18.562    0.053
  860.50     18.832    0.045   18.531    0.049
  861.82     18.918    0.039   18.652    0.061
  862.47     18.804    0.049   18.589    0.054
  863.46     18.674    0.077   18.460    0.078
  864.49     18.837    0.033   18.599    0.043
  865.48     18.794    0.059   18.469    0.054
  866.44     18.733    0.098   18.421    0.082
  870.83    -99.000  -99.000   18.317    0.186
  873.46     19.000    0.194   18.672    0.130
  877.44    -99.000  -99.000   18.341    0.131
  882.49     18.915    0.042   18.605    0.047
  886.45     19.018    0.066   18.697    0.063
  888.47     18.858    0.087   18.533    0.079
  888.81     18.829    0.086   18.580    0.102
  889.44     18.784    0.050   18.528    0.054
  890.44     18.768    0.055   18.467    0.055
  891.42     18.886    0.039   18.572    0.046
  893.45     18.558    0.187   18.470    0.196
  894.80     18.741    0.063   18.467    0.072
  896.45     18.766    0.073   18.547    0.065
  897.78     18.798    0.082   18.662    0.103
  899.81     19.000    0.039   18.694    0.059
  902.82     19.141    0.096   18.729    0.082
  907.43     18.794    0.072   18.538    0.069
  908.80     18.958    0.041   18.631    0.045
  909.40     18.857    0.043   18.556    0.043
  910.40     19.037    0.079   18.722    0.068
  911.72     18.936    0.153   18.575    0.125
  913.40    -99.000  -99.000   18.496    0.146
  915.74     18.761    0.099   18.523    0.105
  916.76     18.886    0.030   18.617    0.050
  917.71     18.835    0.097   18.607    0.104
  918.80     19.001    0.030   18.639    0.040
  919.69     18.840    0.041   18.533    0.050
  922.83     18.844    0.038   18.503    0.045
  923.69     18.854    0.046   18.529    0.051
  925.80     18.654    0.198   18.427    0.185
  926.37     18.808    0.109   18.516    0.078
  927.72     18.815    0.097   18.513    0.089
  927.84     18.941    0.035   18.500    0.047
  929.37     18.811    0.107   18.520    0.080
  929.68     18.868    0.059   18.629    0.066
  930.65    -99.000  -99.000   18.579    0.126
  931.36     18.801    0.404  -99.000  -99.000
  932.70    -99.000  -99.000   18.486    0.129
  932.75     18.899    0.170   18.489    0.118
  933.71     18.732    0.099   18.533    0.086
  934.78     18.930    0.116   18.590    0.085
  935.75    -99.000  -99.000   18.356    0.153
  935.83     18.762    0.064   18.464    0.060
  936.69     18.927    0.062   18.542    0.051
  938.84     18.898    0.083   18.590    0.096
  939.77     18.905    0.041   18.562    0.046
  943.67     18.840    0.041   18.558    0.050
  944.71     18.921    0.032   18.598    0.043
  945.75     18.761    0.050   18.476    0.057
  946.71     18.928    0.040   18.601    0.050
  948.67     18.810    0.092   18.526    0.091
  949.70     19.019    0.061   18.628    0.063
  950.67     18.971    0.044   18.675    0.054
  951.67     19.159    0.030   18.743    0.041
  954.65     18.901    0.093   18.595    0.089
  955.66     19.034    0.051   18.686    0.057
  956.67     19.176    0.037   18.699    0.040
  957.63     19.202    0.045   18.757    0.046
  958.68    -99.000  -99.000   18.680    0.090
  958.78     19.372    0.249  -99.000  -99.000
  962.67    -99.000  -99.000   18.697    0.113
  963.66     18.702    0.148   18.658    0.138
  964.66     18.913    0.108   18.518    0.058
  965.70     18.927    0.059   18.584    0.045
  966.64     19.092    0.041   18.684    0.045
  967.63     19.005    0.039   18.630    0.043
  967.82     18.999    0.062  -99.000  -99.000
  968.66     19.004    0.044   18.647    0.049
  969.62     19.002    0.044   18.663    0.054
  972.68     18.880    0.061   18.623    0.066
  973.66     19.004    0.031   18.640    0.039
  974.73     19.063    0.041   18.630    0.042
  975.69     18.841    0.049   18.499    0.051
  978.77     18.769    0.060   18.569    0.065
  979.65     18.905    0.042   18.583    0.046
  981.67     18.979    0.031   18.579    0.035
  982.66     19.019    0.027   18.600    0.031
  983.66     18.886    0.027   18.543    0.035
  984.57     18.581    0.072   18.429    0.081
  985.67     18.729    0.071   18.379    0.064
  986.68     18.865    0.056   18.505    0.055
  987.65     18.822    0.068   18.491    0.062
  988.64     18.831    0.171   18.550    0.129
  989.64     18.518    0.125   18.517    0.132
  991.64    -99.000  -99.000   18.539    0.257
  993.67     18.734    0.084   18.431    0.065
  994.62     18.929    0.146   18.424    0.084
  995.62     18.857    0.077   18.573    0.071
  996.63     18.694    0.140   18.344    0.106
  997.67     18.985    0.037   18.585    0.040
  998.79     18.914    0.164   18.446    0.102
  999.73     18.791    0.030   18.474    0.038
 1000.65     18.643    0.091   18.483    0.098
 1002.66     18.883    0.029   18.497    0.035
 1004.65     18.849    0.033   18.478    0.039
 1005.69     18.849    0.032   18.531    0.039
 1006.69     18.880    0.032   18.490    0.038
 1007.62     18.847    0.034   18.497    0.039
 1010.56     18.832    0.044   18.497    0.047
 1011.55     18.971    0.027   18.604    0.035
 1012.63     18.793    0.067   18.439    0.061
 1013.60     18.798    0.053   18.540    0.062
 1014.70     18.980    0.024   18.529    0.028
 1015.66     18.932    0.052   18.491    0.050
 1016.61     18.985    0.027   18.534    0.030
 1017.64     19.008    0.029   18.568    0.031
 1019.57     18.960    0.065   18.552    0.049
 1022.62     18.786    0.075   18.557    0.071
 1024.75     18.909    0.037   18.522    0.038
 1026.54     18.878    0.033   18.505    0.041
 1028.67     18.914    0.028   18.524    0.034
 1030.67     18.803    0.031   18.481    0.039
 1031.62     18.778    0.055   18.491    0.059
 1037.68     18.900    0.038   18.513    0.045
 1041.74     18.715    0.110   18.617    0.140
 1042.59     18.935    0.027   18.607    0.039
 1043.53     19.061    0.031   18.614    0.036
 1044.66     18.900    0.033   18.502    0.039
 1047.55     18.852    0.111   18.534    0.085
 1049.64     18.846    0.057   18.582    0.057
 1050.60     18.953    0.074   18.542    0.059
 1050.72    -99.000  -99.000   18.569    0.057
 1051.73     18.881    0.100   18.513    0.083
 1053.55     18.806    0.137   18.445    0.138
 1053.56     18.858    0.120   18.633    0.146
 1058.53     18.844    0.026   18.515    0.038
 1064.59     18.915    0.031   18.558    0.040
 1065.55     18.878    0.038   18.503    0.045
 1066.61     18.918    0.026   18.605    0.039
 1067.54    -99.000  -99.000   18.535    0.026
 1068.59     18.652    0.014   18.464    0.027
 1069.61     18.995    0.017   18.550    0.025
 1070.56     18.984    0.037   18.565    0.043
 1072.59     18.826    0.036   18.509    0.044
 1073.58     18.883    0.027   18.489    0.034
 1074.60     19.064    0.019   18.650    0.027
 1075.71    -99.000  -99.000   18.511    0.030
 1076.72     18.825    0.123   18.630    0.145
 1077.55     18.852    0.085   18.422    0.064
 1079.56     18.981    0.037   18.615    0.043
 1080.65     18.892    0.057   18.466    0.051
 1081.56     18.777    0.070   18.466    0.070
 1083.61     18.900    0.053   18.481    0.048
 1093.45     18.969    0.038   18.603    0.045
 1094.67     18.998    0.023   18.612    0.031
 1100.55     19.023    0.022   18.645    0.032
 1105.48     19.025    0.026   18.633    0.034
 1106.72     18.915    0.026   18.579    0.037
 1107.58     18.917    0.034   18.538    0.040
 1110.54     19.067    0.094  -99.000  -99.000
 1115.65    -99.000  -99.000   18.643    0.066
 1118.64    -99.000  -99.000   18.619    0.071
 1122.68    -99.000  -99.000   18.568    0.039
 1124.64    -99.000  -99.000   18.637    0.054
 1125.65    -99.000  -99.000   18.724    0.123
 1126.75    -99.000  -99.000   18.639    0.040
 1128.55     19.017    0.024   18.639    0.034
 1129.68     19.012    0.034   18.635    0.041
 1131.56     18.952    0.036   18.587    0.044
 1132.67     19.000    0.033   18.636    0.040
 1136.61     19.012    0.035   18.655    0.042
 1139.60     19.025    0.070   18.679    0.050
 1144.67     18.805    0.120   18.541    0.080
 1161.54     19.025    0.030   18.675    0.041
 1161.55     18.993    0.024   18.611    0.033
 1163.72     18.839    0.053   18.583    0.054
 1165.61     18.867    0.086   18.607    0.083
 1167.51     19.065    0.092   18.665    0.064
 1172.51     18.895    0.048   18.556    0.044
 1174.54     18.974    0.030   18.625    0.035
 1176.50     19.026    0.022   18.654    0.033
 1177.59     18.835    0.041   18.538    0.046
 1178.53     18.864    0.031   18.529    0.039
 1179.67     18.835    0.056   18.589    0.056
 1181.51     18.818    0.102   18.562    0.097
 1183.52     18.923    0.063   18.589    0.065
 1185.51     18.935    0.023   18.628    0.034
 1186.56     18.899    0.030   18.550    0.039
 1187.53     18.972    0.025   18.586    0.033
 1196.53     19.127    0.149   18.608    0.086
 1201.51     18.744    0.092   18.470    0.076
 1203.53     18.912    0.041   18.634    0.048
 1205.58     18.900    0.037   18.608    0.043
 1208.49     18.894    0.044   18.597    0.050
 1210.60     18.788    0.110   18.437    0.067
 1219.53     18.744    0.051   18.499    0.061
 1229.45     19.171    0.085   18.789    0.064
 1234.44     19.015    0.038   18.635    0.047
 1235.49     18.816    0.049   18.644    0.068
 1243.48     19.076    0.043   18.678    0.047
 1246.40     19.124    0.044   18.678    0.049
 1249.47     19.040    0.041   18.680    0.048
 1257.42     18.908    0.290   18.597    0.193
 1264.41     18.859    0.046   18.658    0.059
 1266.39     18.805    0.039   18.635    0.057
 1268.40     18.941    0.027   18.636    0.039
 1272.41     18.787    0.050   18.500    0.054
 1279.40    -99.000  -99.000   18.422    0.139
 1283.35     19.090    0.114   18.700    0.076
 1294.81    -99.000  -99.000   18.538    0.042
 1298.76     18.956    0.039   18.645    0.048
 1304.68     18.974    0.064   18.603    0.064
 1306.76     19.003    0.067   18.681    0.071
 1308.83     18.831    0.086   18.526    0.081
 1310.67     18.943    0.037   18.618    0.048
 1310.74     19.022    0.034   18.632    0.042
 1312.78     18.921    0.065   18.620    0.070
 1313.77     18.970    0.042   18.628    0.049
 1314.78     18.995    0.107   18.577    0.083
 1315.65     19.204    0.245   18.731    0.132
 1316.68    -99.000  -99.000   18.593    0.065
 1317.82     18.893    0.083   18.668    0.073
 1318.66     19.066    0.099   18.691    0.066
 1319.74     19.152    0.040   18.719    0.031
 1320.73     18.961    0.081   18.594    0.063
 1321.76     18.894    0.084   18.566    0.068
 1322.76     18.867    0.100   18.614    0.091
 1324.71     19.015    0.029   18.653    0.038
 1325.77     18.709    0.124   18.591    0.141
 1326.63     18.931    0.053   18.627    0.058
 1328.65     18.810    0.078   18.579    0.086
 1329.73     19.095    0.034   18.629    0.040
 1330.66     19.048    0.034   18.672    0.042
 1331.73     18.897    0.088   18.549    0.079
 1334.60     19.046    0.035   18.672    0.039
 1338.61     18.947    0.045   18.637    0.052
 1340.79    -99.000  -99.000   18.483    0.242
 1342.66     18.794    0.121   18.418    0.090
 1343.71     19.035    0.059   18.703    0.055
 1344.72     19.197    0.050   18.729    0.038
 1347.57     19.016    0.121   18.634    0.077
 1349.62     19.118    0.047   18.675    0.039
 1351.78     19.026    0.037   18.625    0.040
 1357.61     18.911    0.049   18.646    0.061
 1359.73     19.024    0.024   18.598    0.031
 1363.64     18.851    0.043   18.532    0.046
 1364.56     18.900    0.039   18.597    0.047
 1371.58     18.937    0.051   18.598    0.046
 1373.62     18.994    0.064   18.598    0.048
 1374.67     18.917    0.147   18.449    0.073
 1375.70     19.038    0.069   18.647    0.051
 1380.63     18.756    0.067   18.574    0.079
 1382.61     19.062    0.024   18.642    0.033
 1383.60     19.022    0.023   18.611    0.031
 1384.68     18.865    0.073   18.519    0.070
 1390.57     18.831    0.042   18.559    0.052
 1396.75     18.840    0.036   18.562    0.046
 1398.67     18.834    0.026   18.544    0.038
 1399.73     18.786    0.065   18.517    0.069
 1406.54     18.864    0.110   18.521    0.089
 1413.55    -99.000  -99.000   18.466    0.032
 1415.62     18.986    0.020   18.569    0.027
 1422.60     18.898    0.027   18.512    0.037
 1423.59     18.865    0.030   18.516    0.039
 1424.71     18.708    0.071   18.438    0.076
 1425.68     18.931    0.030   18.578    0.040
 1431.70    -99.000  -99.000   18.043    0.206
 1434.57     18.836    0.079   18.454    0.066
 1435.58     18.803    0.081   18.449    0.076
 1438.58     18.786    0.054   18.470    0.053
 1440.55     18.787    0.035   18.452    0.040
 1443.58     18.861    0.024   18.546    0.038
 1448.52     18.942    0.018   18.559    0.027
 1449.58     18.800    0.035   18.519    0.048
 1453.52     18.862    0.021   18.472    0.032
 1455.52     18.725    0.059   18.466    0.064
 1465.57     19.078    0.030   18.631    0.032
 1466.56     19.000    0.034   18.611    0.039
 1468.61     19.050    0.081   18.747    0.081
 1478.64     18.943    0.016   18.587    0.026
 1482.60     18.846    0.024   18.524    0.038
 1484.60     18.937    0.019   18.567    0.029
 1485.60     18.931    0.018   18.592    0.030
 1486.61     18.917    0.019   18.540    0.030
 1495.55    -99.000  -99.000   18.587    0.054
 1500.55     18.875    0.033   18.501    0.038
 1503.58     18.894    0.027   18.514    0.036
 1504.58     18.858    0.021   18.513    0.033
 1505.61     18.854    0.019   18.501    0.030
 1508.57     18.858    0.022   18.555    0.036
 1509.51     18.879    0.021   18.526    0.032
 1511.48     18.857    0.052   18.554    0.058
 1512.61     18.884    0.053   18.532    0.056
 1515.64     18.890    0.031   18.495    0.041
 1518.51     18.944    0.029   18.605    0.039
 1520.58     18.971    0.047   18.685    0.052
 1522.53     18.980    0.082   18.644    0.059
 1528.53     19.051    0.094   18.557    0.066
 1529.69     18.632    0.127   18.342    0.109
 1531.46     18.969    0.018   18.571    0.027
 1532.58     18.691    0.049   18.486    0.079
 1534.54     18.865    0.061   18.588    0.067
 1536.56     18.755    0.051   18.511    0.061
 1538.59     18.980    0.036   18.595    0.040
 1549.56     18.919    0.070   18.616    0.061
 1550.62     18.914    0.109   18.557    0.073
 1551.52     18.789    0.113   18.598    0.088
 1555.48     18.945    0.058   18.591    0.049
 1558.52     18.920    0.035   18.599    0.044
 1562.47     18.929    0.039   18.618    0.048
 1563.57     18.967    0.139   18.592    0.117
 1565.47     19.041    0.105   18.827    0.118
 1569.44     18.969    0.023   18.629    0.037
 1570.55     18.849    0.031   18.586    0.046
 1573.51     18.926    0.035   18.580    0.043
 1574.56     18.732    0.060   18.515    0.064
 1575.59     18.727    0.056   18.558    0.070
 1577.47     18.717    0.062   18.451    0.060
 1578.48     18.932    0.049   18.597    0.046
 1589.43     18.889    0.038   18.597    0.052
 1591.46     19.217    0.404   18.519    0.215
 1593.43     18.792    0.042   18.538    0.054
 1595.40     18.996    0.023   18.643    0.032
 1596.43     18.874    0.031   18.570    0.041
 1597.51     18.803    0.037   18.572    0.050
 1600.49     18.892    0.040   18.571    0.045
 1601.50     18.786    0.031   18.578    0.046
 1604.40     18.731    0.033   18.510    0.047
 1605.50     18.910    0.050   18.590    0.051
 1609.40     18.988    0.040   18.625    0.036
 1611.41     18.846    0.064   18.501    0.053
 1615.48     18.820    0.103   18.510    0.078
 1618.48     18.822    0.077   18.555    0.078
 1620.40     18.806    0.028   18.502    0.040
 1622.39     18.755    0.032   18.475    0.044
 1624.41     18.838    0.033   18.520    0.043
 1631.40     18.846    0.059   18.639    0.072
 1632.39     18.930    0.031   18.620    0.040
 1635.43     18.801    0.118   18.561    0.091
 1640.80     18.957    0.129   18.697    0.140
 1644.40     18.923    0.039   18.580    0.044
 1644.78     19.082    0.095   18.647    0.066
 1648.78     18.826    0.058   18.567    0.060
 1653.78     18.946    0.031   18.612    0.042
 1655.73     18.924    0.050   18.628    0.058
 1665.81     18.779    0.031   18.521    0.047
 1670.78     18.779    0.170   18.574    0.147
 1673.78     18.782    0.111   18.544    0.083
 1674.83     18.734    0.103   18.518    0.109
 1677.68     18.785    0.098   18.496    0.094
 1679.69     18.874    0.038   18.581    0.051
 1681.74     18.904    0.031   18.507    0.038
 1683.82     18.875    0.031   18.565    0.041
 1684.67     18.871    0.040   18.643    0.054
 1685.75     18.803    0.069   18.497    0.072
 1687.79     18.777    0.039   18.492    0.049
 1688.75     18.899    0.070   18.556    0.070
 1692.81     18.954    0.026   18.554    0.034
 1696.81     18.875    0.028   18.491    0.036
 1704.77     18.979    0.077   18.657    0.081
 1706.80     18.887    0.032   18.566    0.045
 1710.69     18.908    0.045   18.515    0.046
