9.4641.568
Time(days)     V    Verr    R    Rerr
  476.42     18.990    0.068   18.661    0.062
  476.53     18.990    0.046   18.759    0.039
  477.42     19.071    0.045   18.703    0.042
  477.53     18.967    0.075   18.711    0.061
  478.44     19.032    0.024   18.736    0.024
  480.43     19.003    0.031   18.719    0.030
  481.58     18.985    0.075   18.714    0.056
  483.51     19.014    0.055   18.794    0.043
  484.45     18.969    0.050   18.710    0.041
  484.58     19.004    0.059   18.741    0.039
  485.44     19.063    0.065   18.700    0.044
  488.50    -99.000  -99.000   18.635    0.164
  489.44    -99.000  -99.000   18.756    0.056
  491.43     18.974    0.086   18.755    0.078
  492.55     19.112    0.151   18.704    0.092
  494.47     18.961    0.058   18.644    0.050
  495.41     19.072    0.069   18.734    0.061
  497.42     19.033    0.038   18.766    0.036
  500.42     19.030    0.043   18.705    0.040
  501.42     18.965    0.045   18.667    0.043
  502.42     19.012    0.031   18.720    0.029
  503.43     19.065    0.031   18.777    0.028
  504.42     19.050    0.037   18.780    0.035
  507.51     18.999    0.094   18.695    0.070
  509.82     18.887    0.067   18.657    0.072
  510.51     19.046    0.082   18.750    0.058
  511.42     19.088    0.069   18.761    0.053
  512.41     19.058    0.048   18.760    0.040
  517.83     19.025    0.084   18.748    0.085
  518.83     19.205    0.139   18.788    0.107
  520.41     19.190    0.115   18.827    0.081
  520.81     19.157    0.135   18.714    0.130
  521.40     19.075    0.082   18.851    0.072
  521.83     18.992    0.095   18.829    0.101
  522.82    -99.000  -99.000   18.703    0.309
  523.40     18.968    0.102   18.716    0.100
  528.81     18.907    0.112   18.707    0.107
  529.40     19.114    0.080   18.824    0.069
  529.81     19.056    0.050   18.709    0.043
  530.42     19.043    0.049   18.756    0.036
  531.40     18.924    0.122   18.698    0.118
  532.81     19.030    0.066   18.772    0.062
  533.43     19.096    0.126   18.868    0.108
  538.82     19.039    0.089   18.806    0.097
  539.79     19.061    0.074   18.899    0.085
  540.40     19.004    0.066   18.772    0.052
  540.78     18.983    0.050   18.746    0.045
  541.40     19.118    0.104   18.739    0.064
  541.78     19.053    0.167   18.806    0.157
  542.74     19.075    0.120   18.693    0.089
  546.41     19.303    0.192   18.880    0.115
  549.40     18.535    0.179   17.987    0.081
  553.40     19.176    0.143   18.775    0.118
  555.80     19.059    0.065   18.790    0.058
  557.72     19.021    0.071   18.811    0.071
  558.78     19.173    0.062   18.853    0.054
  559.81     19.084    0.057   18.842    0.059
  560.71     19.099    0.205   18.819    0.177
  561.68     19.075    0.083   18.735    0.074
  562.71     19.200    0.109   18.659    0.070
  563.69     19.243    0.166   18.694    0.097
  565.69     19.089    0.059   18.812    0.072
  566.70     19.082    0.057   18.811    0.073
  571.73     19.082    0.077   18.714    0.062
  573.71     18.957    0.091   18.700    0.085
  576.73     19.119    0.069   18.795    0.057
  580.68     19.076    0.121   18.888    0.095
  581.68     19.086    0.139   18.785    0.096
  585.67     18.959    0.101   18.813    0.102
  586.66     19.032    0.172   18.883    0.177
  587.67     18.958    0.111   18.809    0.116
  588.70     19.091    0.043   18.790    0.036
  592.70     19.002    0.111   18.771    0.112
  592.83     18.924    0.098   18.717    0.105
  593.63     19.093    0.151   18.792    0.125
  595.63     19.062    0.044  -99.000  -99.000
  596.64     19.050    0.102   18.874    0.101
  597.74     19.160    0.098   18.834    0.079
  598.62     19.065    0.125   18.795    0.128
  599.63     19.073    0.065   18.861    0.055
  600.63     19.133    0.076   18.797    0.051
  601.61     19.112    0.065   18.855    0.052
  602.81     19.125    0.112   18.809    0.088
  610.59     18.713    0.130   18.684    0.125
  629.55     19.144    0.043   18.837    0.037
  631.65     19.079    0.039   18.837    0.041
  632.56     19.276    0.099   18.966    0.090
  632.57     19.175    0.065   18.874    0.073
  633.78     19.118    0.044   18.820    0.038
  634.60     19.227    0.043   18.872    0.029
  636.77     19.184    0.055   18.880    0.041
  637.56    -99.000  -99.000   18.807    0.097
  643.59     19.165    0.043   18.867    0.039
  646.62    -99.000  -99.000   19.086    0.221
  647.61     19.102    0.080   18.857    0.080
  649.61     19.192    0.033   18.832    0.027
  650.52     19.176    0.045   18.812    0.038
  650.78     19.141    0.069  -99.000  -99.000
  651.57     19.149    0.083   18.785    0.058
  653.77     19.086    0.051   18.827    0.035
  654.68     19.148    0.036   18.809    0.030
  657.70     19.151    0.054   18.815    0.042
  659.56     19.162    0.031   18.890    0.032
  659.57     19.118    0.030   18.845    0.032
  660.48     19.176    0.045   18.805    0.036
  660.76     19.144    0.053   18.881    0.047
  662.71    -99.000  -99.000   18.789    0.101
  663.58     19.180    0.049   18.834    0.032
  664.58     19.169    0.129   18.725    0.067
  666.57     19.224    0.094   18.892    0.071
  668.51     19.132    0.087   18.685    0.075
  679.61     19.148    0.032   18.834    0.030
  684.54     19.175    0.021   18.868    0.051
  686.57     18.508    0.016   18.661    0.026
  688.55     19.124    0.060   18.802    0.067
  689.57     19.098    0.044   18.820    0.037
  690.54     19.181    0.065   18.790    0.052
  692.52     19.137    0.049   18.877    0.052
  694.52     19.129    0.047   18.853    0.041
  695.65     19.146    0.147   18.777    0.098
  749.52     19.161    0.030   18.861    0.027
  751.69     19.168    0.065   18.909    0.056
  752.52     19.153    0.055   18.763    0.040
  753.54     19.200    0.044   18.885    0.037
  754.65     19.105    0.129   18.781    0.097
  757.61    -99.000  -99.000   18.880    0.078
  761.74     19.255    0.086   18.891    0.051
  763.52     19.172    0.043   18.917    0.037
  765.64     19.201    0.047   18.866    0.039
  767.50     19.192    0.045   18.873    0.036
  769.77     19.022    0.243   19.065    0.311
  775.49     19.190    0.025   18.861    0.025
  776.49     19.096    0.073   18.872    0.068
  781.69     19.237    0.070   18.933    0.057
  782.64     19.124    0.068   18.817    0.051
  783.70     19.242    0.081   18.950    0.057
  786.61    -99.000  -99.000   18.945    0.079
  789.35     19.211    0.062   18.934    0.046
  790.48     19.220    0.041   18.918    0.036
  792.48     19.167    0.033   18.897    0.029
  793.48     20.407    0.132   20.163    0.124
  793.57     19.237    0.074   18.876    0.061
  800.55     19.222    0.072   18.883    0.060
  801.52     19.144    0.047   18.878    0.046
  802.62     19.188    0.041   18.888    0.033
  803.53     19.201    0.034   18.894    0.030
  805.60     19.198    0.091   18.894    0.076
  809.62     19.018    0.182   18.672    0.113
  810.68     19.302    0.236   18.839    0.105
  811.59     19.127    0.078   18.896    0.057
  813.52     19.079    0.097   18.839    0.067
  823.58     19.232    0.039   18.922    0.030
  825.50     19.300    0.274   18.804    0.215
  826.55     19.205    0.072   18.865    0.053
  827.54     19.244    0.040   18.919    0.031
  828.52     19.279    0.064   18.932    0.049
  829.56     19.316    0.241   18.786    0.137
  832.54     19.094    0.121   18.935    0.139
  833.63     19.185    0.079   18.882    0.054
  834.50     19.240    0.041   18.890    0.035
  834.51     19.354    0.141   18.931    0.108
  835.53     19.296    0.041   19.029    0.035
  837.49     19.245    0.051   18.900    0.037
  838.52     19.234    0.069   18.881    0.049
  839.48     19.311    0.080   18.923    0.053
  840.55     19.346    0.079   18.949    0.041
  841.49     19.167    0.101   18.980    0.072
  842.50     19.270    0.069   19.000    0.044
  843.50    -99.000  -99.000   18.904    0.056
  846.59    -99.000  -99.000   19.028    0.163
  849.54     19.152    0.097   18.866    0.074
  850.57     19.320    0.085   18.911    0.045
  854.48     19.259    0.038   18.939    0.030
  855.49     19.258    0.036   19.062    0.034
  856.48     19.245    0.048   18.941    0.039
  858.53     19.220    0.068   18.900    0.062
  860.51     19.225    0.090   18.846    0.064
  862.51     19.239    0.073   18.874    0.053
  863.48    -99.000  -99.000   18.875    0.200
  864.51     19.278    0.050   18.921    0.033
  865.49     19.123    0.097   18.884    0.085
  866.46     19.273    0.127   18.951    0.096
  882.49     19.238    0.072   18.937    0.051
  886.46     19.379    0.148   18.939    0.096
  888.82     19.221    0.118   18.968    0.123
  889.44     19.237    0.082   18.984    0.062
  890.47     19.159    0.070   18.906    0.050
  891.43     19.240    0.067   18.943    0.050
  893.46     19.049    0.118   18.875    0.097
  894.81     19.216    0.089   18.931    0.116
  896.45     19.326    0.140   19.106    0.095
  897.79     19.008    0.396  -99.000  -99.000
  899.82     19.257    0.042   18.875    0.037
  902.83     19.225    0.073   19.001    0.097
  907.72     19.234    0.173   18.876    0.103
  908.81     19.252    0.063   19.003    0.050
  909.40     19.242    0.068   18.950    0.047
  910.40     19.202    0.093   18.932    0.068
  911.72     19.112    0.143   18.938    0.143
  913.41     18.857    0.242  -99.000  -99.000
  914.70     19.222    0.192   18.817    0.145
  915.74     19.395    0.195  -99.000  -99.000
  917.73     19.143    0.080   18.940    0.081
  918.80     19.220    0.031   18.947    0.030
  919.69     19.222    0.056   18.961    0.050
  922.84     19.164    0.071   18.845    0.061
  923.70     19.068    0.063   18.992    0.076
  925.81     18.830    0.290   18.541    0.239
  926.67     19.279    0.142   19.181    0.156
  927.73     19.193    0.103   18.923    0.089
  929.69     19.224    0.080   18.935    0.069
  930.66     19.137    0.189   18.939    0.167
  931.67     19.059    0.200   18.803    0.208
  932.71     19.257    0.264   18.845    0.161
  933.72     19.117    0.179   18.839    0.135
  934.79     19.179    0.170   18.847    0.109
  935.80     19.252    0.160   19.025    0.123
  936.70     19.184    0.065   18.921    0.052
  936.74     19.236    0.051   18.969    0.043
  937.74     19.159    0.222   18.855    0.170
  939.78     19.152    0.135   18.934    0.134
  943.68     19.170    0.078   18.880    0.066
  944.72     19.229    0.047   18.950    0.046
  945.76     19.181    0.086   18.924    0.085
  946.72     19.213    0.062   18.902    0.056
  948.68     19.343    0.183   18.995    0.180
  949.71     19.062    0.074   18.890    0.081
  950.68     19.238    0.057   18.929    0.048
  951.68     19.338    0.030   18.984    0.028
  954.66     19.334    0.115   19.009    0.118
  955.67     19.208    0.062   18.945    0.058
  956.68     19.151    0.035   18.527    0.041
  957.64     19.227    0.043   18.928    0.038
  958.68    -99.000  -99.000   18.891    0.085
  962.68    -99.000  -99.000   18.871    0.144
  963.68     19.116    0.229   18.956    0.204
  964.67     19.019    0.163   18.942    0.128
  965.71     19.253    0.091   18.961    0.068
  966.66     19.313    0.050   18.949    0.046
  967.64     19.214    0.043   18.940    0.038
  968.67     19.239    0.041   18.958    0.037
  969.63     19.255    0.070   18.930    0.066
  972.69     19.224    0.089   18.903    0.069
  973.69     19.252    0.038   18.967    0.033
  974.75     19.280    0.028   18.956    0.025
  975.70     19.276    0.051   18.936    0.040
  978.78     19.215    0.126   19.047    0.132
  979.66     19.183    0.100   18.868    0.073
  981.68    -99.000  -99.000   18.926    0.034
  982.67     19.307    0.034   18.978    0.035
  983.67    -99.000  -99.000   18.845    0.032
  984.58     19.097    0.093   19.065    0.109
  985.68     19.169    0.131   18.955    0.119
  986.69     19.228    0.091   18.968    0.082
  987.66     19.319    0.090   18.986    0.070
  988.65     19.164    0.183   19.047    0.163
  989.65     19.191    0.147   19.002    0.113
  993.68     19.215    0.182   18.941    0.135
  994.63     18.935    0.143   18.670    0.112
  995.63     19.287    0.159   18.798    0.122
  997.68     19.198    0.034   18.863    0.029
  999.74     19.308    0.068   18.966    0.050
 1000.66     19.298    0.152   18.966    0.116
 1002.68     19.224    0.232   18.864    0.194
 1002.71     19.314    0.042   18.982    0.034
 1004.66     19.304    0.057   19.109    0.070
 1005.70     19.197    0.062   18.916    0.048
 1006.70     19.348    0.067   19.022    0.053
 1007.63     19.253    0.046   19.040    0.053
 1010.57     19.334    0.091   18.946    0.069
 1011.56     19.245    0.045   18.931    0.037
 1012.64     19.247    0.096   19.035    0.089
 1013.61     19.363    0.072   18.983    0.086
 1014.71    -99.000  -99.000   19.015    0.039
 1015.67     18.636    0.260  -99.000  -99.000
 1016.62     19.300    0.033   18.991    0.028
 1017.65     19.447    0.050   19.024    0.033
 1019.58     19.680    0.369   19.023    0.137
 1022.63     19.310    0.107   18.968    0.100
 1024.76     19.288    0.062   19.011    0.057
 1026.55     19.425    0.065   19.065    0.054
 1030.69     19.374    0.085   18.976    0.059
 1031.63     19.182    0.108   18.983    0.104
 1037.69     19.353    0.068   18.989    0.089
 1042.60     19.373    0.036   18.988    0.030
 1043.54     19.006    0.042   18.224    0.030
 1044.67     19.359    0.059   19.002    0.049
 1047.56     19.333    0.121   18.914    0.093
 1049.65     19.264    0.087   18.885    0.058
 1050.61     19.262    0.100   18.947    0.077
 1050.73     19.306    0.082  -99.000  -99.000
 1051.74     19.374    0.173   19.075    0.158
 1053.56     19.328    0.246  -99.000  -99.000
 1058.54     19.378    0.037   19.049    0.034
 1064.60     19.321    0.052   19.009    0.042
 1065.56     19.312    0.049   18.970    0.042
 1066.62     19.315    0.045   19.026    0.038
 1067.55     19.324    0.024   19.011    0.021
 1068.60     19.336    0.030   18.990    0.027
 1069.62     19.315    0.030   19.033    0.027
 1070.57     19.375    0.041   19.030    0.037
 1072.60     19.330    0.064   18.966    0.049
 1073.59     19.288    0.033   19.015    0.029
 1074.61     19.338    0.026   19.013    0.023
 1077.56     19.315    0.168   18.880    0.108
 1079.57     19.328    0.061   19.014    0.052
 1080.66     19.377    0.090   18.988    0.070
 1081.57     19.361    0.118   19.087    0.105
 1083.62     19.316    0.073   18.941    0.054
 1093.47     19.288    0.056   19.022    0.048
 1094.68     19.341    0.033  -99.000  -99.000
 1100.57     19.309    0.035   19.020    0.030
 1105.49     19.298    0.031   18.984    0.029
 1106.73     19.717    0.106  -99.000  -99.000
 1107.59     19.215    0.042  -99.000  -99.000
 1115.66     19.285    0.141  -99.000  -99.000
 1118.65     19.152    0.101  -99.000  -99.000
 1122.69     19.327    0.044  -99.000  -99.000
 1124.66     19.350    0.100  -99.000  -99.000
 1126.50     19.242    0.189  -99.000  -99.000
 1128.56     19.327    0.035  -99.000  -99.000
 1129.70     19.319    0.046  -99.000  -99.000
 1131.57     19.322    0.056  -99.000  -99.000
 1132.68     19.346    0.042  -99.000  -99.000
 1136.62     19.316    0.058  -99.000  -99.000
 1138.57     19.353    0.067  -99.000  -99.000
 1139.61     19.322    0.079  -99.000  -99.000
 1144.68     19.216    0.168  -99.000  -99.000
 1161.55     19.304    0.042   18.992    0.034
 1163.72     19.224    0.089   18.903    0.057
 1165.62     19.245    0.145   18.879    0.098
 1167.52     19.410    0.130   19.086    0.082
 1172.52     19.090    0.068   18.917    0.057
 1174.55     19.309    0.051   18.989    0.040
 1176.51     19.285    0.044  -99.000  -99.000
 1177.60     19.244    0.066   18.940    0.050
 1178.54     19.218    0.063   18.915    0.049
 1179.68     19.335    0.115   18.986    0.071
 1183.54     19.282    0.113   19.012    0.101
 1185.52     19.295    0.054   19.014    0.045
 1186.57     19.198    0.051   18.891    0.039
 1187.59     19.292    0.059   18.960    0.040
 1196.54     19.172    0.139   18.885    0.092
 1201.52     18.983    0.144   18.691    0.102
 1203.54     19.232    0.103   18.941    0.078
 1205.60     19.291    0.081   18.924    0.049
 1208.50     19.283    0.079   19.050    0.072
 1213.48     19.278    0.042  -99.000  -99.000
 1229.47     19.353    0.093   19.005    0.060
 1234.46     19.191    0.091   18.952    0.083
 1235.50     19.207    0.079   18.935    0.061
 1243.50     19.433    0.158   19.024    0.092
 1249.48     19.204    0.071   18.922    0.048
 1264.42     19.209    0.074   18.927    0.054
 1266.40     19.203    0.088   18.885    0.066
 1268.41     19.174    0.057   18.911    0.049
 1272.42     19.252    0.088   18.999    0.067
 1283.36     19.338    0.193   18.930    0.106
 1294.82     19.351    0.064   18.995    0.045
 1298.78     19.308    0.048   18.957    0.036
 1304.69     19.402    0.156   19.044    0.120
 1306.77    -99.000  -99.000   18.851    0.177
 1309.64    -99.000  -99.000   18.672    0.181
 1310.75     19.201    0.034   18.959    0.033
 1312.79     19.252    0.077   18.950    0.064
 1313.78     19.272    0.067   18.988    0.056
 1314.79    -99.000  -99.000   18.960    0.083
 1315.66     19.082    0.165   18.963    0.132
 1316.69    -99.000  -99.000   18.901    0.064
 1317.83     19.302    0.126   18.914    0.083
 1318.67     19.174    0.102   18.883    0.062
 1319.74     19.258    0.067   19.014    0.048
 1320.74     19.120    0.081   18.921    0.064
 1321.78     19.269    0.097   18.929    0.066
 1322.77     19.256    0.156   18.886    0.109
 1324.72     19.362    0.055  -99.000  -99.000
 1325.78     19.225    0.135   18.834    0.098
 1326.64     19.213    0.159   19.127    0.175
 1328.66     19.090    0.123   18.856    0.112
 1329.74     19.233    0.042   18.953    0.040
 1330.67     19.289    0.042   19.022    0.048
 1331.74     19.248    0.116   18.869    0.083
 1334.61     19.218    0.044   18.903    0.033
 1338.62     19.297    0.066   18.965    0.053
 1340.80     19.234    0.107   18.971    0.090
 1342.66     18.974    0.109   18.868    0.107
 1343.72     19.258    0.070   18.964    0.051
 1344.73     19.261    0.055   18.945    0.039
 1347.58     19.330    0.142   19.099    0.093
 1349.63     19.327    0.053   18.991    0.037
 1351.79     19.237    0.044   18.950    0.035
 1357.62     19.263    0.067   19.000    0.057
 1359.74     19.232    0.027   18.952    0.025
 1363.65     19.202    0.056   18.939    0.045
 1364.57     19.253    0.060   18.934    0.048
 1371.59     19.266    0.066   18.929    0.042
 1373.63     19.176    0.077   18.851    0.046
 1374.68     19.222    0.128   18.874    0.069
 1375.71     19.231    0.084   18.947    0.055
 1380.64     19.240    0.146   18.982    0.126
 1382.62     19.207    0.032   18.920    0.027
 1383.61     19.217    0.033   18.911    0.027
 1384.69     19.123    0.116   18.806    0.086
 1390.57     19.226    0.063   18.895    0.050
 1396.76     19.425    0.102   19.020    0.060
 1397.41     19.462    0.147   19.092    0.098
 1398.68     19.276    0.050   18.913    0.037
 1400.49    -99.000  -99.000   18.696    0.200
 1406.55     19.107    0.106   18.826    0.090
 1413.56     19.323    0.034   18.986    0.028
 1415.63     19.283    0.024   18.998    0.021
 1422.61     19.303    0.042   18.962    0.033
 1423.60     19.360    0.077   18.990    0.058
 1424.72     19.223    0.122   19.140    0.134
 1434.58     19.256    0.115   19.054    0.099
 1438.59     19.277    0.104   19.046    0.084
 1440.56     19.262    0.072   18.961    0.054
 1443.59     19.273    0.047   18.836    0.033
 1448.53     19.293    0.030   19.009    0.024
 1449.59     19.253    0.055   18.914    0.043
 1453.53     19.269    0.035   18.922    0.028
 1455.56     19.244    0.055   18.941    0.048
 1465.57     19.346    0.050   18.979    0.032
 1466.57     19.283    0.057   19.011    0.043
 1468.60     19.325    0.042   19.033    0.028
 1478.65     19.372    0.026   19.013    0.023
 1482.62     19.350    0.036   19.056    0.032
 1484.61     19.314    0.033   18.980    0.029
 1485.61     19.297    0.032   18.994    0.028
 1486.62     19.289    0.033   18.968    0.030
 1495.57    -99.000  -99.000   18.986    0.066
 1500.56     19.219    0.127   19.047    0.135
 1500.61     19.319    0.058   19.012    0.044
 1503.59     19.098    0.317   18.822    0.287
 1504.59     19.313    0.039   19.052    0.035
 1505.62     19.337    0.038   19.025    0.032
 1508.58     19.363    0.042   19.035    0.036
 1509.52     19.384    0.038   19.041    0.030
 1511.49     19.400    0.093   18.968    0.069
 1512.62     19.280    0.097   18.995    0.086
 1518.52     19.399    0.040   19.035    0.032
 1520.58     19.460    0.098   19.085    0.065
 1522.54     19.597    0.327  -99.000  -99.000
 1528.56     19.419    0.065   19.058    0.045
 1529.70     19.458    0.235   19.017    0.135
 1531.47     19.413    0.029   19.095    0.026
 1534.55     19.257    0.095   19.042    0.091
 1536.58     19.435    0.097   19.085    0.069
 1538.60     19.459    0.174   19.080    0.120
 1545.67     19.396    0.173   19.067    0.107
 1549.57     19.339    0.116   18.974    0.067
 1550.63     19.373    0.186   19.109    0.113
 1551.53     19.613    0.374   18.989    0.137
 1555.50     19.422    0.106   19.093    0.069
 1558.53     19.408    0.066   19.177    0.056
 1562.48     19.375    0.063   18.991    0.046
 1565.48     19.728    0.256   19.090    0.143
 1569.45     19.417    0.037   19.106    0.032
 1570.56     19.374    0.060   19.108    0.049
 1573.52     19.411    0.107   19.079    0.078
 1574.57     19.129    0.106   18.984    0.095
 1575.59     19.302    0.118   19.092    0.102
 1577.48     19.236    0.108   19.008    0.088
 1578.49     19.598    0.147   19.214    0.101
 1589.44     19.549    0.113   19.200    0.092
 1591.46     19.259    0.236  -99.000  -99.000
 1593.44     19.318    0.078   18.983    0.062
 1595.41     19.403    0.041   19.059    0.035
 1596.44     19.382    0.052   19.071    0.043
 1597.52     19.394    0.060   19.131    0.050
 1600.50     19.314    0.109   19.049    0.084
 1601.51     19.333    0.063   19.025    0.047
 1603.50     19.079    0.252   19.059    0.279
 1604.41     19.371    0.058   19.099    0.047
 1605.51     19.354    0.094   19.027    0.059
 1609.41     19.391    0.059   19.141    0.043
 1611.42     19.380    0.153   19.060    0.102
 1615.49     19.019    0.183   18.864    0.139
 1618.79    -99.000  -99.000   18.548    0.182
 1619.38     19.407    0.044   19.110    0.036
 1620.41     19.264    0.058   19.004    0.048
 1622.40     19.400    0.067   19.141    0.054
 1624.42     19.443    0.066   19.055    0.045
 1631.40     19.540    0.143   19.169    0.102
 1632.40     19.438    0.082   19.128    0.061
 1635.83     19.452    0.075   19.124    0.069
 1644.41     19.447    0.070   19.142    0.044
 1648.79     19.382    0.083   18.998    0.058
 1653.79     19.493    0.054   19.121    0.041
 1655.74     19.450    0.112   18.999    0.073
 1665.82     19.397    0.053   19.088    0.047
 1673.83     19.402    0.166   18.954    0.085
 1677.69     19.153    0.112   19.005    0.113
 1679.70     19.407    0.070   19.144    0.060
 1681.75     19.421    0.043   19.063    0.035
 1683.83     19.195    0.081   19.023    0.080
 1684.68     19.299    0.084   19.089    0.074
 1685.76     19.333    0.106   19.022    0.089
 1687.80     19.387    0.079   19.124    0.066
 1688.76     19.311    0.083   19.015    0.073
 1696.82     19.300    0.091   19.030    0.081
 1699.75     19.694    0.362   18.993    0.149
 1704.79     19.336    0.127   19.110    0.126
 1706.81     19.387    0.070   19.039    0.054
 1710.70     19.385    0.053   19.049    0.041
 1712.71     19.396    0.042   19.017    0.034
 1718.80     19.340    0.112   19.020    0.078
 1725.57     19.147    0.183   18.938    0.143
 1726.68     19.320    0.068   19.012    0.046
 1727.65     19.699    0.247   19.089    0.100
 1729.61    -99.000  -99.000   18.966    0.128
 1736.62     19.353    0.028   19.054    0.024
 1737.64     19.370    0.120   18.996    0.096
 1741.53     19.298    0.051   18.991    0.042
