25.3712.72
Time(days)     V    Verr    R    Rerr
  200.83     18.899    0.071   18.564    0.076
  208.77     18.872    0.049   18.483    0.052
  218.77     18.789    0.036   18.486    0.050
  219.82     18.804    0.033   18.535    0.054
  220.77     18.761    0.056   18.442    0.060
  231.69     18.768    0.031   18.476    0.034
  233.73     18.777    0.033   18.423    0.033
  262.79     18.813    0.031   18.432    0.025
  294.69     18.761    0.022   18.429    0.021
  296.69     18.703    0.106  -99.000  -99.000
  304.63     18.721    0.030   18.459    0.043
  305.71     18.754    0.025   18.457    0.033
  306.61     18.786    0.033   18.397    0.048
  308.67     18.748    0.026   18.431    0.023
  315.68     18.652    0.038   18.411    0.043
  316.72     18.740    0.039   18.377    0.041
  343.66     18.811    0.086   18.534    0.082
  375.57     18.755    0.039   18.350    0.036
  392.75     18.721    0.078   18.441    0.092
  414.53     18.738    0.020   18.420    0.018
  422.68     18.732    0.057   18.404    0.051
  445.62     18.683    0.050   18.377    0.047
  472.55     18.711    0.026   18.379    0.023
  485.54    -99.000  -99.000   18.181    0.112
  503.48     18.698    0.030   18.380    0.025
  512.48     18.758    0.051   18.423    0.037
  540.84     18.684    0.037   18.442    0.051
  557.83     18.707    0.050   18.326    0.045
  565.83     18.681    0.071   18.349    0.091
  580.76     18.700    0.057   18.334    0.038
  587.80     18.639    0.025   18.313    0.025
  599.69     18.643    0.024   18.342    0.021
  601.75     18.641    0.022   18.341    0.021
  610.71     18.655    0.082   18.334    0.068
  631.74     18.594    0.021   18.287    0.020
  634.68     18.595    0.023   18.314    0.019
  647.71     18.565    0.044   18.289    0.049
  660.60     18.550    0.021   18.282    0.020
  666.70     18.597    0.048   18.316    0.041
  684.64     18.598    0.014   18.325    0.013
  689.63     18.598    0.026   18.316    0.029
  694.61     18.630    0.024   18.319    0.019
  752.66     18.565    0.031   18.284    0.033
  757.67    -99.000  -99.000   18.332    0.076
  775.65    -99.000  -99.000   18.290    0.018
  782.72    -99.000  -99.000   18.252    0.032
  786.66    -99.000  -99.000   18.313    0.060
  805.66    -99.000  -99.000   18.333    0.052
  828.60     18.622    0.038   18.301    0.030
  854.53     18.619    0.027   18.319    0.022
  889.83     18.625    0.048   18.243    0.052
  914.71     18.709    0.092   18.352    0.090
  919.72     18.733    0.087   18.453    0.093
  919.74     18.590    0.053   18.335    0.058
