75.13376.66
Time(days)     V    Verr    R    Rerr
 2112.63     18.578    0.136   18.318    0.090
 2113.73     18.626    0.060   18.334    0.046
 2115.69     18.606    0.055   18.407    0.051
 2121.59     18.669    0.017   18.395    0.016
 2144.61     18.706    0.028   18.429    0.028
 2147.55     18.687    0.018   18.439    0.019
 2151.72     18.683    0.019   18.423    0.019
 2153.67     18.702    0.016   18.429    0.017
 2161.64     18.695    0.013   18.434    0.014
 2170.62     18.722    0.022   18.457    0.021
 2173.73     18.762    0.057   18.423    0.050
 2180.54     18.694    0.028   18.422    0.029
 2182.55     18.745    0.014   18.481    0.015
 2188.60     18.754    0.019   18.480    0.018
 2190.68     18.844    0.065   18.516    0.055
 2202.62     18.749    0.036   18.497    0.033
 2209.50     18.766    0.014   18.493    0.014
 2216.65     18.746    0.015   18.483    0.015
 2218.73     18.661    0.054   18.396    0.055
 2222.54     18.795    0.013   18.495    0.014
 2227.67     18.765    0.019   18.485    0.019
 2236.49     18.784    0.042   18.518    0.035
 2238.66     18.743    0.023   18.456    0.020
 2240.57     18.808    0.033   18.508    0.030
 2242.58     18.786    0.016   18.508    0.015
 2244.59     18.742    0.023   18.470    0.023
 2246.59     18.743    0.023   18.506    0.023
 2251.60     18.735    0.021   18.487    0.020
 2252.67     18.732    0.027   18.455    0.025
 2257.50     18.768    0.023   18.476    0.021
 2258.66     18.771    0.031   18.487    0.028
 2260.64     18.831    0.052   18.492    0.032
 2265.63     18.781    0.043   18.494    0.034
 2285.57     18.786    0.025  -99.000  -99.000
 2287.55     18.769    0.041  -99.000  -99.000
 2294.52     18.712    0.039  -99.000  -99.000
 2306.58     18.803    0.053  -99.000  -99.000
 2318.41     18.797    0.049  -99.000  -99.000
 2322.47     18.778    0.068  -99.000  -99.000
 2333.42     18.708    0.044  -99.000  -99.000
 2345.45     18.765    0.034  -99.000  -99.000
 2358.42     18.674    0.027  -99.000  -99.000
 2366.80     18.773    0.029   18.463    0.030
 2372.77     18.791    0.033   18.504    0.035
 2381.79     18.716    0.045   18.495    0.043
 2405.73     18.841    0.058   18.570    0.058
 2411.74     18.877    0.044   18.527    0.029
 2426.75     18.785    0.028   18.511    0.029
 2433.64     18.758    0.030   18.516    0.029
 2438.75     18.818    0.064   18.447    0.045
 2449.72     18.720    0.026   18.455    0.026
 2461.58     18.604    0.061   18.413    0.060
 2463.59     18.648    0.033   18.407    0.031
 2466.62     18.629    0.136   18.342    0.089
 2478.57     18.706    0.026   18.434    0.023
 2483.58     18.683    0.053   18.362    0.048
 2486.74     18.627    0.026   18.367    0.028
 2491.71     18.670    0.023   18.392    0.022
 2496.66     18.710    0.028   18.452    0.024
 2513.72     18.655    0.021   18.420    0.022
 2518.58     18.651    0.029   18.357    0.026
 2524.69     18.670    0.019   18.417    0.018
 2534.58     18.621    0.023   18.389    0.023
 2553.66     18.648    0.020  -99.000  -99.000
 2560.68     18.583    0.022  -99.000  -99.000
 2565.64     18.631    0.032  -99.000  -99.000
 2572.48     18.589    0.019  -99.000  -99.000
 2583.66     18.563    0.023  -99.000  -99.000
 2600.65     18.557    0.014  -99.000  -99.000
 2604.60     18.538    0.017  -99.000  -99.000
 2608.65     18.537    0.017  -99.000  -99.000
 2608.70     18.547    0.019  -99.000  -99.000
 2617.68     18.577    0.066  -99.000  -99.000
 2619.65     18.485    0.053  -99.000  -99.000
 2624.51     18.517    0.022  -99.000  -99.000
 2627.45     18.544    0.015  -99.000  -99.000
 2631.48     18.541    0.023  -99.000  -99.000
 2639.50     18.584    0.023  -99.000  -99.000
 2653.48     18.588    0.018   18.318    0.019
 2656.43     18.575    0.013   18.316    0.014
 2661.55     18.547    0.017   18.318    0.017
 2665.43     18.571    0.018   18.310    0.019
 2668.38     18.564    0.017   18.314    0.018
 2675.45     18.572    0.031   18.327    0.026
 2677.52     18.593    0.042   18.265    0.035
 2680.45     18.572    0.029   18.293    0.031
 2683.41     18.570    0.020   18.334    0.024
 2685.48     18.587    0.015   18.357    0.016
 2689.49     18.604    0.031   18.344    0.036
 2691.50     18.583    0.022   18.302    0.024
 2694.49     18.579    0.018   18.314    0.019
 2702.46     18.577    0.079   18.271    0.057
 2722.39     18.514    0.070  -99.000  -99.000
 2732.38     18.466    0.044   18.304    0.044
 2738.84     18.512    0.054   18.313    0.058
 2758.81     18.515    0.042   18.282    0.042
 2769.71     18.569    0.054   18.302    0.044
 2772.78     18.480    0.026   18.253    0.027
 2782.77     18.490    0.023   18.262    0.022
 2785.78     18.543    0.029   18.273    0.028
 2788.81     18.554    0.030   18.295    0.030
 2797.72     18.540    0.028   18.263    0.023
 2800.78     18.507    0.017   18.253    0.017
 2808.72     18.543    0.034   18.264    0.031
 2811.71     18.512    0.016   18.263    0.015
 2816.71     18.515    0.020   18.312    0.020
 2820.78     18.567    0.024   18.275    0.020
 2835.62     18.549    0.015   18.313    0.015
 2839.70     18.553    0.016   18.290    0.016
 2843.72     18.540    0.023   18.338    0.021
 2849.65     18.481    0.040   18.304    0.035
 2856.61     18.551    0.021   18.306    0.022
 2861.56     18.531    0.019   18.286    0.018
 2866.52     18.516    0.028   18.302    0.029
 2869.60     18.506    0.026   18.269    0.024
 2872.54     18.567    0.052   18.319    0.054
 2882.59     18.516    0.036   18.267    0.034
 2887.60     18.521    0.018   18.288    0.018
 2890.55     18.559    0.015   18.300    0.015
 2891.71     18.576    0.022   18.342    0.022
 2903.66     18.613    0.020   18.353    0.018
 2909.60     18.559    0.033   18.326    0.029
 2918.73     18.585    0.025   18.350    0.022
 2923.62     18.603    0.022   18.340    0.024
