207.16310.1050
Time(days)     V    Verr    R    Rerr
  995.52     19.244    0.068   18.934    0.051
  997.52     19.257    0.027   18.972    0.024
 1000.55     19.238    0.036   18.901    0.027
 1001.61     19.167    0.044   18.854    0.033
 1002.53     19.264    0.034   18.923    0.025
 1004.53     19.232    0.033   18.898    0.025
 1005.53     19.169    0.040   18.903    0.032
 1006.59     19.067    0.102   18.718    0.073
 1007.52     19.287    0.022   18.925    0.017
 1010.63     19.192    0.047   18.862    0.035
 1011.62     19.243    0.026   18.948    0.022
 1012.51     19.260    0.028   18.921    0.021
 1013.49     19.145    0.058   18.825    0.042
 1015.50     19.343    0.063   18.901    0.038
 1016.49     19.251    0.037   18.913    0.027
 1017.53     19.256    0.040   18.921    0.031
 1018.61     19.249    0.048   18.906    0.035
 1019.64    -99.000  -99.000   18.704    0.069
 1023.42     19.238    0.037   18.882    0.029
 1024.43     19.272    0.025   18.938    0.020
 1025.42     19.261    0.029   18.926    0.023
 1026.42     19.316    0.031   18.977    0.025
 1027.46     19.292    0.029   18.918    0.023
 1028.53     19.272    0.077   18.910    0.065
 1030.46     19.317    0.067   19.004    0.054
 1031.45     19.250    0.052   18.895    0.038
 1043.43     19.238    0.065   19.036    0.042
 1053.43     19.261    0.040   18.854    0.032
 1058.43     19.215    0.034   18.892    0.027
 1064.43     19.183    0.046   18.866    0.038
 1065.43     19.229    0.034   18.883    0.029
 1066.69     19.178    0.040   18.854    0.031
 1067.43     19.239    0.039   18.892    0.029
 1068.45     19.197    0.028   18.858    0.021
 1069.44     19.235    0.025   18.894    0.019
 1070.45     19.219    0.028   18.884    0.025
 1072.47     19.164    0.062   18.869    0.051
 1073.45     19.191    0.026   18.871    0.023
 1074.44     19.190    0.034   18.877    0.030
 1076.47     19.128    0.033   18.860    0.033
 1077.45     19.138    0.120   18.871    0.102
 1078.45    -99.000  -99.000   18.786    0.045
 1079.45    -99.000  -99.000   18.832    0.036
 1081.46    -99.000  -99.000   18.920    0.059
 1082.45     19.148    0.053   18.813    0.041
 1094.46     19.151    0.031   18.831    0.025
 1106.51     19.155    0.047   18.865    0.033
 1107.47     19.173    0.054   18.842    0.035
 1115.47    -99.000  -99.000   18.804    0.032
 1118.45    -99.000  -99.000   18.815    0.022
 1120.45    -99.000  -99.000   18.825    0.023
 1123.47    -99.000  -99.000   18.816    0.021
 1124.47    -99.000  -99.000   18.795    0.029
 1126.44    -99.000  -99.000   18.754    0.028
 1128.44     19.147    0.026   18.814    0.021
 1129.44     19.106    0.041   18.810    0.035
 1131.44     19.083    0.040   18.838    0.039
 1136.50     19.174    0.070   18.895    0.037
 1137.50    -99.000  -99.000   18.779    0.030
 1144.44     19.060    0.053   18.786    0.043
 1161.44     19.190    0.038   18.860    0.028
 1162.49     18.996    0.269  -99.000  -99.000
 1163.43     18.975    0.143  -99.000  -99.000
 1164.43     19.028    0.055   18.774    0.037
 1165.43    -99.000  -99.000   18.679    0.147
 1166.50    -99.000  -99.000   18.794    0.065
 1172.42     19.129    0.088   18.853    0.066
 1174.41     19.071    0.044   18.760    0.035
 1176.40     19.149    0.025   18.815    0.020
 1177.42     18.989    0.062   18.802    0.062
 1178.43     19.068    0.055   18.760    0.040
 1179.41     19.099    0.041   18.814    0.038
 1180.42     19.019    0.061   18.678    0.044
 1181.40     19.140    0.064   18.817    0.047
 1182.40     19.118    0.041   18.801    0.033
 1183.41     19.118    0.034   18.828    0.025
 1184.42     18.982    0.227  -99.000  -99.000
 1185.41     19.072    0.033   18.777    0.026
 1186.40     19.034    0.050   18.731    0.039
 1187.42     19.132    0.050   18.760    0.034
 1187.43     19.137    0.047   18.833    0.035
 1188.42     19.062    0.071   18.759    0.054
 1194.48    -99.000  -99.000   18.509    0.176
 1195.40    -99.000  -99.000   18.777    0.048
 1201.38     19.104    0.094   18.795    0.072
 1202.40     19.071    0.112   18.820    0.095
 1204.43     18.946    0.086   18.618    0.062
 1205.40     19.018    0.038   18.755    0.032
 1206.40     19.126    0.029   18.812    0.021
 1208.39     19.052    0.054   18.798    0.043
 1209.38     19.120    0.030   18.791    0.022
 1210.38     19.048    0.058   18.709    0.041
 1212.37     19.031    0.042   18.763    0.029
 1213.40     19.160    0.061   18.814    0.049
 1217.38     19.011    0.047   18.691    0.035
 1219.44     18.878    0.087   18.711    0.081
 1220.44     19.040    0.069   18.824    0.055
 1221.39     19.002    0.062   18.675    0.047
 1222.43     19.138    0.117   18.807    0.074
 1235.38     19.066    0.069   18.739    0.052
 1236.79     19.034    0.028   18.713    0.023
 1241.35     18.925    0.099   18.726    0.101
 1261.77     18.930    0.060   18.680    0.047
 1262.81     19.003    0.138   18.942    0.136
 1263.79     19.027    0.073   18.771    0.060
 1264.75     19.090    0.027   18.766    0.022
 1266.78     19.010    0.036   18.732    0.031
 1267.78     19.075    0.025   18.762    0.022
 1268.76     19.017    0.035   18.722    0.029
 1269.77     18.997    0.069   18.666    0.056
 1271.77     19.079    0.064   18.719    0.050
 1272.76     19.068    0.029   18.737    0.024
 1276.79     19.040    0.036   18.756    0.029
 1278.75     19.107    0.023   18.831    0.021
 1282.74     19.084    0.034   18.738    0.026
 1283.81     19.078    0.030   18.786    0.025
 1284.74     19.062    0.049   18.768    0.035
 1290.79     19.132    0.101   18.768    0.074
 1292.72     19.052    0.037   18.741    0.031
 1294.72     19.074    0.049   18.789    0.037
 1295.65     19.119    0.046   18.759    0.034
 1298.65     19.149    0.038   18.815    0.028
 1299.65     19.152    0.027   18.803    0.021
 1302.62     19.115    0.035   18.807    0.029
 1304.59     19.064    0.037   18.786    0.029
 1305.61     19.093    0.032   18.784    0.026
 1306.58     19.042    0.060   18.772    0.049
 1307.73     19.108    0.041   18.765    0.031
 1308.73     19.074    0.039   18.764    0.032
 1309.58     19.057    0.069   18.826    0.061
 1310.58     19.106    0.029   18.782    0.022
 1311.58     19.118    0.165   18.742    0.112
 1312.69     19.102    0.074   18.763    0.052
 1313.53    -99.000  -99.000   18.815    0.047
 1314.43    -99.000  -99.000   18.760    0.058
 1318.54    -99.000  -99.000   18.868    0.031
 1319.54     19.177    0.036   18.819    0.028
 1320.54     19.161    0.065   18.772    0.051
 1321.56     19.135    0.040   18.817    0.031
 1322.63     19.288    0.158   18.791    0.102
 1324.55     19.103    0.044   18.776    0.033
 1325.54     19.108    0.033   18.800    0.026
 1326.53     19.134    0.035   18.800    0.025
 1327.53     19.098    0.033   18.805    0.028
 1328.55     19.130    0.044   18.841    0.036
 1329.52     19.072    0.084   18.748    0.062
 1330.51     19.163    0.032   18.829    0.026
 1331.53     19.099    0.091   18.869    0.086
 1331.64     19.108    0.063   18.795    0.047
 1332.57     19.128    0.150   18.653    0.093
 1334.50     19.150    0.023   18.822    0.018
 1335.49     19.210    0.136   18.904    0.112
 1338.52     19.145    0.029   18.818    0.022
 1340.68     19.039    0.088   18.872    0.082
 1342.59     18.927    0.105   18.649    0.066
 1343.58     19.114    0.049   18.786    0.030
 1347.47     19.012    0.053   18.756    0.047
 1349.46     19.087    0.024   18.797    0.021
 1350.46     19.105    0.153   18.751    0.134
 1351.52     19.049    0.047   18.718    0.039
 1353.48     19.091    0.023   18.823    0.019
 1357.48     19.062    0.075   18.734    0.057
 1359.45     19.069    0.036   18.752    0.030
 1363.48     19.074    0.025   18.775    0.019
 1364.45     19.125    0.024   18.774    0.026
 1366.51     19.094    0.042   18.823    0.039
 1368.53     18.973    0.096   18.819    0.101
 1371.49     19.122    0.052   18.849    0.038
 1380.49    -99.000  -99.000   18.534    0.186
 1382.46     19.070    0.022   18.781    0.018
 1383.46     19.046    0.024   18.800    0.022
 1384.46     19.055    0.040   18.738    0.031
 1390.44     19.107    0.069   18.959    0.073
 1396.44     19.053    0.037   18.755    0.034
 1398.41     19.070    0.047   18.806    0.037
 1400.41     19.096    0.066   18.751    0.050
 1406.42     19.053    0.047   18.781    0.037
 1409.42     19.131    0.109   18.833    0.093
 1410.41     19.084    0.028   18.789    0.024
 1413.42     19.093    0.027   18.794    0.021
 1422.45     19.094    0.026   18.794    0.021
 1423.43     19.123    0.022   18.794    0.018
 1425.44     19.126    0.031   18.808    0.024
 1431.45     19.143    0.029   18.845    0.024
 1434.47    -99.000  -99.000   18.696    0.091
 1436.45     19.171    0.056   18.802    0.036
 1438.45     19.127    0.026   18.808    0.022
 1439.46     19.031    0.042   18.788    0.038
 1440.46     19.087    0.046   18.782    0.037
 1443.46     19.144    0.021   18.820    0.019
 1444.45     19.126    0.025   18.825    0.021
 1449.46     19.060    0.075   18.796    0.062
 1453.47     19.139    0.027   18.806    0.023
 1457.46     19.144    0.080   18.794    0.066
 1468.67    -99.000  -99.000   18.930    0.045
 1472.46     19.149    0.088   18.757    0.052
 1479.46     19.179    0.072   18.788    0.052
 1484.45     19.112    0.021   18.827    0.018
 1485.45     19.170    0.032   18.802    0.024
 1486.45     19.127    0.028   18.813    0.023
 1493.46    -99.000  -99.000   18.820    0.100
 1495.45    -99.000  -99.000   18.799    0.062
 1502.46     19.159    0.028   18.824    0.022
 1503.44     19.137    0.037   18.789    0.028
 1505.47     19.152    0.033   18.792    0.026
 1506.43     19.145    0.031   18.795    0.022
 1508.43     19.197    0.023   18.858    0.020
 1510.44     19.113    0.039   18.799    0.033
 1522.42    -99.000  -99.000   18.971    0.055
 1528.42     19.150    0.049   18.851    0.039
 1530.43     19.209    0.029   18.844    0.022
 1532.46     19.146    0.047   18.822    0.036
 1536.44    -99.000  -99.000   18.722    0.080
 1541.43     19.120    0.042   18.832    0.034
 1550.42    -99.000  -99.000   18.874    0.038
 1555.39     19.158    0.138   18.844    0.104
 1558.41     19.136    0.052   18.741    0.035
 1562.78     19.288    0.159   18.891    0.127
 1574.78     19.196    0.034   18.878    0.030
 1575.37     19.032    0.087   18.650    0.057
 1576.37     19.101    0.074   18.825    0.056
 1578.37     19.251    0.073   18.879    0.045
 1591.38     19.003    0.108   18.779    0.109
 1593.80     19.258    0.045   18.868    0.035
 1594.80     19.197    0.029   18.918    0.027
 1596.82     19.210    0.035   18.879    0.030
 1600.80     19.100    0.037   18.836    0.032
 1603.79     19.203    0.055   18.831    0.042
 1604.82     19.174    0.047   18.823    0.036
 1606.78     19.147    0.085   18.880    0.079
 1609.77     19.201    0.027   18.901    0.025
 1610.78     19.317    0.066   18.949    0.059
 1610.82     19.218    0.019   18.936    0.017
 1615.74    -99.000  -99.000   18.874    0.043
 1616.74     19.214    0.060   18.859    0.040
 1618.73     19.236    0.032   18.916    0.025
 1619.79     19.156    0.036   18.842    0.029
 1620.80     19.197    0.042   18.884    0.034
 1621.80     19.155    0.032   18.859    0.028
 1622.81     19.171    0.068   18.874    0.057
 1623.80     19.171    0.029   18.872    0.025
 1629.75     19.181    0.024   18.903    0.022
 1632.77     19.194    0.022   18.884    0.019
 1635.79     19.108    0.089  -99.000  -99.000
 1638.73     19.156    0.043   18.825    0.033
 1644.66    -99.000  -99.000   18.905    0.033
 1647.71     19.197    0.037   18.847    0.028
 1648.69     19.184    0.034   18.828    0.026
 1649.72     19.200    0.058   18.843    0.049
 1653.63     19.166    0.025   18.864    0.022
 1654.66     19.161    0.039   18.868    0.031
 1655.64     19.232    0.035   18.850    0.026
 1671.58    -99.000  -99.000   18.802    0.030
 1677.60     19.135    0.059   18.825    0.046
 1680.64     19.116    0.027   18.812    0.021
 1681.64     19.105    0.042   18.763    0.033
 1682.65     19.151    0.017   18.849    0.014
 1683.63     19.107    0.037   18.767    0.029
 1684.57     19.087    0.037   18.798    0.029
 1685.55     18.975    0.042   18.700    0.034
 1687.59     19.165    0.031   18.810    0.023
 1688.56     19.132    0.032   18.816    0.026
 1689.59     19.122    0.023   18.820    0.019
 1691.62     19.104    0.026   18.796    0.020
 1692.63     19.128    0.017   18.825    0.014
 1696.62     19.154    0.037   18.841    0.027
 1697.61    -99.000  -99.000   18.825    0.038
 1704.62     19.124    0.034   18.786    0.027
 1705.64     19.071    0.067   18.771    0.062
 1706.69     19.126    0.064   18.789    0.051
 1707.58     19.115    0.084   18.762    0.058
 1710.52     19.120    0.052   18.787    0.038
 1710.60     19.151    0.037   18.818    0.026
 1712.61     19.109    0.035   18.806    0.028
 1713.58     19.147    0.023   18.828    0.019
 1718.56     19.163    0.035   18.877    0.026
 1719.60     19.091    0.055   18.814    0.044
 1720.47     19.173    0.025   18.864    0.022
 1721.56     19.105    0.059   18.971    0.055
 1723.66     19.093    0.035   18.795    0.029
 1725.46     19.302    0.193   18.768    0.095
 1726.57     19.135    0.040   18.854    0.030
 1735.47     19.122    0.096   18.844    0.097
 1736.43     19.177    0.023   18.883    0.020
 1737.44     19.164    0.037   18.832    0.031
 1741.43     19.155    0.029   18.836    0.023
 1743.48     19.155    0.052   18.881    0.046
 1745.47     19.165    0.033   18.811    0.028
 1746.50     19.189    0.026   18.864    0.021
 1747.47    -99.000  -99.000   18.732    0.022
 1748.47     19.130    0.031   18.806    0.027
 1751.49     19.178    0.030   18.870    0.023
 1753.46     19.157    0.043   18.859    0.032
 1754.45     19.216    0.025   18.876    0.018
 1756.51    -99.000  -99.000   18.852    0.043
 1761.50     19.152    0.046   18.843    0.031
 1762.44     19.235    0.023   18.925    0.019
 1765.47    -99.000  -99.000   18.881    0.022
 1766.43     19.318    0.123   18.942    0.104
 1772.44     19.190    0.035   18.865    0.028
 1773.44     19.075    0.086   18.801    0.068
 1774.43     19.071    0.130   18.822    0.130
 1778.47     19.113    0.074   18.802    0.056
 1782.44     19.169    0.049   18.867    0.038
 1783.43     19.239    0.032   18.928    0.026
 1784.46     19.221    0.035   18.908    0.028
 1786.45     19.186    0.062  -99.000  -99.000
 1787.45    -99.000  -99.000   18.913    0.046
 1787.49     19.199    0.042   18.885    0.033
 1788.53    -99.000  -99.000   18.842    0.042
 1789.49    -99.000  -99.000   18.963    0.061
 1793.46     19.172    0.030   18.835    0.023
 1794.49     19.198    0.021   18.888    0.019
 1796.44     19.131    0.057   18.869    0.050
 1798.45     19.179    0.041   18.885    0.034
 1799.45     19.136    0.034   18.844    0.030
 1802.45     19.213    0.024   18.903    0.021
 1803.49     19.218    0.023   18.875    0.019
 1804.45     18.999    0.072   18.728    0.055
 1805.46     19.196    0.039   18.844    0.032
 1806.49     19.159    0.040   18.809    0.032
 1807.45     19.195    0.030   18.871    0.025
 1809.50     19.215    0.049   18.866    0.037
 1812.46     19.197    0.050   18.898    0.045
 1814.46     19.150    0.047   18.837    0.038
 1815.46     19.201    0.081   18.871    0.058
 1820.48    -99.000  -99.000   18.875    0.084
 1821.51     19.211    0.058   18.872    0.034
 1822.47     19.199    0.031   18.922    0.030
 1830.45     19.098    0.083   18.729    0.069
 1831.49     19.154    0.077   18.849    0.070
 1833.50     19.159    0.038   18.871    0.028
 1834.48     19.235    0.031   18.945    0.029
 1837.47     19.188    0.027   18.902    0.022
 1838.45     19.178    0.052   18.887    0.043
 1839.46     19.252    0.046   19.031    0.045
 1842.45     19.152    0.042   18.821    0.032
 1844.46     19.084    0.115   18.824    0.092
 1845.50     19.152    0.104   18.922    0.073
 1847.46    -99.000  -99.000   18.860    0.045
 1855.47     19.237    0.028   18.901    0.025
 1856.46     19.132    0.040   18.903    0.040
 1857.52     19.197    0.042   18.851    0.031
 1859.47     19.257    0.030   18.908    0.026
 1860.45     19.193    0.027   18.898    0.022
 1861.47     19.249    0.056   18.842    0.042
 1863.45     19.196    0.034   18.851    0.030
 1866.45     19.208    0.072   18.891    0.058
 1871.45     19.187    0.049   18.880    0.037
 1872.45     19.230    0.048   18.945    0.036
 1873.45     19.272    0.043   18.930    0.029
 1874.44    -99.000  -99.000   18.847    0.044
 1875.44    -99.000  -99.000   18.876    0.031
 1876.44    -99.000  -99.000   18.712    0.134
 1881.42     18.969    0.133   18.779    0.134
 1884.42     19.216    0.024   18.871    0.021
 1885.45     19.116    0.070   18.894    0.066
 1887.42     19.189    0.025   18.861    0.021
 1895.42     19.188    0.044   18.835    0.033
 1896.47     19.056    0.070   18.748    0.056
 1897.42     19.150    0.046   18.857    0.038
 1898.41     19.156    0.046   18.821    0.035
 1899.43     19.206    0.038   18.844    0.026
 1900.41     19.140    0.031   18.861    0.024
 1902.45     19.198    0.039   18.871    0.025
 1909.40     19.178    0.082  -99.000  -99.000
 1910.40     19.150    0.037   18.840    0.030
 1911.44     19.145    0.060   18.832    0.049
 1912.39     19.108    0.049   18.807    0.036
 1913.40     19.146    0.057   18.829    0.048
 1914.39     19.112    0.075   18.753    0.055
 1916.39     19.167    0.033   18.889    0.028
 1917.39     19.143    0.028   18.854    0.024
 1920.41     18.964    0.077   18.731    0.067
 1921.51     19.025    0.058   18.780    0.046
 1922.40     19.058    0.080   18.788    0.067
 1923.43     19.124    0.032   18.846    0.025
 1924.38     19.238    0.060   18.834    0.040
 1925.38     19.119    0.041   18.785    0.033
 1926.39     19.090    0.069   18.774    0.048
 1927.38     19.124    0.035   18.850    0.029
 1928.38     18.977    0.075   18.677    0.045
 1928.42     19.117    0.047   18.779    0.033
 1929.40     19.070    0.047   18.825    0.034
 1930.40     19.157    0.055   18.764    0.032
 1931.38     19.146    0.052   18.858    0.035
 1939.38     19.095    0.061   18.814    0.048
 1940.38     19.117    0.040   18.847    0.035
 1941.37     19.155    0.038   18.801    0.028
 1942.37     19.119    0.035   18.820    0.029
 1945.38     19.104    0.060   18.794    0.044
 1946.39     19.076    0.059   18.778    0.041
 1953.80     19.072    0.041   18.753    0.035
 1956.79     19.046    0.047   18.803    0.048
 1957.38     19.111    0.049   18.830    0.039
 1958.75     19.071    0.029   18.831    0.028
 1969.73    -99.000  -99.000   18.835    0.037
 1972.80     19.156    0.050   18.840    0.036
 1974.77     19.133    0.033   18.794    0.027
 1975.79     19.031    0.036   18.812    0.035
 1976.80     18.994    0.042   18.744    0.038
 1979.80     19.092    0.036   18.794    0.033
 1980.78     19.032    0.048   18.749    0.041
 1981.75     19.085    0.031   18.818    0.028
 1982.74     19.096    0.054   18.768    0.042
 1983.79     19.092    0.023   18.798    0.018
 1984.73     19.103    0.026   18.834    0.022
 1985.72     19.148    0.025   18.838    0.020
 1986.79     18.950    0.181   18.696    0.161
 1987.75     18.990    0.194   18.761    0.169
 1989.74     19.061    0.046   18.776    0.037
 1990.77     19.126    0.041   18.806    0.033
 1991.73     19.035    0.041   18.774    0.036
 1993.76     19.068    0.036   18.799    0.031
 1994.76     19.073    0.040   18.773    0.031
 1995.70    -99.000  -99.000   18.805    0.029
 1998.76    -99.000  -99.000   18.877    0.033
 1999.69    -99.000  -99.000   18.825    0.030
 2006.78     19.126    0.031   18.826    0.026
 2007.73     19.149    0.060   18.863    0.052
 2008.73     19.062    0.033   18.813    0.029
 2009.72     19.149    0.026   18.853    0.021
 2010.73     19.170    0.034   18.907    0.030
 2011.72     19.139    0.026   18.829    0.022
 2012.64     19.180    0.025   18.860    0.024
 2013.65     19.146    0.057   18.798    0.044
 2015.68     19.114    0.062   18.769    0.049
 2016.65     19.129    0.039   18.783    0.029
 2017.67     19.175    0.037   18.851    0.029
 2019.63     19.135    0.033   18.731    0.022
 2022.68     19.309    0.210   18.801    0.117
 2023.68     19.228    0.069   18.875    0.043
 2024.61    -99.000  -99.000   18.770    0.039
 2026.70    -99.000  -99.000   18.793    0.053
 2028.60    -99.000  -99.000   18.829    0.050
 2029.59     19.195    0.051   18.797    0.033
 2033.59     19.083    0.042   18.836    0.035
