17.3197.1182
Time(days)     V    Verr    R    Rerr
  200.77     18.787    0.090  -99.000  -99.000
  218.72     18.886    0.040  -99.000  -99.000
  219.76     18.747    0.039  -99.000  -99.000
  220.71     19.064    0.087  -99.000  -99.000
  261.80     19.044    0.078  -99.000  -99.000
  262.75     18.992    0.032  -99.000  -99.000
  285.65     18.841    0.034  -99.000  -99.000
  292.69     18.692    0.089  -99.000  -99.000
  294.63     19.126    0.027  -99.000  -99.000
  296.64     18.972    0.036  -99.000  -99.000
  304.58     19.082    0.047  -99.000  -99.000
  305.66     19.087    0.023  -99.000  -99.000
  306.56     19.066    0.054  -99.000  -99.000
  308.57     18.880    0.043  -99.000  -99.000
  315.63     18.925    0.047  -99.000  -99.000
  316.63     18.830    0.047  -99.000  -99.000
  318.66     19.053    0.048  -99.000  -99.000
  324.74     18.908    0.108  -99.000  -99.000
  342.59     18.982    0.096  -99.000  -99.000
  343.62     18.993    0.099  -99.000  -99.000
  373.58     18.875    0.053  -99.000  -99.000
  378.76    -99.000  -99.000   18.491    0.090
  414.51     18.879    0.019   18.530    0.018
  420.67     18.847    0.033   18.516    0.032
  436.59     18.951    0.056   18.580    0.045
  445.57     19.111    0.120   18.685    0.101
  457.61     18.874    0.067   18.664    0.052
  472.50     19.005    0.031   18.608    0.029
  476.57     18.975    0.050   18.661    0.043
  485.49     18.994    0.143   18.585    0.089
  488.54    -99.000  -99.000   18.791    0.178
  497.46     18.991    0.202   18.669    0.190
  501.52     19.084    0.110   18.658    0.085
  502.46     18.978    0.029   18.618    0.028
  511.48     19.015    0.069   18.644    0.051
  540.79     18.976    0.055  -99.000  -99.000
  557.79     18.943    0.060  -99.000  -99.000
  558.84     19.468    0.244  -99.000  -99.000
  565.79     18.966    0.048  -99.000  -99.000
  576.79     19.269    0.086  -99.000  -99.000
  578.76     19.220    0.139  -99.000  -99.000
  587.75     19.190    0.190  -99.000  -99.000
  595.73     18.992    0.049  -99.000  -99.000
  610.65     18.950    0.120  -99.000  -99.000
  633.72     19.105    0.042  -99.000  -99.000
  647.66     19.039    0.079  -99.000  -99.000
  660.53     18.845    0.030  -99.000  -99.000
  666.65     19.072    0.075  -99.000  -99.000
  684.59     19.010    0.025  -99.000  -99.000
  688.65     19.086    0.058  -99.000  -99.000
  692.66     19.074    0.035  -99.000  -99.000
  749.72     18.676    0.042   18.651    0.051
  752.56     18.995    0.060  -99.000  -99.000
  775.60     18.936    0.020   18.619    0.019
  792.61     18.950    0.038   18.602    0.034
  827.61     18.836    0.041   18.577    0.034
  842.57     18.940    0.087   18.612    0.054
  861.54     18.955    0.083   18.588    0.050
  895.83     18.787    0.061  -99.000  -99.000
  907.79     18.740    0.069  -99.000  -99.000
  909.77     18.676    0.132  -99.000  -99.000
  923.75     18.697    0.050  -99.000  -99.000
  930.73     18.770    0.091  -99.000  -99.000
  936.79     18.691    0.049  -99.000  -99.000
  949.78     18.774    0.048  -99.000  -99.000
  956.72     18.570    0.021  -99.000  -99.000
  968.75     18.654    0.050  -99.000  -99.000
  984.69     18.654    0.033  -99.000  -99.000
  993.73     18.540    0.133  -99.000  -99.000
 1007.69     18.591    0.023  -99.000  -99.000
 1016.71     18.651    0.020  -99.000  -99.000
 1053.66     18.668    0.292  -99.000  -99.000
 1067.65     18.660    0.017  -99.000  -99.000
 1068.65     18.627    0.017  -99.000  -99.000
 1074.66     18.617    0.015  -99.000  -99.000
 1079.73     18.679    0.038   18.369    0.039
 1080.72     18.707    0.047   18.427    0.048
 1083.67     18.691    0.045   18.348    0.039
 1093.51     18.680    0.026  -99.000  -99.000
 1094.74     18.712    0.030   18.402    0.033
 1100.71     18.746    0.032   18.393    0.027
 1105.54     18.617    0.023  -99.000  -99.000
 1107.64     18.676    0.032   18.396    0.033
 1115.70     18.893    0.098   18.454    0.064
 1118.70     18.661    0.033   18.388    0.031
 1123.54     18.693    0.023   18.348    0.021
 1124.71     18.698    0.053   18.445    0.050
 1126.55     18.693    0.020   18.374    0.019
 1128.61     18.691    0.020   18.391    0.020
 1128.62     18.694    0.021   18.393    0.019
 1132.48     18.698    0.027   18.363    0.023
 1136.69     18.724    0.027   18.382    0.024
 1142.67     18.618    0.078   18.396    0.053
 1161.60     18.788    0.028   18.453    0.024
 1164.53     18.802    0.036   18.419    0.029
 1165.67     18.857    0.162   18.507    0.141
 1167.57     18.737    0.048   18.498    0.038
 1172.57     18.816    0.053   18.486    0.041
 1176.58     18.839    0.088   18.497    0.071
 1177.66     18.895    0.075   18.495    0.050
 1179.50     18.800    0.023   18.477    0.022
 1182.50     18.795    0.031   18.551    0.033
 1183.62     18.780    0.072   18.502    0.064
 1185.64     19.041    0.169   18.650    0.122
 1187.64     18.784    0.057   18.485    0.041
 1195.51     18.795    0.045   18.444    0.030
 1196.60    -99.000  -99.000   18.400    0.071
 1202.51     18.773    0.256   18.324    0.171
 1204.50     18.728    0.030   18.445    0.029
 1209.43     18.854    0.030   18.515    0.028
 1209.51     18.725    0.029   18.435    0.026
 1236.49     18.756    0.045   18.420    0.038
 1250.37     18.712    0.025   18.416    0.025
 1265.34    -99.000  -99.000   19.356    0.722
 1295.73     18.634    0.099  -99.000  -99.000
 1309.71     18.723    0.101  -99.000  -99.000
 1310.79     18.736    0.025  -99.000  -99.000
 1313.59     18.817    0.093  -99.000  -99.000
 1315.71     18.671    0.102  -99.000  -99.000
 1318.79     18.743    0.052  -99.000  -99.000
 1320.78     18.803    0.040  -99.000  -99.000
 1323.59     18.773    0.075  -99.000  -99.000
 1325.59     18.837    0.088  -99.000  -99.000
 1328.72     18.916    0.094  -99.000  -99.000
 1331.79     18.735    0.072  -99.000  -99.000
 1334.67     18.938    0.037  -99.000  -99.000
 1338.66     18.853    0.040  -99.000  -99.000
 1342.71     18.966    0.071  -99.000  -99.000
 1347.62     18.929    0.088  -99.000  -99.000
 1349.77     18.750    0.035  -99.000  -99.000
 1358.71     18.959    0.050  -99.000  -99.000
 1359.79     18.927    0.109  -99.000  -99.000
 1363.69     18.851    0.050  -99.000  -99.000
 1364.78     18.864    0.039  -99.000  -99.000
 1371.64     19.000    0.081  -99.000  -99.000
 1373.68     18.848    0.050  -99.000  -99.000
 1374.76     18.921    0.112  -99.000  -99.000
 1375.77     18.849    0.065  -99.000  -99.000
 1380.68     18.963    0.090  -99.000  -99.000
 1380.77     18.838    0.050  -99.000  -99.000
 1382.67     18.871    0.034  -99.000  -99.000
 1382.68     18.888    0.024  -99.000  -99.000
 1383.65     18.877    0.031  -99.000  -99.000
 1384.73     18.860    0.055  -99.000  -99.000
 1384.77     18.910    0.149  -99.000  -99.000
 1390.62     18.988    0.038  -99.000  -99.000
 1397.51     19.029    0.087  -99.000  -99.000
 1400.65     18.945    0.052  -99.000  -99.000
 1413.60     19.157    0.307  -99.000  -99.000
 1415.46     18.954    0.057  -99.000  -99.000
 1415.67     18.915    0.021  -99.000  -99.000
 1422.66     19.018    0.045  -99.000  -99.000
 1425.55     18.892    0.018  -99.000  -99.000
 1434.62     18.962    0.107  -99.000  -99.000
 1438.63     19.017    0.085  -99.000  -99.000
 1440.64     18.892    0.050  -99.000  -99.000
 1448.59     18.951    0.030  -99.000  -99.000
 1449.63     18.916    0.039  -99.000  -99.000
 1453.58     18.948    0.024  -99.000  -99.000
 1455.68     18.907    0.051   18.676    0.060
 1465.62     18.846    0.044  -99.000  -99.000
 1466.61     18.890    0.047  -99.000  -99.000
 1469.70     18.887    0.039   18.585    0.030
 1479.58     18.828    0.119   18.901    0.213
 1482.66     18.940    0.027   18.630    0.027
 1484.69     18.939    0.028   18.598    0.026
 1485.66     18.922    0.032   18.645    0.032
 1486.68     18.942    0.021   18.621    0.021
 1495.62    -99.000  -99.000   18.787    0.200
 1500.63     18.973    0.057   18.645    0.047
 1501.72     18.889    0.122   18.676    0.118
 1503.68     18.962    0.029   18.630    0.027
 1504.65     19.234    0.069   18.683    0.038
 1505.69     18.976    0.031   18.630    0.029
 1508.63     18.959    0.033   18.591    0.031
 1508.70     19.002    0.038   18.681    0.033
 1509.75     18.930    0.108   18.587    0.080
 1511.54     18.870    0.092   18.578    0.094
 1518.57     18.956    0.068   18.595    0.055
 1531.50     18.933    0.017   18.621    0.018
 1536.64     19.106    0.107   18.692    0.082
 1538.67     18.926    0.042   18.620    0.037
 1547.65     18.931    0.040   18.614    0.033
 1549.62     19.010    0.117   18.609    0.069
 1551.57    -99.000  -99.000   18.796    0.226
 1556.55     18.774    0.132   18.744    0.168
 1558.60     19.019    0.057   18.635    0.043
 1562.52     18.995    0.059   18.648    0.048
 1565.54     19.058    0.112   18.679    0.090
 1569.50     18.959    0.030   18.617    0.027
 1574.44     18.997    0.050   18.686    0.045
 1577.52     18.910    0.091   18.529    0.057
 1578.56     19.062    0.160   18.765    0.125
 1589.49     18.938    0.068   18.585    0.062
 1593.49     19.010    0.068   18.758    0.071
 1595.46     18.896    0.026   18.590    0.027
 1596.49     18.873    0.038   18.558    0.034
 1601.40     18.889    0.031   18.564    0.026
 1604.45     18.920    0.046   18.616    0.037
 1606.42     18.901    0.044   18.593    0.036
 1609.45     18.927    0.050   18.642    0.037
 1616.39     18.939    0.030   18.655    0.029
 1619.41    -99.000  -99.000   18.660    0.023
 1621.42     18.949    0.042   18.611    0.036
 1622.45     18.987    0.062   18.804    0.063
 1631.75     18.994    0.053  -99.000  -99.000
 1644.77     19.058    0.074  -99.000  -99.000
 1648.84     18.937    0.045  -99.000  -99.000
 1654.72     19.004    0.058  -99.000  -99.000
 1655.82     18.942    0.031  -99.000  -99.000
 1677.74     19.490    0.207  -99.000  -99.000
 1679.74     18.985    0.053  -99.000  -99.000
 1681.79     18.905    0.022  -99.000  -99.000
 1685.61     19.072    0.118  -99.000  -99.000
 1685.80     19.023    0.087  -99.000  -99.000
 1688.71     19.082    0.085  -99.000  -99.000
 1691.71     18.959    0.032  -99.000  -99.000
 1696.68     18.960    0.035  -99.000  -99.000
 1697.77     18.950    0.027  -99.000  -99.000
 1712.76     18.891    0.028  -99.000  -99.000
 1725.61     18.936    0.089  -99.000  -99.000
 1726.74     18.893    0.031  -99.000  -99.000
 1736.66     18.930    0.020  -99.000  -99.000
