52.4565.356
Time(days)     V    Verr    R    Rerr
 1425.56     19.050    0.017   18.871    0.016
 1443.60     19.065    0.022   18.835    0.022
 1503.70     19.082    0.032   18.876    0.032
 1534.62     19.062    0.114   18.890    0.118
 1550.57     18.927    0.081   18.675    0.057
 1577.53     19.031    0.108   18.816    0.082
 1631.84     19.069    0.039   18.864    0.041
 1655.76     19.043    0.049   18.820    0.045
 1687.74     19.036    0.042   18.857    0.043
 1745.63     19.017    0.024   18.899    0.029
 1751.64     19.003    0.040   18.751    0.034
 1753.62     19.017    0.027   18.799    0.025
 1765.75     19.041    0.036   18.860    0.039
 1776.62     19.075    0.049   18.870    0.045
 1787.63     19.039    0.043   18.853    0.042
 1802.58     19.036    0.019   18.850    0.020
 1809.66     19.106    0.032   18.927    0.037
 1821.66     19.114    0.044   18.914    0.044
 1832.71     19.114    0.029   18.902    0.031
 1845.65     19.122    0.037   18.901    0.041
 1857.60     19.191    0.035   18.953    0.035
 1862.61     19.185    0.110   18.933    0.113
 1869.68     19.107    0.025   18.952    0.027
 1871.70     19.151    0.069   18.931    0.060
 1874.54     19.089    0.036   18.923    0.038
 1879.70    -99.000  -99.000   18.871    0.106
 1886.71     19.201    0.079   18.935    0.062
 1896.52     19.210    0.067   19.030    0.071
 1904.45     19.127    0.058   18.931    0.050
 1907.48     19.167    0.098   18.954    0.079
 1910.61     19.184    0.092   18.866    0.065
 1916.47     19.191    0.022   18.981    0.026
 1919.46     19.233    0.142   19.230    0.207
 1922.55     19.160    0.072   18.929    0.067
 1925.47     19.079    0.104   18.860    0.108
 1929.58     19.195    0.082   19.000    0.060
 1934.46    -99.000  -99.000   19.231    0.154
 1942.50     19.205    0.048   18.988    0.044
 1946.54     19.206    0.061   18.950    0.053
 1954.41     19.353    0.104   19.156    0.106
 1958.43     19.265    0.034   19.038    0.032
 1972.46     19.206    0.058   19.044    0.058
 1978.45     19.255    0.069   19.031    0.067
 1985.36     19.262    0.039   19.054    0.038
 1999.74     19.302    0.104   18.956    0.061
 2023.83     19.275    0.064   19.101    0.073
 2028.83     19.343    0.046   19.106    0.036
 2034.79     19.293    0.041   19.090    0.042
 2037.68     19.272    0.050   19.102    0.053
 2039.76     19.299    0.030   19.123    0.032
 2047.64     19.375    0.124   19.085    0.110
 2051.74     19.260    0.041   19.114    0.046
 2055.66    -99.000  -99.000   18.978    0.131
 2057.63     19.226    0.097   19.157    0.079
 2058.82     19.268    0.097   19.123    0.099
 2066.67     19.280    0.027   19.061    0.025
 2077.73     19.306    0.028   19.079    0.026
 2081.65     19.281    0.053   19.036    0.043
 2090.76     19.335    0.054   19.212    0.064
 2094.66     19.270    0.025   19.037    0.023
 2096.60     19.224    0.039   19.031    0.035
 2097.73     19.329    0.028   19.093    0.028
 2099.57     19.260    0.035   19.086    0.033
 2101.74     19.300    0.053   19.050    0.050
 2106.75     19.267    0.035   19.052    0.036
 2108.64     19.295    0.075   19.099    0.064
 2109.74     19.300    0.074   19.055    0.063
 2111.54     19.364    0.075   19.060    0.046
 2113.75     19.273    0.121   19.071    0.095
 2115.66     19.363    0.099   19.238    0.107
 2120.72     19.275    0.025   19.094    0.026
 2136.67     19.270    0.023   19.053    0.024
 2145.65     19.279    0.068   19.076    0.075
 2147.65     19.246    0.041   19.059    0.042
 2152.48    -99.000  -99.000   18.864    0.122
 2153.68     19.261    0.022   19.091    0.026
 2161.59     19.274    0.023   19.061    0.023
 2170.55     19.331    0.051   19.046    0.042
 2173.67     19.241    0.044   18.974    0.040
 2179.60     19.268    0.035   19.091    0.042
 2181.63     19.297    0.056   19.122    0.058
 2186.47     19.226    0.037   19.021    0.038
 2189.63     19.291    0.033   19.074    0.032
 2198.57     19.246    0.048   18.993    0.051
 2207.66     19.374    0.078   19.132    0.058
 2211.69     19.266    0.027   19.059    0.028
 2216.52     19.233    0.022   19.044    0.024
 2218.61     19.292    0.021   19.093    0.021
 2221.65     19.277    0.020   19.078    0.022
 2225.72     19.253    0.039   19.008    0.035
 2234.49     19.104    0.068   18.975    0.058
 2239.69     19.264    0.047   19.026    0.041
 2241.71     19.198    0.079   18.949    0.069
 2243.64     19.231    0.061   19.014    0.053
 2245.71     19.283    0.039   19.064    0.036
 2251.54     19.248    0.039   19.010    0.038
 2255.56     19.338    0.147   18.969    0.134
 2258.46     19.213    0.045   19.010    0.042
 2260.58     19.243    0.072   19.014    0.049
 2265.65     19.200    0.100   18.903    0.071
 2286.46     19.427    0.072  -99.000  -99.000
 2294.46     19.211    0.042   19.054    0.043
 2308.54     19.235    0.098   18.900    0.079
 2319.39     19.142    0.066   19.096    0.069
 2331.48     19.251    0.086   19.090    0.089
 2345.43     19.256    0.057   18.993    0.041
 2357.78     19.391    0.181   19.160    0.149
 2370.35     19.245    0.081   18.955    0.072
 2373.74     19.218    0.032   19.019    0.033
 2381.80     19.189    0.070   19.056    0.064
 2393.81     19.231    0.023   19.027    0.027
 2405.74     19.204    0.065   18.931    0.058
 2411.65     19.163    0.082   19.001    0.057
 2425.76     19.179    0.023   18.952    0.025
 2430.79     19.234    0.031   19.044    0.037
 2434.59     19.189    0.073   19.001    0.066
 2438.79     19.251    0.076   19.045    0.057
 2449.67     19.210    0.043   18.981    0.040
 2451.74     19.146    0.058   18.980    0.059
 2461.62     19.305    0.076   19.017    0.058
 2463.50     19.153    0.053   18.980    0.050
 2464.78    -99.000  -99.000   18.933    0.101
 2473.74    -99.000  -99.000   18.979    0.025
 2476.69     19.166    0.146   19.026    0.147
 2478.70     19.198    0.026  -99.000  -99.000
 2483.51     19.198    0.160   19.238    0.206
 2485.73     19.175    0.021   18.982    0.023
 2488.52     19.192    0.035   18.988    0.032
 2490.70     19.246    0.055   18.967    0.049
 2495.66     19.164    0.083   18.924    0.059
 2497.70     19.170    0.050   18.986    0.047
 2508.69     19.228    0.024   19.044    0.028
 2513.71     19.169    0.036   18.896    0.034
 2518.52     19.188    0.038   18.982    0.033
 2524.63     18.989    0.036   18.918    0.039
 2535.71     18.881    0.065   18.675    0.055
 2547.69     19.206    0.029  -99.000  -99.000
 2552.68     19.280    0.085  -99.000  -99.000
 2557.56     19.174    0.066   18.693    0.049
 2559.54     19.185    0.070  -99.000  -99.000
 2561.61     19.272    0.079   19.062    0.064
 2566.72     19.174    0.056   18.957    0.060
 2572.64     19.167    0.028   18.948    0.030
 2584.64     19.196    0.078   18.896    0.064
 2598.70     19.301    0.213   18.945    0.164
 2602.56     19.132    0.024   18.989    0.030
 2605.60     19.128    0.029   18.934    0.030
 2617.57     19.163    0.058   18.923    0.041
 2623.55     19.162    0.025   18.989    0.029
 2626.52     19.163    0.020   18.955    0.023
 2628.47     19.123    0.053   18.915    0.061
 2637.51     19.151    0.024   19.000    0.029
 2652.49     19.222    0.172   19.007    0.177
 2655.56     19.187    0.029   18.954    0.026
 2661.54     19.181    0.031   18.942    0.029
 2665.44     19.151    0.024   18.976    0.028
 2668.44     19.189    0.031   18.979    0.032
 2678.41     19.168    0.026   18.944    0.029
 2681.46     19.154    0.046   19.034    0.056
 2684.49     19.152    0.032   18.994    0.035
 2689.47     19.308    0.080   19.098    0.087
 2692.43     19.291    0.056   19.046    0.063
 2702.45     19.067    0.137   18.897    0.117
 2716.36     19.157    0.052   18.940    0.051
 2730.36     19.160    0.041   18.911    0.034
 2760.74     19.234    0.055   18.948    0.049
 2768.82     19.252    0.053   18.961    0.040
 2771.82     19.196    0.045   18.884    0.042
 2778.79     19.244    0.126   19.020    0.125
 2784.67     19.200    0.042   18.976    0.037
 2787.79     19.228    0.044   18.918    0.039
 2790.76     19.176    0.034   18.949    0.033
 2797.78     19.144    0.040   18.948    0.037
 2800.79     19.185    0.027   18.954    0.028
 2804.66     19.192    0.054   18.971    0.048
 2809.73     19.207    0.051   18.968    0.048
 2809.80     19.159    0.055   18.906    0.046
 2812.61     19.195    0.042   18.932    0.037
 2816.74     19.109    0.030   18.932    0.032
 2820.64     19.123    0.086   18.835    0.059
 2826.78     19.165    0.037   18.932    0.035
 2840.53     19.181    0.056   18.921    0.051
 2845.66     19.192    0.046   18.969    0.043
 2848.58     19.191    0.051   18.948    0.037
 2849.72     19.257    0.061   18.995    0.050
 2855.54     19.098    0.211  -99.000  -99.000
 2856.67     19.154    0.034   18.975    0.037
 2861.49     19.145    0.048   18.921    0.045
 2865.66     19.206    0.025   18.960    0.025
 2868.68     19.180    0.049   18.972    0.049
 2870.69     19.194    0.028   18.935    0.027
 2872.68     19.221    0.045   19.001    0.043
 2882.57     19.171    0.062   18.940    0.060
 2887.58     19.184    0.025   18.931    0.024
 2889.69     19.163    0.028   18.942    0.025
 2891.59     19.173    0.025   18.963    0.027
 2892.65     19.162    0.034   19.001    0.037
 2903.70     19.225    0.036   18.972    0.033
 2908.71     19.200    0.051   19.045    0.054
 2918.67     19.226    0.097   18.998    0.092
 2923.59     18.825    0.146  -99.000  -99.000
