6.7059.207
Time(days)     V    Verr    R    Rerr
  200.67     17.851    0.087  -99.000  -99.000
  201.68     18.044    0.057  -99.000  -99.000
  202.70     17.949    0.035  -99.000  -99.000
  203.69     17.908    0.049  -99.000  -99.000
  205.64     18.004    0.088  -99.000  -99.000
  206.66     17.945    0.031  -99.000  -99.000
  209.66     17.921    0.061  -99.000  -99.000
  210.78     17.987    0.052  -99.000  -99.000
  211.64     17.987    0.053  -99.000  -99.000
  212.71     17.952    0.056  -99.000  -99.000
  213.63     17.980    0.041  -99.000  -99.000
  218.64     17.926    0.057  -99.000  -99.000
  219.67     17.986    0.074  -99.000  -99.000
  220.64     18.000    0.059  -99.000  -99.000
  227.66     18.083    0.072  -99.000  -99.000
  228.68     18.047    0.059  -99.000  -99.000
  230.78     17.863    0.071  -99.000  -99.000
  231.75     18.137    0.040  -99.000  -99.000
  232.72     18.030    0.026  -99.000  -99.000
  233.81     18.033    0.032  -99.000  -99.000
  261.65     17.952    0.032  -99.000  -99.000
  262.62     17.937    0.026  -99.000  -99.000
  264.69     17.879    0.048  -99.000  -99.000
  265.74     17.921    0.031  -99.000  -99.000
  269.78     17.921    0.042  -99.000  -99.000
  271.75     17.860    0.044  -99.000  -99.000
  272.77     17.975    0.025  -99.000  -99.000
  273.77     17.988    0.031  -99.000  -99.000
  285.46     18.023    0.037  -99.000  -99.000
  292.62     17.950    0.058  -99.000  -99.000
  293.72     18.054    0.057  -99.000  -99.000
  294.54     18.064    0.030  -99.000  -99.000
  295.74     18.078    0.027  -99.000  -99.000
  296.54     18.066    0.046  -99.000  -99.000
  297.53     18.080    0.029  -99.000  -99.000
  300.75     18.084    0.023  -99.000  -99.000
  304.49     17.959    0.042  -99.000  -99.000
  305.52     18.078    0.026  -99.000  -99.000
  306.47     17.958    0.039  -99.000  -99.000
  307.47     17.928    0.063  -99.000  -99.000
  308.48     17.990    0.038  -99.000  -99.000
  308.66     18.031    0.027  -99.000  -99.000
  310.62     17.970    0.033  -99.000  -99.000
  314.68     18.010    0.063  -99.000  -99.000
  315.51     17.945    0.046  -99.000  -99.000
  316.52     17.927    0.036  -99.000  -99.000
  324.63     17.830    0.047  -99.000  -99.000
  325.63     17.824    0.013  -99.000  -99.000
  326.52     17.856    0.023  -99.000  -99.000
  341.67     17.769    0.051  -99.000  -99.000
  342.52     17.634    0.054  -99.000  -99.000
  343.51     17.672    0.035  -99.000  -99.000
  361.51     17.819    0.027  -99.000  -99.000
  361.68     17.765    0.055   17.329    0.061
  362.53     17.862    0.022  -99.000  -99.000
  364.52     17.924    0.013  -99.000  -99.000
  364.72     17.873    0.016   17.384    0.019
  365.51     17.834    0.027  -99.000  -99.000
  365.70     17.852    0.027   17.364    0.029
  366.53     17.840    0.032  -99.000  -99.000
  373.48     17.939    0.026  -99.000  -99.000
  373.71     17.910    0.035   17.404    0.030
  375.48     17.905    0.024  -99.000  -99.000
  375.69     17.889    0.027   17.391    0.027
  377.49     17.916    0.041  -99.000  -99.000
  377.68     17.907    0.036   17.404    0.033
  378.48     17.937    0.026  -99.000  -99.000
  378.67     17.866    0.058   17.379    0.057
  379.48     17.940    0.019  -99.000  -99.000
  380.57     17.850    0.031  -99.000  -99.000
  380.67     17.862    0.053   17.505    0.062
  383.49     17.947    0.015  -99.000  -99.000
  383.67     17.857    0.036   17.432    0.037
  384.50     17.927    0.046  -99.000  -99.000
  384.66     17.927    0.021   17.429    0.023
  387.65     17.818    0.111   17.383    0.100
  387.70     17.958    0.042   17.424    0.037
  388.58     17.920    0.039  -99.000  -99.000
  391.68     17.911    0.058   17.417    0.059
  392.48     18.024    0.034  -99.000  -99.000
  392.61     17.990    0.023   17.459    0.025
  393.51     18.023    0.039  -99.000  -99.000
  393.21     17.979    0.032   17.446    0.032
  395.50     18.111    0.018  -99.000  -99.000
  395.64     18.180    0.023  -99.000  -99.000
  398.51     18.260    0.028  -99.000  -99.000
  398.63     18.322    0.052  -99.000  -99.000
  401.48     18.017    0.066  -99.000  -99.000
  406.48     18.113    0.031  -99.000  -99.000
  409.47     18.121    0.052  -99.000  -99.000
  409.61     17.988    0.055   17.485    0.058
  412.61     18.045    0.038   17.539    0.041
  413.68     18.097    0.044   17.571    0.041
  414.61     18.116    0.023   17.541    0.026
  417.55     18.102    0.032   17.579    0.036
  420.48     18.180    0.033  -99.000  -99.000
  420.58     18.122    0.033   17.560    0.034
  421.48     18.180    0.046  -99.000  -99.000
  421.65     18.175    0.081   17.581    0.074
  422.46     18.197    0.027  -99.000  -99.000
  422.57     18.170    0.034   17.608    0.036
  423.63     18.057    0.094   17.572    0.096
  425.46     18.144    0.057  -99.000  -99.000
  425.56     18.096    0.035   17.570    0.037
  426.47     18.209    0.063  -99.000  -99.000
  426.61     18.136    0.047   17.609    0.050
  427.62     18.156    0.033   17.610    0.033
  428.45     18.240    0.053  -99.000  -99.000
  430.56    -99.000  -99.000   17.611    0.036
  432.69    -99.000  -99.000   17.660    0.065
  436.49     18.182    0.025   17.618    0.027
  437.44     18.247    0.032  -99.000  -99.000
  438.44     18.205    0.035  -99.000  -99.000
  438.62     18.175    0.086   17.602    0.054
  439.44     18.179    0.036  -99.000  -99.000
  441.54     18.149    0.025   17.613    0.027
  441.67     18.107    0.037   17.593    0.033
  442.51     18.162    0.018   17.596    0.020
  442.67     18.168    0.037   17.624    0.034
  444.47     18.114    0.040   17.585    0.036
  444.58     18.082    0.043   17.614    0.045
  445.49     18.181    0.031   17.608    0.030
  446.48     18.161    0.031   17.606    0.032
  446.59     18.174    0.022   17.605    0.023
  451.46     18.117    0.036   17.576    0.036
  451.57     18.065    0.055   17.536    0.048
  452.46     18.147    0.046   17.631    0.044
  453.50     18.124    0.037   17.578    0.035
  453.61     18.118    0.057   17.594    0.048
  454.46     18.199    0.018   17.637    0.018
  457.53     18.212    0.030   17.667    0.024
  459.55    -99.000  -99.000   17.512    0.081
  460.44    -99.000  -99.000   17.590    0.099
  461.47    -99.000  -99.000   17.602    0.041
  464.57     18.227    0.046   17.687    0.044
  465.47     18.223    0.027   17.643    0.032
  466.47     18.196    0.024   17.658    0.034
  469.52     18.146    0.037   17.641    0.034
  470.41     18.159    0.025   17.622    0.027
  471.41     18.147    0.017   17.641    0.021
  472.41     18.196    0.020   17.637    0.022
  473.41     18.285    0.016   17.719    0.021
  473.52     18.205    0.025   17.665    0.027
  474.41     18.215    0.024   17.658    0.026
  474.54     18.272    0.027   17.686    0.027
  475.41     18.253    0.016   17.687    0.020
  475.52     18.200    0.034   17.641    0.031
  476.40     18.185    0.031   17.662    0.033
  476.51     18.197    0.030   17.642    0.032
