9.4882.332
Time(days)     V    Verr    R    Rerr
  392.63     18.660    0.035   18.359    0.035
  393.54     18.660    0.026   18.335    0.023
  393.66     18.627    0.030   18.362    0.028
  395.53     18.674    0.015   18.395    0.016
  395.62     18.680    0.018   18.388    0.019
  397.55     18.677    0.046   18.390    0.041
  397.67     18.587    0.028   18.325    0.026
  398.53     18.671    0.026   18.360    0.024
  398.65     18.685    0.049   18.381    0.044
  402.50     18.633    0.043   18.354    0.034
  402.60    -99.000  -99.000   18.355    0.044
  402.63    -99.000  -99.000   18.361    0.052
  406.49     18.645    0.045   18.417    0.044
  409.50     18.731    0.035   18.399    0.030
  409.73     18.428    0.087   18.192    0.081
  413.71     18.678    0.043   18.405    0.036
  414.63     18.761    0.026   18.390    0.022
  417.57     18.736    0.031   18.409    0.028
  420.48     18.724    0.027   18.411    0.025
  420.60     18.722    0.032   18.401    0.029
  421.67     18.806    0.125   18.377    0.085
  422.47     18.749    0.021   18.439    0.021
  422.60     18.721    0.023   18.418    0.021
  423.66     18.746    0.112   18.400    0.092
  425.46     18.683    0.052   18.447    0.047
  425.60     18.720    0.036   18.422    0.033
  426.52     18.687    0.047   18.383    0.042
  426.66     18.770    0.052   18.364    0.038
  427.66     18.717    0.035   18.455    0.034
  428.46     18.729    0.060   18.393    0.044
  430.58    -99.000  -99.000   18.456    0.035
  436.51     18.753    0.026   18.422    0.023
  437.49     18.700    0.023   18.421    0.023
  438.48     18.741    0.018   18.438    0.018
  439.51     18.734    0.035   18.394    0.030
  441.57     18.706    0.031   18.359    0.027
  441.66     18.734    0.033   18.387    0.026
  442.54     18.713    0.024   18.428    0.023
  442.55     18.718    0.023   18.387    0.020
  442.65     18.742    0.034   18.383    0.026
  444.48     18.706    0.030   18.412    0.026
  444.60     18.724    0.035   18.406    0.029
  445.52     18.691    0.019   18.410    0.019
  446.50     18.669    0.029   18.383    0.028
  446.61     18.693    0.024   18.389    0.020
  451.48     18.642    0.034   18.332    0.032
  452.51     18.630    0.053   18.362    0.051
  453.52     18.663    0.031   18.373    0.030
  453.64     18.602    0.046   18.319    0.037
  454.48     18.714    0.048   18.352    0.045
  457.55     18.739    0.052   18.421    0.035
  459.52    -99.000  -99.000   18.487    0.106
  460.47    -99.000  -99.000   18.327    0.111
  463.48     18.750    0.052   18.370    0.041
  466.50     18.674    0.025   18.396    0.026
  469.54     18.578    0.040   18.331    0.036
  471.44     18.613    0.019   18.353    0.020
  472.44     18.607    0.021   18.326    0.022
  473.43     18.639    0.018   18.350    0.019
  473.54     18.630    0.031   18.349    0.028
  474.44     18.609    0.019   18.328    0.019
  474.56     18.581    0.026   18.346    0.023
  475.44     18.605    0.018   18.335    0.018
  475.54     18.616    0.038   18.358    0.034
  476.42     18.616    0.048   18.321    0.048
  476.53     18.648    0.032   18.331    0.026
  477.42     18.684    0.033   18.342    0.032
  477.53     18.574    0.050   18.315    0.043
  478.44     18.649    0.017   18.343    0.018
  480.43     18.591    0.021   18.310    0.022
  481.58     18.552    0.047   18.291    0.038
  483.51     18.649    0.038   18.362    0.029
  484.45     18.589    0.035   18.288    0.028
  484.58     18.661    0.042   18.343    0.028
  485.44     18.617    0.042   18.323    0.033
  488.50    -99.000  -99.000   18.361    0.122
  489.44    -99.000  -99.000   18.339    0.038
  491.43     18.620    0.058   18.364    0.053
  492.55     18.763    0.108   18.330    0.067
  494.47     18.573    0.038   18.346    0.040
  495.41     18.624    0.042   18.339    0.042
  497.42     18.603    0.025   18.317    0.025
  500.42     18.607    0.027   18.326    0.028
  501.42     18.610    0.031   18.282    0.030
  502.42     18.605    0.021   18.354    0.022
  503.43     18.643    0.021   18.354    0.021
  504.42     18.654    0.025   18.357    0.024
  507.51     18.596    0.062   18.344    0.053
  509.82     18.632    0.051   18.346    0.053
  510.51     18.528    0.048   18.286    0.040
  511.42     18.598    0.040   18.317    0.036
  512.41     18.623    0.033   18.320    0.029
  517.83     18.569    0.051   18.352    0.057
  518.83     18.696    0.081   18.422    0.072
  520.41     18.687    0.069   18.344    0.052
  520.81     18.530    0.070   18.252    0.059
  521.40     18.630    0.053   18.358    0.047
  521.83     18.724    0.073   18.430    0.064
  522.82    -99.000  -99.000   18.157    0.153
  523.40     18.672    0.073   18.394    0.070
  528.81     18.669    0.089   18.327    0.068
  529.40     18.593    0.047   18.306    0.042
  529.81     18.678    0.033   18.341    0.029
  530.42     18.641    0.030   18.331    0.025
  531.40     18.648    0.095   18.388    0.091
  532.81     18.611    0.042   18.383    0.041
  533.43     18.587    0.079   18.304    0.068
  538.82     18.657    0.059   18.377    0.052
  539.44     18.283    0.240  -99.000  -99.000
  539.79     18.610    0.047   18.350    0.047
  540.40     18.749    0.051   18.341    0.035
  540.78     18.703    0.037   18.365    0.031
  541.40     18.663    0.064   18.355    0.047
  541.78     18.498    0.095   18.234    0.085
  542.42     18.677    0.101   18.460    0.079
  542.74     18.640    0.075   18.323    0.063
  546.41     18.543    0.086   18.302    0.071
  548.80     18.581    0.159   18.321    0.133
  549.40     18.408    0.134   18.353    0.128
  553.40     18.716    0.084   18.492    0.094
  555.80     18.611    0.042   18.311    0.036
  557.72     18.640    0.048   18.369    0.045
  558.78     18.593    0.033   18.303    0.032
  559.81     18.576    0.034   18.245    0.032
  560.71     18.666    0.128   18.413    0.121
  561.68     18.613    0.051   18.301    0.046
  562.71     18.664    0.060   18.293    0.047
  563.69     18.676    0.088   18.402    0.078
  565.69     18.583    0.035   18.329    0.033
  566.70     18.580    0.034   18.277    0.032
  571.73     18.580    0.046   18.250    0.039
  573.71     18.494    0.057   18.320    0.060
  576.73     18.557    0.041   18.281    0.035
  578.66    -99.000  -99.000   18.023    0.116
  580.68     18.641    0.083   18.313    0.053
  581.68     18.618    0.091   18.236    0.056
  585.67     18.602    0.073   18.317    0.058
  586.66     18.498    0.110   18.264    0.098
  587.67     18.515    0.073   18.268    0.067
  588.70     18.557    0.026   18.277    0.023
  592.70     18.565    0.070   18.322    0.066
  592.83     18.534    0.067   18.250    0.064
  593.63     18.548    0.086   18.345    0.081
  595.63     18.614    0.029   18.312    0.024
  596.64     18.558    0.065   18.262    0.055
  597.74     18.517    0.051   18.278    0.047
  598.62     18.561    0.078   18.248    0.061
  599.63     18.546    0.039   18.287    0.031
  600.63     18.563    0.044   18.266    0.032
  601.61     18.585    0.039   18.278    0.031
  602.81     18.496    0.060   18.302    0.057
  610.59     18.519    0.112   18.365    0.090
  629.55     18.672    0.027   18.430    0.026
  631.65     18.658    0.026   18.339    0.024
  632.56     18.621    0.055   18.310    0.043
  632.57     18.608    0.039   18.355    0.035
  633.78     18.617    0.026   18.372    0.026
  634.60     18.665    0.026   18.362    0.019
  636.77     18.653    0.033   18.364    0.026
  637.56    -99.000  -99.000   18.322    0.038
  643.59     18.660    0.026   18.338    0.023
  646.62    -99.000  -99.000   18.224    0.092
  647.61     18.663    0.053   18.374    0.050
  649.61     18.661    0.020   18.388    0.019
  650.52     18.676    0.028   18.364    0.025
  650.78     18.671    0.045  -99.000  -99.000
  651.57     18.671    0.052   18.336    0.038
  653.77     18.613    0.033   18.325    0.022
  654.68     18.700    0.023   18.398    0.020
  657.70     18.704    0.033   18.388    0.028
  659.56     18.712    0.021   18.415    0.020
  659.57     18.706    0.021   18.411    0.021
  660.48     18.723    0.029   18.410    0.025
  660.76     18.705    0.036   18.375    0.029
  662.71     18.606    0.076   18.292    0.061
  663.58     18.694    0.031   18.405    0.023
  664.58     18.692    0.073   18.446    0.057
  666.57     18.604    0.052   18.359    0.045
  668.51     18.646    0.054   18.288    0.041
  679.61     18.625    0.019   18.355    0.020
  684.54     18.660    0.014   18.371    0.013
  686.57    -99.000  -99.000   18.356    0.018
  688.55     18.597    0.036   18.324    0.034
  689.57     18.599    0.027   18.299    0.023
  690.54     18.708    0.040   18.376    0.034
  692.52     18.678    0.032   18.339    0.025
  694.52     18.688    0.032   18.377    0.027
  695.65     18.658    0.089   18.370    0.067
  749.52     18.722    0.020   18.434    0.019
  751.69     18.668    0.039   18.394    0.035
  752.52     18.743    0.036   18.409    0.029
  753.54     18.725    0.028   18.426    0.025
  754.65     18.723    0.089   18.353    0.065
  757.61    -99.000  -99.000   18.414    0.049
  761.74     18.718    0.050   18.433    0.036
  763.52     18.709    0.026   18.405    0.023
  765.64     18.781    0.029   18.430    0.026
  767.50     18.760    0.029   18.421    0.024
  769.77     18.706    0.186   18.298    0.129
  775.49     18.762    0.017   18.449    0.017
  776.49     18.670    0.045   18.361    0.038
  781.69     18.765    0.046   18.411    0.038
  782.64     18.749    0.045   18.458    0.036
  783.70     18.728    0.047   18.373    0.032
  786.61    -99.000  -99.000   18.453    0.049
  789.35     18.795    0.042   18.402    0.028
  790.48     18.739    0.026   18.414    0.023
  792.48     18.764    0.022   18.447    0.019
  793.48     18.777    0.032   18.476    0.037
  793.57     18.783    0.045   18.442    0.040
  800.55     18.726    0.043   18.426    0.042
  801.52     18.745    0.032   18.385    0.030
  802.62     18.810    0.027   18.493    0.024
  803.53     18.805    0.023   18.452    0.020
  805.60     18.750    0.054   18.489    0.051
  809.62     18.794    0.141   18.477    0.097
  810.68     18.658    0.112   18.535    0.089
  811.59     18.818    0.057   18.469    0.038
  812.68     18.808    0.143   18.431    0.075
  813.52     18.754    0.070   18.407    0.044
  823.58     18.819    0.026   18.511    0.022
  824.63     18.855    0.035   18.530    0.026
  825.50     18.943    0.201   18.399    0.149
  826.55     18.770    0.044   18.469    0.036
  827.54     18.807    0.025   18.467    0.020
  828.52     18.812    0.038   18.472    0.032
  829.56     18.773    0.137   18.297    0.087
  832.54     18.725    0.088   18.486    0.092
  833.63     18.771    0.050   18.437    0.036
  834.50     18.834    0.028   18.509    0.025
  834.51     18.671    0.079   18.367    0.072
  835.53     18.775    0.024   18.495    0.022
  837.49     18.778    0.032   18.438    0.025
  838.52     18.751    0.043   18.478    0.036
  839.48     18.781    0.046   18.503    0.037
  840.55     18.875    0.048   18.529    0.029
  841.49     18.794    0.071   18.438    0.041
  842.50     18.775    0.043   18.469    0.027
  843.50    -99.000  -99.000   18.470    0.036
  846.59     18.727    0.133   18.391    0.092
  849.54     18.828    0.069   18.507    0.051
  850.57     18.837    0.050   18.480    0.031
  854.48     18.860    0.024   18.510    0.021
  855.49     18.855    0.024   18.528    0.020
  856.48     18.830    0.031   18.529    0.028
  858.53     18.881    0.046   18.525    0.043
  860.51     18.851    0.058   18.540    0.048
  862.51     18.848    0.048   18.482    0.037
  863.48    -99.000  -99.000   18.321    0.116
  864.51     18.922    0.033   18.572    0.025
  865.49     18.811    0.070   18.520    0.059
  866.46     18.857    0.084   18.490    0.064
  882.49     18.898    0.050   18.566    0.037
  886.46     18.944    0.094   18.568    0.068
  888.82     18.880    0.082   18.578    0.079
  889.44     18.866    0.055   18.538    0.041
  890.47     18.903    0.053   18.534    0.036
  891.43     19.001    0.051   18.565    0.035
  893.46     18.931    0.107   18.526    0.068
  894.81     18.921    0.064   18.541    0.055
  896.45     18.904    0.090   18.571    0.056
  897.79     18.571    0.262  -99.000  -99.000
  899.82     19.019    0.032   18.588    0.028
  902.83     18.992    0.059   18.624    0.050
  907.72     19.197    0.172   18.630    0.078
  908.81     18.918    0.046   18.543    0.031
  909.40     18.974    0.048   18.603    0.032
  910.40     18.946    0.073   18.567    0.048
  911.72     18.939    0.124   18.560    0.093
  913.41     18.955    0.286   18.373    0.161
  914.70     19.304    0.210   18.777    0.135
  915.74     19.008    0.133   18.698    0.115
  917.73     19.001    0.071   18.621    0.056
  918.80     19.024    0.027   18.627    0.022
  919.69     19.033    0.046   18.683    0.038
  922.84     19.033    0.061   18.575    0.043
  923.70     18.887    0.054   18.652    0.051
  925.81     18.685    0.260  -99.000  -99.000
  926.67     18.942    0.106   18.641    0.088
  927.73     18.904    0.077   18.598    0.064
  929.69     18.911    0.060   18.563    0.048
  930.66     18.937    0.159   18.598    0.113
  931.67     18.773    0.149   18.502    0.117
  932.71     19.011    0.214   18.477    0.111
  933.72     18.811    0.137   18.376    0.077
  934.79     18.839    0.122   18.499    0.077
  935.80     18.985    0.131   18.516    0.067
  936.70     18.920    0.052   18.574    0.036
  936.74     18.898    0.038   18.538    0.028
  937.74     18.988    0.186   18.621    0.121
  939.78     18.837    0.102   18.568    0.094
  943.68     18.748    0.048   18.497    0.045
  944.72     18.773    0.030   18.476    0.029
  945.76     18.801    0.059   18.482    0.051
  946.72     18.816    0.042   18.432    0.035
  948.68     18.876    0.116   18.435    0.083
  949.71     18.701    0.052   18.424    0.049
  950.68     18.763    0.035   18.455    0.031
  951.68     18.790    0.019   18.496    0.019
  954.66     18.759    0.065   18.441    0.053
  955.67     18.745    0.039   18.423    0.033
  956.68     18.760    0.022   18.461    0.020
  957.64     18.784    0.029   18.470    0.025
  958.68    -99.000  -99.000   18.397    0.054
  962.68    -99.000  -99.000   18.385    0.088
  963.68     18.891    0.198   18.384    0.090
  964.67     18.666    0.124   18.331    0.065
  965.71     18.776    0.060   18.349    0.038
  966.66     18.682    0.029   18.362    0.027
  967.64     18.740    0.028   18.452    0.024
  968.67     18.694    0.025   18.372    0.021
  969.63     18.700    0.041   18.340    0.035
  972.69     18.668    0.050   18.389    0.041
  973.69     18.699    0.023   18.423    0.021
  974.75     18.641    0.016   18.363    0.016
  975.70     18.672    0.029   18.369    0.025
  978.78     18.734    0.080   18.385    0.058
  979.66     18.695    0.064   18.359    0.046
  981.68     18.669    0.026   18.384    0.022
  982.67     18.718    0.020   18.398    0.017
  983.67     18.711    0.025   18.379    0.020
  984.58     18.667    0.065   18.340    0.051
  985.68     18.749    0.088   18.380    0.065
  986.69     18.637    0.051   18.364    0.045
  987.66     18.728    0.051   18.409    0.040
  988.65     18.581    0.107   18.346    0.083
  989.65     18.634    0.087   18.430    0.064
  993.68     18.702    0.110   18.421    0.074
  994.63     18.523    0.093   18.305    0.076
  995.63     18.699    0.086   18.396    0.067
  997.68     18.734    0.023   18.430    0.020
  999.74     18.695    0.036   18.388    0.030
 1000.66     18.711    0.085   18.361    0.065
 1002.68     18.912    0.176   18.556    0.145
 1002.71     18.711    0.024   18.429    0.021
 1004.66     18.734    0.033   18.415    0.027
 1005.70     18.712    0.037   18.427    0.031
 1006.70     18.709    0.035   18.433    0.032
 1007.63     18.738    0.029   18.428    0.024
 1010.57     18.712    0.048   18.414    0.039
 1011.56     18.719    0.027   18.452    0.024
 1012.64     18.702    0.057   18.392    0.045
 1013.61     18.791    0.041   18.462    0.037
 1014.71     18.701    0.021   18.427    0.019
 1016.62     18.741    0.021   18.456    0.018
 1017.65     18.745    0.027   18.486    0.022
 1019.58     18.869    0.160   18.496    0.086
 1022.63     18.767    0.065   18.439    0.049
 1024.76     18.705    0.035   18.454    0.035
 1026.55     18.765    0.034   18.414    0.029
 1030.69     18.679    0.042   18.423    0.037
 1031.63     18.573    0.061   18.307    0.058
 1037.69     18.707    0.035   18.427    0.035
 1041.75     18.630    0.202  -99.000  -99.000
 1042.60     18.717    0.020   18.431    0.020
 1043.54     18.678    0.023   18.412    0.020
 1044.67     18.647    0.029   18.398    0.029
 1047.56     18.671    0.063   18.337    0.044
 1049.65     18.639    0.047   18.325    0.035
 1050.61     18.681    0.058   18.341    0.045
 1050.73     18.551    0.042  -99.000  -99.000
 1051.74     18.879    0.106   18.640    0.109
 1053.56     18.706    0.141   18.341    0.130
 1058.54     18.688    0.020   18.416    0.020
 1064.60     18.722    0.029   18.383    0.025
 1065.56     18.714    0.028   18.393    0.026
 1066.62     18.712    0.025   18.407    0.022
 1067.55     18.722    0.014   18.442    0.014
 1068.60     18.736    0.017   18.438    0.016
 1069.62     18.739    0.018   18.421    0.016
 1070.57     18.731    0.022   18.427    0.022
 1072.60     18.772    0.036   18.451    0.033
 1073.59     18.771    0.021   18.457    0.019
 1074.61     18.779    0.016   18.465    0.015
 1077.56     18.784    0.097   18.454    0.075
 1079.57     18.794    0.036   18.452    0.031
 1080.66     18.831    0.053   18.481    0.044
 1081.57     18.875    0.075   18.602    0.068
 1083.62     18.768    0.042   18.503    0.037
 1093.47     18.802    0.034   18.474    0.028
 1094.68     18.841    0.021  -99.000  -99.000
 1100.57     18.836    0.022   18.500    0.020
 1105.49     18.911    0.022   18.580    0.021
 1106.73     18.870    0.047  -99.000  -99.000
 1107.59     18.883    0.031  -99.000  -99.000
 1115.66     18.776    0.085  -99.000  -99.000
 1118.65     18.808    0.076  -99.000  -99.000
 1122.69     18.936    0.029  -99.000  -99.000
 1124.66     18.924    0.064  -99.000  -99.000
 1126.50     18.913    0.140  -99.000  -99.000
 1128.56     18.880    0.024  -99.000  -99.000
 1129.70     18.970    0.032  -99.000  -99.000
 1131.57     18.929    0.038  -99.000  -99.000
 1132.68     18.954    0.029  -99.000  -99.000
 1136.62     18.885    0.037  -99.000  -99.000
 1138.57     18.944    0.044  -99.000  -99.000
 1139.61     18.908    0.054  -99.000  -99.000
 1144.68     18.955    0.125  -99.000  -99.000
 1161.55     18.951    0.029   18.568    0.024
 1163.72     18.971    0.065   18.546    0.038
 1165.62     18.821    0.095   18.468    0.071
 1167.52     18.982    0.087   18.578    0.052
 1172.52     18.899    0.056   18.586    0.041
 1174.55     18.969    0.036   18.549    0.026
 1176.51     18.962    0.030  -99.000  -99.000
 1177.60     18.888    0.043   18.587    0.036
 1178.54     18.864    0.041   18.516    0.033
 1179.68     18.900    0.071   18.550    0.049
 1183.54     18.811    0.068   18.471    0.059
 1185.52     18.879    0.033   18.563    0.030
 1186.57     18.872    0.034   18.530    0.029
 1187.59     18.962    0.039   18.620    0.030
 1196.54     18.984    0.110   18.703    0.078
 1201.52     19.070    0.152   18.588    0.086
 1203.54     19.013    0.079   18.681    0.061
 1205.60     18.901    0.051   18.596    0.038
 1208.50     18.862    0.049   18.509    0.040
 1213.48     18.928    0.030  -99.000  -99.000
 1219.54     18.950    0.184  -99.000  -99.000
 1229.47     18.924    0.059   18.542    0.039
 1234.46     18.864    0.064   18.510    0.055
 1235.50     18.828    0.052   18.495    0.042
 1243.50     18.745    0.079   18.417    0.057
 1249.48     18.740    0.043   18.463    0.034
 1264.42     18.771    0.048   18.393    0.035
 1266.40     18.734    0.052   18.434    0.044
 1268.41     18.753    0.036   18.424    0.032
 1272.42     18.779    0.055   18.434    0.040
 1283.36     18.865    0.112   18.424    0.064
 1294.82     18.789    0.038   18.445    0.029
 1298.78     18.812    0.028   18.494    0.023
 1304.69     18.790    0.084   18.485    0.067
 1306.77     18.954    0.178   18.545    0.117
 1309.64    -99.000  -99.000   18.406    0.128
 1310.75     18.806    0.024   18.467    0.020
 1312.79     18.786    0.047   18.440    0.037
 1313.78     18.802    0.040   18.516    0.034
 1314.79     18.768    0.058   18.445    0.046
 1315.66     18.632    0.109   18.381    0.068
 1316.69    -99.000  -99.000   18.447    0.038
 1317.83     18.807    0.076   18.512    0.054
 1318.67     18.763    0.067   18.548    0.043
 1319.74     18.776    0.043   18.472    0.026
 1320.74     18.816    0.061   18.488    0.037
 1321.78     18.844    0.063   18.524    0.041
 1322.77     18.790    0.096   18.540    0.074
 1324.72    -99.000  -99.000   18.518    0.026
 1325.78     18.800    0.086   18.456    0.063
 1326.64     18.732    0.109   18.400    0.079
 1328.66     18.891    0.103   18.523    0.075
 1329.74     18.820    0.029   18.481    0.025
 1330.67     18.829    0.027   18.537    0.022
 1331.74     18.780    0.070   18.513    0.058
 1334.61     18.834    0.030   18.503    0.022
 1338.62     18.847    0.043   18.476    0.031
 1340.80     18.832    0.070   18.582    0.058
 1342.66     18.692    0.083   18.414    0.063
 1343.72     18.793    0.045   18.479    0.031
 1344.73     18.768    0.034   18.519    0.025
 1347.58     18.947    0.105   18.488    0.047
 1349.63     18.863    0.034   18.552    0.024
 1351.79     18.852    0.031   18.524    0.025
 1357.62     18.783    0.042   18.466    0.036
 1359.74     18.824    0.020   18.531    0.018
 1363.65     18.869    0.040   18.547    0.031
 1364.57     18.900    0.046   18.501    0.033
 1371.59     18.857    0.045   18.490    0.029
 1373.63     18.884    0.059  -99.000  -99.000
 1374.68     18.916    0.094   18.628    0.057
 1375.71     18.826    0.058   18.565    0.041
 1380.64     18.845    0.100   18.471    0.076
 1382.62     18.814    0.023   18.524    0.020
 1383.61     18.799    0.022   18.478    0.018
 1384.69     18.864    0.088   18.549    0.067
 1390.57     18.812    0.041   18.455    0.033
 1396.76     18.850    0.058   18.594    0.043
 1397.41     18.779    0.076   18.479    0.058
 1398.68     18.845    0.031   18.515    0.027
 1400.49     18.635    0.204  -99.000  -99.000
 1406.55     18.969    0.096   18.598    0.073
 1408.67     18.768    0.292  -99.000  -99.000
 1413.56     18.836    0.021   18.528    0.019
 1415.63     18.810    0.016   18.521    0.015
 1422.61     18.801    0.025   18.516    0.021
 1423.60     18.841    0.046   18.527    0.038
 1424.72     18.689    0.075   18.464    0.069
 1434.58     18.757    0.073   18.457    0.056
 1438.59     18.766    0.066   18.424    0.047
 1440.56     18.763    0.044   18.469    0.035
 1443.59     18.775    0.027   18.486    0.024
 1448.53     18.802    0.018   18.481    0.016
 1449.59     18.793    0.034   18.503    0.031
 1453.53     18.818    0.022   18.529    0.022
 1455.56     18.757    0.032   18.446    0.031
 1465.57     18.778    0.028   18.474    0.021
 1466.57     18.734    0.034   18.428    0.026
 1468.60     18.703    0.025   18.443    0.018
 1478.65     18.748    0.015   18.475    0.016
 1482.62     18.771    0.020   18.453    0.019
 1484.61     18.778    0.019   18.467    0.019
 1485.61     18.781    0.019   18.473    0.018
 1486.62     18.776    0.019   18.473    0.020
 1495.57    -99.000  -99.000   18.513    0.044
 1500.56     18.837    0.085   18.567    0.083
 1500.61     18.796    0.032   18.486    0.027
 1503.59     18.566    0.194  -99.000  -99.000
 1504.59     18.871    0.024   18.570    0.023
 1505.62     18.927    0.025   18.597    0.024
 1508.58     18.951    0.027   18.597    0.025
 1509.52     18.945    0.023   18.564    0.020
 1511.49     19.023    0.063   18.618    0.052
 1512.62     19.072    0.079   18.643    0.061
 1518.52     18.968    0.026   18.581    0.021
 1520.58     18.972    0.059   18.557    0.040
 1528.56     18.965    0.040   18.588    0.030
 1529.70     18.997    0.140   18.736    0.112
 1531.47     18.924    0.019   18.610    0.018
 1534.55     18.864    0.062   18.554    0.056
 1536.58     18.948    0.056   18.581    0.044
 1538.60     18.898    0.095   18.502    0.068
 1545.67     19.056    0.125   18.606    0.069
 1549.57     18.909    0.071   18.566    0.045
 1550.63     18.928    0.117   18.638    0.073
 1551.53     18.729    0.148   18.448    0.095
 1555.50     18.977    0.067   18.641    0.047
 1558.53     18.934    0.041   18.594    0.034
 1562.48     19.001    0.038   18.612    0.031
 1565.48     18.999    0.118   18.676    0.108
 1569.45     18.948    0.023   18.627    0.022
 1570.56     18.958    0.038   18.624    0.032
 1573.52     19.056    0.075   18.676    0.056
 1574.57     18.897    0.082   18.533    0.055
 1575.59     18.944    0.085   18.573    0.060
 1577.48     18.957    0.081   18.528    0.053
 1578.49     18.912    0.072   18.565    0.052
 1589.44     18.976    0.061   18.622    0.054
 1591.46     19.079    0.186   18.754    0.178
 1593.44     19.006    0.052   18.616    0.043
 1595.41     18.935    0.024   18.613    0.023
 1596.44     18.928    0.030   18.586    0.027
 1597.52     18.950    0.035   18.603    0.030
 1600.50     18.943    0.070   18.557    0.049
 1601.51     18.996    0.042   18.639    0.033
 1603.50    -99.000  -99.000   18.274    0.130
 1604.41     19.015    0.038   18.705    0.034
 1605.51     18.913    0.061   18.585    0.043
 1609.41     18.975    0.039   18.643    0.027
 1611.42     19.038    0.110   18.562    0.063
 1615.49     19.033    0.178   18.716    0.113
 1618.79     18.835    0.234   18.545    0.187
 1619.38     18.943    0.025   18.628    0.023
 1620.41     18.976    0.042   18.600    0.033
 1622.40     18.941    0.043   18.565    0.033
 1624.42     19.038    0.043   18.634    0.033
 1631.40     18.945    0.078   18.584    0.060
 1632.40     18.898    0.043   18.592    0.035
 1635.83     18.926    0.043   18.657    0.046
 1644.41     19.071    0.046   18.702    0.030
 1648.79     18.993    0.058   18.668    0.046
 1653.79     19.098    0.038   18.661    0.028
 1655.74     18.939    0.063   18.716    0.059
 1665.82     19.032    0.037   18.639    0.031
 1673.83     18.872    0.097   18.519    0.059
 1677.69     19.007    0.100   18.577    0.072
 1679.70     18.897    0.042   18.583    0.036
 1681.75     18.959    0.027   18.631    0.024
 1683.83     18.998    0.067   18.655    0.055
 1684.68     18.903    0.056   18.607    0.046
 1685.76     18.904    0.070   18.615    0.062
 1687.80     18.975    0.052   18.571    0.039
 1688.76     18.965    0.060   18.613    0.050
 1696.82     18.869    0.060   18.579    0.053
 1699.75     18.818    0.139   18.771    0.148
 1704.79     19.009    0.098   18.575    0.075
 1706.81     18.882    0.042   18.616    0.038
 1710.70     18.902    0.033   18.625    0.030
 1712.71     18.996    0.027   18.612    0.024
 1718.80     19.085    0.088   18.651    0.054
 1725.57     19.104    0.180   18.672    0.104
 1726.68     18.968    0.047   18.634    0.033
 1727.65     19.055    0.125   18.734    0.078
 1729.61    -99.000  -99.000   18.499    0.083
