211.16703.311
Time(days)     V    Verr    R    Rerr
  946.59     18.777    0.040   18.490    0.027
  948.56     18.792    0.052   18.452    0.035
  949.57     18.772    0.093   18.407    0.053
  950.57     18.756    0.102   18.432    0.062
  951.56     18.814    0.030   18.469    0.021
  954.54     18.715    0.136   18.423    0.090
  955.55     18.824    0.087   18.442    0.049
  956.55     18.736    0.044   18.455    0.030
  957.49     18.848    0.050   18.438    0.030
  958.54    -99.000  -99.000   18.509    0.027
  959.51    -99.000  -99.000   18.527    0.052
  964.57     19.140    0.384   18.601    0.069
  965.54     18.886    0.127   18.525    0.047
  966.55     18.855    0.072   18.506    0.029
  967.53     18.871    0.021   18.520    0.015
  968.58     18.791    0.052   18.450    0.030
  969.55     18.778    0.060   18.470    0.044
  972.54     18.812    0.059   18.466    0.039
  973.55     18.826    0.029   18.504    0.018
  974.64     18.853    0.025   18.480    0.018
  975.60     18.784    0.052   18.467    0.031
  976.61     18.714    0.222   18.403    0.132
  979.56     18.822    0.035   18.491    0.020
  980.52     18.868    0.062   18.513    0.035
  981.59     18.832    0.025   18.492    0.016
  982.57     18.887    0.020   18.530    0.014
  983.58     18.836    0.024   18.516    0.017
  984.45     18.824    0.113   18.493    0.072
  985.53     18.351    0.346   18.142    0.207
  986.61     18.663    0.060   18.443    0.035
  987.57     18.774    0.168   18.419    0.089
  988.57     18.553    0.183   18.257    0.108
  989.57    -99.000  -99.000   18.430    0.048
  993.55     18.802    0.048   18.496    0.034
  994.55     18.652    0.099   18.337    0.061
  995.55     18.660    0.080   18.414    0.052
  996.55    -99.000  -99.000   17.651    0.282
  997.54     18.867    0.021   18.532    0.016
 1000.57     18.791    0.073   18.442    0.042
 1001.63     18.712    0.114   18.395    0.051
 1002.56     18.766    0.044   18.435    0.025
 1004.56     18.658    0.113   18.431    0.077
 1005.56     18.740    0.070   18.423    0.041
 1006.63     18.428    0.289   18.271    0.191
 1007.54     18.759    0.029   18.457    0.020
 1010.66     18.595    0.196   18.393    0.144
 1011.65     18.813    0.018   18.484    0.014
 1012.54     18.727    0.073   18.444    0.045
 1013.52     18.559    0.156   18.259    0.087
 1014.58     18.821    0.031   18.511    0.024
 1015.53     18.675    0.069   18.420    0.044
 1016.52     18.836    0.036   18.493    0.022
 1017.56     18.788    0.038   18.475    0.026
 1018.64     18.823    0.030   18.499    0.025
 1022.55    -99.000  -99.000   18.499    0.072
 1023.45     18.769    0.090  -99.000  -99.000
 1023.60     18.578    0.137   18.348    0.092
 1025.44     18.824    0.044   18.464    0.027
 1026.45     18.864    0.024   18.526    0.016
 1027.48     18.835    0.029   18.483    0.018
 1030.48     18.598    0.111   18.371    0.072
 1031.47     18.688    0.139   18.358    0.078
 1043.45     18.756    0.132  -99.000  -99.000
 1053.45     18.811    0.039  -99.000  -99.000
 1058.46     18.793    0.056  -99.000  -99.000
 1064.46     18.664    0.093  -99.000  -99.000
 1065.46     18.701    0.066  -99.000  -99.000
 1066.72     18.709    0.244   18.482    0.221
 1067.46     18.854    0.071  -99.000  -99.000
 1068.47     18.791    0.034  -99.000  -99.000
 1069.46     18.761    0.041  -99.000  -99.000
 1070.48     18.863    0.027  -99.000  -99.000
 1072.50     18.615    0.129  -99.000  -99.000
 1073.47     18.819    0.031  -99.000  -99.000
 1074.47     18.828    0.065  -99.000  -99.000
 1076.49     18.824    0.057  -99.000  -99.000
 1077.47     18.076    0.195  -99.000  -99.000
 1078.47     18.815    0.195   18.894    0.212
 1079.48    -99.000  -99.000   19.163    0.065
 1082.47     18.795    0.068  -99.000  -99.000
 1094.48     18.746    0.066   18.426    0.047
 1106.54     18.781    0.047   18.453    0.041
 1107.49     18.747    0.037   18.457    0.033
 1115.50     18.670    0.162   18.403    0.143
 1118.54     18.789    0.070   18.441    0.058
 1120.47     18.746    0.032   18.446    0.028
 1123.50     18.784    0.028   18.460    0.024
 1124.50     18.715    0.121   18.451    0.092
 1126.46     18.659    0.097   18.348    0.063
 1128.47     18.740    0.030   18.436    0.027
 1129.47     18.675    0.101   18.391    0.073
 1131.47     18.806    0.125   18.448    0.102
 1131.48     18.690    0.124   18.366    0.090
 1136.53     18.697    0.065   18.398    0.043
 1137.53    -99.000  -99.000   18.515    0.043
 1144.46     18.828    0.638  -99.000  -99.000
 1161.46     18.798    0.065   18.488    0.048
 1164.45     19.093    0.349   18.661    0.161
 1165.46     18.624    0.485  -99.000  -99.000
 1166.53    -99.000  -99.000   18.305    0.231
 1167.44    -99.000  -99.000   18.491    0.145
 1172.44     18.896    0.305   18.474    0.129
 1174.44     18.635    0.142   18.297    0.091
 1176.42     18.811    0.041   18.494    0.030
 1177.45     18.941    0.186   19.262    0.343
 1178.46     19.092    0.260   18.547    0.093
 1179.43     19.011    0.121   18.566    0.079
 1181.42     18.879    0.165   18.443    0.091
 1182.43     18.977    0.293   18.951    0.401
 1183.43     18.893    0.042   18.904    0.036
 1184.50     18.993    0.284   18.944    0.257
 1185.43     18.819    0.065   18.459    0.039
 1186.42     18.872    0.106   18.503    0.079
 1187.45     18.677    0.125   18.377    0.084
 1195.43     18.980    0.124   18.814    0.119
 1201.40     19.529    0.904   18.796    0.242
 1203.44     18.758    0.121   18.491    0.085
 1204.45     18.896    0.225   18.519    0.139
 1205.45     18.777    0.206   18.311    0.106
 1206.42     18.866    0.027   18.527    0.022
 1208.41     19.190    0.283   19.034    0.185
 1209.40     18.881    0.056   18.477    0.036
 1210.42     18.865    0.106   18.729    0.101
 1212.41     18.934    0.066   18.851    0.066
 1213.44     18.913    0.086   18.524    0.066
 1233.41     18.980    0.373   18.546    0.207
 1235.40    -99.000  -99.000   19.139    0.312
 1257.81    -99.000  -99.000   18.529    0.043
 1263.82     18.609    0.281   18.297    0.166
 1264.81     18.887    0.052   18.555    0.032
 1266.80     18.792    0.141   18.415    0.077
 1267.81     18.917    0.033   18.567    0.020
 1268.79     18.834    0.060   18.481    0.033
 1269.80     18.559    0.175   18.298    0.116
 1272.79     18.843    0.074   18.524    0.046
 1276.82     18.829    0.096   18.447    0.049
 1278.78     18.945    0.034   18.566    0.020
 1282.77     18.672    0.134   18.373    0.080
 1283.83     18.755    0.130   18.609    0.088
 1284.76     18.643    0.167   18.340    0.099
 1290.81     18.845    0.106   18.493    0.063
 1294.75     18.820    0.106   18.493    0.058
 1295.68     18.863    0.131   18.532    0.081
 1298.67     18.911    0.097   18.514    0.054
 1299.67     18.861    0.064   18.517    0.034
 1302.64     18.694    0.211   18.384    0.128
 1304.62     18.883    0.093   18.473    0.052
 1305.65     18.898    0.066   18.505    0.038
 1306.61     18.796    0.216   18.441    0.113
 1308.76     18.736    0.226   18.390    0.128
 1309.62     18.741    0.245   18.352    0.120
 1310.60     18.922    0.044   18.547    0.027
 1311.60     18.616    0.269   18.212    0.152
 1312.71     18.788    0.178   18.412    0.095
 1314.45    -99.000  -99.000   18.731    0.142
 1318.56     18.958    0.058   18.581    0.035
 1319.56     18.964    0.038   18.578    0.022
 1320.56     19.012    0.042   18.605    0.029
 1321.58     18.874    0.051   18.550    0.034
 1322.66     18.827    0.139   18.507    0.087
 1323.56     18.805    0.101   18.440    0.062
 1324.57     18.849    0.054   18.498    0.035
 1325.56     18.923    0.092   18.517    0.052
 1326.56     19.091    0.169   18.597    0.086
 1328.58     18.786    0.101   18.500    0.072
 1329.55     18.064    0.239   17.953    0.195
 1330.54     18.954    0.041   18.595    0.028
 1331.59     19.106    0.426   18.730    0.248
 1332.61     18.544    0.150   18.291    0.106
 1334.53     18.986    0.019   18.650    0.016
 1335.52     18.907    0.276   18.399    0.152
 1338.54     18.882    0.061   18.516    0.037
 1340.71     18.823    0.171   18.507    0.095
 1342.57     18.759    0.575   18.310    0.248
 1343.60     18.897    0.043   18.605    0.027
 1347.50     19.275    0.231   18.916    0.154
 1349.49     18.558    0.045   18.493    0.056
 1349.52     18.976    0.038   18.629    0.022
 1350.49     19.287    0.298   18.852    0.189
 1351.54     18.805    0.064   18.526    0.040
 1353.50     18.974    0.019   18.641    0.015
 1357.50     18.971    0.146   18.531    0.078
 1359.47     18.989    0.086   18.776    0.070
 1363.50     18.909    0.049   18.563    0.029
 1364.48     18.982    0.020   18.671    0.017
 1366.54     18.906    0.046   18.554    0.028
 1371.52     18.974    0.064   18.599    0.036
 1380.52     18.066    0.325  -99.000  -99.000
 1382.48     18.925    0.029   18.579    0.020
 1383.49     18.862    0.109   18.645    0.085
 1390.46     18.953    0.128   18.514    0.063
 1396.49     18.926    0.038   18.540    0.027
 1398.43     18.917    0.095   18.491    0.046
 1406.44     18.902    0.126   18.493    0.064
 1409.44     18.802    0.243   18.537    0.150
 1410.44     18.841    0.043   18.483    0.025
 1413.45     18.914    0.062   18.541    0.033
 1422.47     18.969    0.084   18.695    0.046
 1423.46     18.869    0.079   18.584    0.050
 1425.46     18.945    0.070   18.566    0.043
 1431.47     18.835    0.032   18.573    0.027
 1434.49    -99.000  -99.000   18.406    0.229
 1435.47    -99.000  -99.000   18.374    0.049
 1436.47     18.919    0.089   18.526    0.047
 1438.47     18.822    0.054   18.466    0.037
 1439.49     18.394    0.261   18.151    0.171
 1440.48     18.700    0.111   18.373    0.068
 1443.48     18.910    0.018   18.567    0.015
 1444.48     18.988    0.149   18.546    0.080
 1449.48     18.622    0.304   18.301    0.200
 1468.69     19.039    0.134   18.603    0.073
 1472.48     18.973    0.145   18.604    0.058
 1479.49     18.989    0.416   18.613    0.305
 1484.48     18.926    0.024   18.580    0.019
 1485.47     18.952    0.087   18.585    0.049
 1486.47     18.934    0.066   18.606    0.052
 1502.49     18.909    0.092   18.551    0.065
 1503.47     18.913    0.073   18.572    0.047
 1505.44     19.137    0.245   18.821    0.113
 1506.46     18.908    0.045   18.578    0.034
 1508.46    -99.000  -99.000   18.418    0.066
 1508.48     18.879    0.120   18.521    0.074
 1510.47     18.956    0.142   18.597    0.099
 1515.45     18.940    0.069   18.582    0.050
 1528.44     18.988    0.132   18.590    0.082
 1530.45     19.379    0.881   18.947    0.390
 1532.44     18.996    0.117   18.640    0.065
 1541.45     19.637    0.640   18.934    0.145
 1550.45    -99.000  -99.000   18.653    0.065
 1558.44     19.061    0.241   18.618    0.129
 1574.81     18.981    0.072   18.543    0.043
 1575.40     18.990    0.373   18.544    0.191
 1578.40     19.096    0.189   18.586    0.068
 1594.82    -99.000  -99.000   18.628    0.031
 1600.82     18.901    0.246   18.518    0.148
 1606.81     18.758    0.099   18.403    0.058
 1609.80     18.955    0.027   18.621    0.020
 1610.80     18.987    0.021   18.638    0.016
 1615.79     18.414    0.261   18.180    0.153
 1616.77     18.895    0.090   18.578    0.054
 1618.76     18.898    0.073   18.530    0.042
 1619.81     18.812    0.187   18.408    0.090
 1620.82     18.811    0.085   18.508    0.052
 1621.82     18.852    0.103   18.525    0.062
 1622.84     18.860    0.195   18.515    0.123
 1623.83     18.741    0.092   18.454    0.059
 1629.77     18.997    0.036   18.632    0.023
 1631.73     18.920    0.122   18.532    0.065
 1632.80     18.977    0.028   18.628    0.019
 1638.76     18.946    0.730   18.314    0.398
 1644.69    -99.000  -99.000   18.589    0.034
 1647.73     18.922    0.046   18.586    0.030
 1648.71     18.854    0.079   18.504    0.047
 1649.77     19.257    0.351   18.760    0.174
 1653.66     18.998    0.032   18.607    0.021
 1654.68     18.906    0.087   18.551    0.050
 1655.66     18.889    0.079   18.521    0.046
 1677.62     18.202    0.214   18.193    0.155
 1680.66     18.954    0.045   18.591    0.025
 1681.67     18.877    0.124   18.473    0.064
 1682.68     18.984    0.020   18.670    0.014
 1683.65     18.592    0.291   18.337    0.175
 1684.60     18.943    0.085   18.547    0.048
 1685.58     18.927    0.178   18.529    0.097
 1687.61     18.853    0.130   18.461    0.069
 1688.58     18.886    0.080   18.500    0.047
 1689.61     18.956    0.032   18.618    0.021
 1691.65     18.901    0.094   18.529    0.051
 1692.65     18.952    0.032   18.602    0.020
 1696.64     18.987    0.046   18.611    0.029
 1697.63    -99.000  -99.000   18.609    0.041
 1704.64     18.850    0.141   18.427    0.068
 1705.66     19.011    0.064   18.596    0.035
 1706.71     19.225    0.466   18.749    0.252
 1710.54     18.715    0.127   18.447    0.087
 1712.64     18.986    0.095   18.528    0.046
 1713.60     18.692    0.150   18.469    0.082
 1718.59     18.998    0.037   18.629    0.022
 1719.62     18.892    0.124   18.478    0.063
 1720.49     18.992    0.064   18.579    0.037
 1723.64     18.689    0.129   18.418    0.078
 1723.68     18.841    0.122   18.493    0.074
 1725.49     18.541    0.358   18.385    0.244
 1726.61     18.900    0.071   18.583    0.043
 1735.50     19.059    0.146   18.591    0.086
 1736.46     18.954    0.029   18.609    0.020
 1737.46     18.898    0.053   18.527    0.033
 1741.46     19.001    0.099   18.552    0.049
 1743.50     18.902    0.073   18.549    0.046
 1745.50     18.813    0.300   18.448    0.150
 1746.52     18.967    0.031   18.598    0.019
 1747.49     18.972    0.045   18.652    0.035
 1748.49     18.906    0.060   18.549    0.040
 1751.51     18.943    0.073   18.565    0.039
 1753.48     18.832    0.093   18.460    0.046
 1754.52     18.995    0.025   18.632    0.017
 1756.53     18.975    0.071   18.604    0.041
 1761.52     19.077    0.179   18.597    0.075
 1762.46     18.968    0.034   18.626    0.022
 1765.49     18.950    0.058   18.661    0.030
 1766.45     19.070    0.094   18.717    0.072
 1774.45     18.777    0.170   18.467    0.100
 1778.49     19.035    0.129   18.635    0.065
 1782.47     18.824    0.077   18.486    0.044
 1783.46     18.991    0.045   18.636    0.028
 1784.49     18.847    0.106   18.550    0.059
 1786.47     18.971    0.163   18.563    0.092
 1787.47     19.049    0.106  -99.000  -99.000
 1793.49     18.876    0.085   18.522    0.053
 1794.51     18.983    0.023   18.641    0.018
 1796.46     18.696    0.336   18.466    0.244
 1798.47     18.967    0.113   18.606    0.061
 1799.47     19.040    0.141   18.606    0.076
 1801.47     18.956    0.092   18.560    0.051
 1802.48     18.972    0.038   18.604    0.027
 1803.52     18.922    0.038   18.608    0.028
 1805.48     18.866    0.097   18.596    0.069
 1806.52     18.790    0.140   18.521    0.101
 1807.48     18.904    0.213   18.590    0.189
 1809.52     18.670    0.115   18.462    0.097
 1812.49     19.078    0.164  -99.000  -99.000
 1815.45     18.933    0.206   18.611    0.129
 1821.54     18.965    0.102   18.561    0.060
 1822.50     18.877    0.085   18.553    0.068
 1830.48     18.677    0.249   18.533    0.218
 1833.53     19.052    0.108   18.600    0.043
 1834.50     18.932    0.055   18.600    0.034
 1837.49     18.969    0.046   18.619    0.043
 1838.48     18.995    0.048   18.614    0.032
 1839.48     18.764    0.086   18.472    0.072
 1842.48     18.988    0.061   18.663    0.052
 1844.50     19.039    0.368   18.872    0.311
 1845.52     18.760    0.196   18.602    0.157
 1847.48    -99.000  -99.000   18.614    0.061
 1855.50     19.006    0.028   18.629    0.022
 1856.48     19.056    0.077   18.627    0.042
 1857.55     19.063    0.234   18.664    0.134
 1861.50     19.150    0.195   18.645    0.080
 1863.47     19.156    0.121   18.669    0.061
 1871.48     19.053    0.108   18.593    0.056
 1872.47     18.993    0.081   18.607    0.050
 1873.47     19.010    0.073   18.659    0.049
 1874.46    -99.000  -99.000   18.715    0.128
 1884.47     19.022    0.039   18.632    0.025
 1887.44     19.010    0.042   18.675    0.030
 1895.45     19.004    0.080   18.629    0.052
 1897.44     18.962    0.148   18.566    0.101
 1898.43    -99.000  -99.000   19.002    0.345
 1899.45     18.998    0.062   18.616    0.049
 1900.39    -99.000  -99.000   18.974    0.406
 1900.43     18.975    0.605   18.375    0.243
 1902.47     19.127    0.127   18.587    0.051
 1910.42     18.978    0.063   18.597    0.046
 1911.46     19.149    0.222   18.662    0.135
 1912.42     19.084    0.140   18.638    0.064
 1914.44     18.947    0.193   18.565    0.107
 1916.41     19.017    0.083   18.629    0.048
 1917.42     19.010    0.054   18.639    0.037
 1918.44     19.144    0.233   18.868    0.186
 1919.42     19.322    0.322   18.829    0.207
 1922.43     19.443    0.622   18.848    0.255
 1923.45     19.213    0.121   18.727    0.074
 1924.41     19.124    0.168   18.872    0.150
 1925.41     18.977    0.068   18.608    0.045
 1928.40     18.946    0.085   18.577    0.040
 1929.42     19.059    0.086   19.068    0.072
 1930.42     19.003    0.085   18.664    0.053
 1931.40     19.026    0.099   18.622    0.055
 1940.40     19.180    0.264   18.787    0.172
 1941.39     18.986    0.057   18.622    0.039
 1942.39     19.033    0.051   18.650    0.037
 1945.40     19.045    0.146   18.703    0.100
 1946.41     19.092    0.159   18.664    0.093
 1950.40     19.291    0.306   18.772    0.152
 1953.82     18.858    0.242   18.580    0.147
 1956.81     18.945    0.196   18.507    0.102
 1957.40     19.272    0.152   18.761    0.070
 1958.77     19.019    0.090   18.579    0.056
 1966.81     19.014    0.050   18.670    0.033
 1969.76    -99.000  -99.000   18.628    0.036
 1972.82     19.056    0.182   18.612    0.089
 1974.79     18.924    0.068   18.607    0.045
 1975.81     18.896    0.123   18.563    0.080
 1976.82     18.764    0.179   18.457    0.115
 1979.82     18.991    0.068   18.609    0.040
 1980.80     18.976    0.091   18.572    0.052
 1981.77     18.914    0.092   18.556    0.058
 1982.76     18.739    0.144   18.448    0.098
 1983.82     18.976    0.057   18.619    0.034
 1984.78     18.966    0.073   18.577    0.042
 1985.75     19.058    0.028   18.683    0.019
 1987.78     19.041    0.323   18.595    0.164
 1989.76     18.383    0.160   18.160    0.115
 1990.79     18.974    0.112   18.676    0.079
 1991.76     18.998    0.108   18.580    0.059
 1993.79     18.853    0.164   18.519    0.092
 1994.78     19.029    0.075   18.598    0.040
 1995.73    -99.000  -99.000   18.504    0.058
 1998.78    -99.000  -99.000   18.654    0.033
 1999.71    -99.000  -99.000   18.713    0.036
 2006.81     18.997    0.086  -99.000  -99.000
 2007.76     18.719    0.171   18.475    0.132
 2008.72     18.951    0.168   18.534    0.085
 2009.74     19.039    0.093   18.556    0.042
 2010.83     18.981    0.137   18.590    0.068
 2011.75     18.920    0.061   18.573    0.037
 2013.67     18.627    0.104   18.357    0.072
 2015.71     18.821    0.323   18.410    0.176
 2016.67     19.356    0.288   19.035    0.144
 2017.70     19.020    0.041   18.669    0.026
 2019.65     19.019    0.053   18.647    0.034
 2022.71     18.809    0.191   18.416    0.102
 2023.71     18.855    0.131   18.511    0.078
 2024.63    -99.000  -99.000   18.590    0.062
 2026.73    -99.000  -99.000   18.565    0.076
 2028.62    -99.000  -99.000   18.670    0.088
 2029.61     19.131    0.033   18.756    0.023
 2033.61     18.985    0.153   18.550    0.079
 2034.59     18.995    0.122   18.602    0.069
 2035.61     19.049    0.051   18.617    0.028
 2036.60    -99.000  -99.000   19.174    0.303
 2037.59     19.008    0.044   18.665    0.029
 2038.59     19.014    0.071   18.596    0.041
 2039.59     19.092    0.064   18.646    0.036
 2040.70     18.994    0.045   18.598    0.025
 2046.60     19.067    0.116   19.209    0.131
 2047.58     17.878    0.099   17.759    0.083
 2050.63     18.860    0.216   18.673    0.180
 2051.60     17.802    0.221   17.802    0.203
 2052.58     18.893    0.137   18.543    0.075
 2057.54     19.031    0.046   18.715    0.033
 2058.54     19.140    0.128   18.749    0.076
 2059.54     18.860    0.263   18.542    0.153
 2061.57     18.487    0.534   18.352    0.391
 2063.64     18.802    0.320   18.469    0.189
 2064.13     18.982    0.034   18.650    0.023
 2065.59     19.007    0.051   18.610    0.028
 2066.56     19.079    0.030   18.697    0.019
 2077.54     18.953    0.082   18.608    0.054
 2080.55     18.998    0.084   18.575    0.045
 2081.51    -99.000  -99.000   18.676    0.047
 2090.52     19.023    0.109   18.609    0.059
 2093.52     19.022    0.038   18.654    0.025
 2096.50     18.955    0.147   18.545    0.056
 2097.47     19.027    0.075   18.635    0.042
 2098.47     18.988    0.051   18.631    0.031
 2099.46     19.116    0.095   18.766    0.067
 2100.47     19.006    0.207   18.644    0.121
 2101.49     18.899    0.216   18.585    0.126
 2102.46     19.046    0.132   18.651    0.076
 2103.46     19.050    0.053   18.687    0.033
 2107.51     19.143    0.088   18.682    0.040
 2109.50     19.344    0.555   18.970    0.307
 2110.46     19.012    0.144   18.675    0.084
 2116.45     19.019    0.071   18.639    0.040
 2119.44     19.064    0.070   18.647    0.037
 2120.49     18.977    0.091   18.574    0.048
 2121.47     18.972    0.084   18.627    0.047
 2141.48     19.094    0.194  -99.000  -99.000
 2145.47     19.053    0.085   18.661    0.047
 2146.47     19.011    0.064   18.671    0.039
 2147.46     18.953    0.060   18.599    0.035
 2152.45     18.406    0.427  -99.000  -99.000
 2161.47     18.951    0.063   18.561    0.037
 2162.47     18.937    0.156   18.649    0.117
 2170.47     18.838    0.150   18.571    0.107
