48.2620.2719
Time(days)     V    Verr    R    Rerr
 1793.56     19.166    0.037   18.843    0.033
 1794.64     19.181    0.048   18.877    0.046
 1796.68     19.220    0.043   18.860    0.037
 1798.55     19.286    0.041   18.901    0.035
 1802.66     19.208    0.027   18.861    0.027
 1805.55     19.212    0.031   18.893    0.029
 1806.62     19.138    0.040   18.767    0.033
 1808.68     19.199    0.027   18.869    0.026
 1809.72     19.155    0.035   18.837    0.036
 1813.71    -99.000  -99.000   18.919    0.044
 1814.67     19.227    0.043   18.870    0.040
 1816.64     19.069    0.103   18.848    0.101
 1817.63     19.195    0.085   18.901    0.079
 1822.56     19.230    0.042   18.919    0.034
 1826.69     19.217    0.033   18.916    0.031
 1828.53     19.221    0.032   18.871    0.028
 1829.72     19.232    0.036   18.881    0.032
 1832.60     19.129    0.037   18.775    0.033
 1833.64    -99.000  -99.000   18.854    0.028
 1838.66     19.148    0.027   18.839    0.027
 1839.67     19.183    0.089   18.823    0.080
 1844.67     19.157    0.034   18.808    0.033
 1845.71     19.116    0.043   18.766    0.039
 1847.55     19.120    0.067   18.846    0.061
 1855.64     19.123    0.033   18.801    0.027
 1856.58     19.146    0.030   18.794    0.027
 1860.67     19.102    0.041   18.745    0.037
 1863.65     19.019    0.032   18.714    0.031
 1870.72     19.070    0.045   18.702    0.036
 1872.64     19.008    0.037   18.731    0.033
 1875.48     19.040    0.042   18.737    0.035
 1884.56     18.953    0.030   18.676    0.029
 1895.59     18.976    0.035   18.683    0.034
 1898.58     18.976    0.054   18.685    0.050
 1903.52     18.991    0.133   18.620    0.087
 1906.63    -99.000  -99.000   18.725    0.086
 1910.55     18.919    0.067   18.649    0.052
 1918.54     19.019    0.050   18.732    0.048
 1924.53     18.822    0.038   18.653    0.038
 1929.43     19.024    0.039   18.716    0.033
 1931.56     19.049    0.080   18.721    0.052
 1941.53     18.918    0.055   18.690    0.049
 1945.55     18.939    0.049   18.621    0.037
 1953.40     18.776    0.083   18.569    0.076
 1959.42     18.899    0.105   18.601    0.088
 1974.82     18.863    0.087   18.490    0.064
 1985.81     19.052    0.034   18.719    0.033
 1993.36     18.763    0.136   18.543    0.108
 2018.77     19.027    0.045   18.724    0.038
 2025.73     19.113    0.082   18.817    0.063
 2029.75     19.203    0.049   18.846    0.035
 2034.76     19.034    0.059   18.705    0.051
 2036.81     19.068    0.029   18.716    0.025
 2038.81     18.930    0.060   18.620    0.053
 2046.74     19.007    0.034   18.662    0.029
 2051.64     18.981    0.083   18.671    0.066
 2054.76     18.734    0.145   18.603    0.124
 2056.78     18.926    0.048   18.647    0.036
 2058.62     19.022    0.048  -99.000  -99.000
 2059.82     19.113    0.216   18.572    0.115
 2064.21     18.903    0.041   18.556    0.037
 2077.64     18.945    0.044   18.622    0.036
 2081.57     18.894    0.071   18.589    0.052
 2090.68     18.962    0.036   18.620    0.031
 2093.73     18.965    0.032   18.623    0.028
 2095.72     18.978    0.035   18.646    0.033
 2097.56     19.016    0.038   18.656    0.032
 2098.68     18.972    0.022  -99.000  -99.000
 2101.59     19.045    0.123   18.626    0.074
 2102.66     19.021    0.075   18.689    0.065
 2107.68     19.062    0.024   18.744    0.024
 2109.61     18.976    0.062   18.636    0.047
 2110.68     18.934    0.062   18.563    0.047
 2111.77     19.050    0.059   18.668    0.046
 2113.64     19.109    0.133   18.676    0.073
 2114.71     19.020    0.101   18.734    0.074
 2117.71     19.052    0.048   18.737    0.041
 2117.75     19.079    0.048   18.775    0.044
 2120.53     19.144    0.041   18.756    0.031
 2121.73     19.134    0.034   18.780    0.029
 2144.48     19.087    0.051   18.722    0.042
 2146.59     18.495    0.037   18.609    0.078
 2148.64     19.056    0.034   18.698    0.028
 2152.59     18.938    0.058   18.667    0.055
 2154.64     19.005    0.030   18.658    0.024
 2161.72     18.970    0.031   18.624    0.028
 2170.72     19.058    0.022   18.748    0.023
 2174.54     19.015    0.047   18.656    0.037
 2180.57     18.933    0.038   18.613    0.035
 2182.59     19.017    0.023   18.699    0.023
 2191.67     18.964    0.032   18.634    0.030
 2202.68     18.991    0.087   18.683    0.059
 2209.53     18.898    0.020   18.595    0.022
 2216.69     18.868    0.044   18.560    0.036
 2219.49     18.895    0.026   18.623    0.025
 2222.56     18.911    0.022   18.676    0.023
 2236.57     18.902    0.097  -99.000  -99.000
 2238.74     18.861    0.048   18.629    0.041
 2240.69    -99.000  -99.000   18.626    0.198
 2242.67     18.807    0.062   18.525    0.053
 2244.68     18.898    0.073   18.556    0.048
 2247.54     18.863    0.031   18.579    0.030
 2252.49     18.813    0.038   18.573    0.037
 2257.47     18.939    0.039   18.607    0.031
 2259.50     18.842    0.046   18.570    0.035
 2265.57     18.875    0.085   18.616    0.070
 2286.48     19.031    0.099   18.650    0.061
 2294.49     18.944    0.076   18.603    0.057
 2310.44     18.982    0.030   18.666    0.029
 2320.37     18.640    0.131  -99.000  -99.000
 2333.40     19.034    0.111   18.666    0.094
 2346.40     18.979    0.067   18.655    0.050
 2357.77     18.941    0.118   18.575    0.080
 2371.74     18.905    0.056   18.632    0.049
 2377.74     18.867    0.039   18.608    0.042
 2382.72     18.703    0.078   18.437    0.060
 2394.72     18.712    0.052   18.348    0.038
 2405.68     18.803    0.051   18.469    0.044
 2411.63     18.762    0.075   18.539    0.050
 2425.72     18.699    0.024   18.419    0.021
 2433.61     18.793    0.044   18.429    0.031
 2438.63     18.673    0.080   18.566    0.076
 2449.57     18.621    0.058   18.316    0.047
 2450.74     18.666    0.029   18.351    0.027
 2459.77     18.756    0.025   18.446    0.022
 2462.55     18.646    0.060   18.345    0.046
 2463.77     18.638    0.115   18.359    0.089
 2466.64     18.656    0.061   18.421    0.045
 2474.69     18.780    0.024   18.453    0.022
 2477.51     18.687    0.070   18.400    0.055
 2479.58     18.674    0.048   18.456    0.045
 2483.61     18.735    0.054   18.436    0.049
 2483.65     18.816    0.070   18.419    0.053
 2486.65     18.805    0.023   18.506    0.023
 2488.69     18.832    0.053   18.496    0.046
 2490.75     18.861    0.064   18.519    0.051
 2495.64     18.708    0.055   18.448    0.041
 2497.65     18.866    0.046   18.570    0.038
 2508.64     18.818    0.026   18.489    0.025
 2513.65     18.793    0.025   18.485    0.023
 2523.69     18.768    0.028   18.454    0.027
 2535.62     18.804    0.033   18.484    0.028
 2547.71     18.664    0.034   18.386    0.032
 2552.70     18.670    0.031   18.411    0.030
 2557.56     18.771    0.070   18.436    0.048
 2559.55     18.685    0.050   18.384    0.037
 2561.62     18.599    0.043  -99.000  -99.000
 2566.73     18.567    0.181   18.011    0.107
 2572.65     18.691    0.028   18.392    0.026
 2584.64     18.768    0.069   18.436    0.053
 2600.56     18.876    0.019   18.562    0.019
 2605.71     18.850    0.038   18.510    0.031
 2617.62     18.917    0.062   18.582    0.039
 2623.57     18.932    0.032   18.624    0.031
 2626.56     18.979    0.037  -99.000  -99.000
 2628.51     18.908    0.037   18.619    0.035
 2637.55     18.913    0.037   18.585    0.032
 2653.47     18.976    0.028   18.727    0.028
 2656.48     18.967    0.022   18.715    0.022
 2663.55     18.936    0.047   18.647    0.041
 2669.47     18.882    0.033   18.670    0.032
 2676.48     19.129    0.072   19.552    0.164
 2679.49     19.046    0.052   18.773    0.047
 2682.48     18.911    0.064   18.627    0.063
 2685.47     19.026    0.036   18.703    0.034
 2690.43     19.043    0.100   18.587    0.072
 2694.47     19.032    0.039   18.704    0.033
 2706.39     18.923    0.113   18.645    0.095
 2722.35     18.987    0.101   18.491    0.061
 2759.76     19.029    0.039   18.694    0.034
 2766.83     19.092    0.112  -99.000  -99.000
 2770.74     19.197    0.098   18.781    0.073
 2778.73     19.175    0.050   18.773    0.039
 2783.66     19.251    0.204   18.883    0.141
 2787.74     19.046    0.092   18.769    0.068
 2790.72     19.241    0.055   18.829    0.042
 2797.73     19.256    0.068   18.944    0.054
 2799.62     19.318    0.075   18.914    0.054
 2803.78     19.201    0.056   18.938    0.056
 2808.79     19.087    0.062   18.819    0.056
 2810.78     19.211    0.042   18.883    0.037
 2812.77     19.236    0.046   18.865    0.038
 2817.60     19.266    0.065   18.818    0.046
 2820.73     19.191    0.065   18.824    0.046
 2827.56     19.104    0.089   18.755    0.077
 2839.52     19.113    0.054   18.756    0.043
 2840.69     19.084    0.043   18.792    0.040
 2845.65     19.055    0.042   18.709    0.032
 2848.55     19.056    0.046   18.727    0.033
 2849.69     18.994    0.065   18.707    0.049
 2854.60     19.035    0.091   18.733    0.077
 2856.48     18.961    0.035   18.660    0.034
 2859.64     19.033    0.051   18.718    0.040
 2862.55     19.135    0.090   18.766    0.070
 2866.56     19.058    0.044   18.863    0.076
 2869.49     18.954    0.039   18.619    0.034
 2871.58     19.082    0.026   18.739    0.023
 2878.66     19.008    0.080   18.708    0.059
 2884.53     18.977    0.044   18.639    0.035
 2887.68     18.950    0.035   18.603    0.031
 2890.51     19.039    0.033   18.683    0.031
 2891.66     19.013    0.038   18.681    0.034
 2892.72     18.979    0.033   18.700    0.032
 2903.73     18.955    0.069  -99.000  -99.000
 2908.73     18.762    0.063  -99.000  -99.000
 2918.69     18.922    0.034  -99.000  -99.000
 2923.60     18.990    0.131  -99.000  -99.000
