1.4537.1642
Time(days)     V    Verr    R    Rerr
  200.64     18.951    0.249  -99.000  -99.000
  200.65     18.342    0.132  -99.000  -99.000
  201.62     19.064    0.111  -99.000  -99.000
  201.63     19.065    0.093  -99.000  -99.000
  201.64     19.117    0.094  -99.000  -99.000
  202.65     19.184    0.086  -99.000  -99.000
  202.66     19.051    0.078  -99.000  -99.000
  202.67     19.207    0.086  -99.000  -99.000
  203.63     19.345    0.157  -99.000  -99.000
  203.66     19.204    0.119  -99.000  -99.000
  205.75     19.205    0.084  -99.000  -99.000
  205.82     19.044    0.068  -99.000  -99.000
  206.62     19.262    0.067  -99.000  -99.000
  206.75     19.207    0.190  -99.000  -99.000
  206.83     19.327    0.099  -99.000  -99.000
  209.63     19.157    0.102  -99.000  -99.000
  209.82     19.316    0.097  -99.000  -99.000
  210.74     19.515    0.189  -99.000  -99.000
  211.60     19.255    0.088  -99.000  -99.000
  211.68     19.213    0.067  -99.000  -99.000
  211.81     19.249    0.050  -99.000  -99.000
  212.74     19.552    0.163  -99.000  -99.000
  212.77     19.211    0.098  -99.000  -99.000
  213.73     18.533    0.169  -99.000  -99.000
  218.61     19.676    0.271  -99.000  -99.000
  218.71     19.079    0.055  -99.000  -99.000
  218.80     19.140    0.058  -99.000  -99.000
  219.62     19.175    0.250  -99.000  -99.000
  219.73     18.995    0.068  -99.000  -99.000
  219.80     19.107    0.063  -99.000  -99.000
  220.58     19.165    0.235  -99.000  -99.000
  220.73     19.040    0.092  -99.000  -99.000
  220.81     18.989    0.065  -99.000  -99.000
  226.75     19.368    0.161  -99.000  -99.000
  227.66     18.946    0.139  -99.000  -99.000
  228.65     19.591    0.285  -99.000  -99.000
  228.76     19.336    0.157  -99.000  -99.000
  230.81     19.057    0.082  -99.000  -99.000
  231.72     19.019    0.051  -99.000  -99.000
  232.69     19.235    0.059  -99.000  -99.000
  232.75     19.120    0.050  -99.000  -99.000
  233.78     19.162    0.054  -99.000  -99.000
  259.59     19.115    0.069  -99.000  -99.000
  261.64     19.107    0.061  -99.000  -99.000
  262.60     19.125    0.043  -99.000  -99.000
  264.67     18.997    0.107  -99.000  -99.000
  265.72     18.972    0.056  -99.000  -99.000
  269.76     19.126    0.060  -99.000  -99.000
  271.73     18.966    0.083  -99.000  -99.000
  272.75     19.239    0.047  -99.000  -99.000
  273.76     19.354    0.060  -99.000  -99.000
  285.45     19.036    0.043  -99.000  -99.000
  291.74     19.165    0.103  -99.000  -99.000
  292.60     19.791    0.264  -99.000  -99.000
  293.68     19.084    0.063  -99.000  -99.000
  294.52     19.148    0.047  -99.000  -99.000
  296.52     19.067    0.047  -99.000  -99.000
  296.61     19.042    0.075  -99.000  -99.000
  296.68     18.904    0.074  -99.000  -99.000
  297.50     19.143    0.074  -99.000  -99.000
  300.72     19.130    0.049  -99.000  -99.000
  304.47     19.001    0.066  -99.000  -99.000
  305.50     19.124    0.055  -99.000  -99.000
  306.45     19.236    0.098  -99.000  -99.000
  306.66     19.179    0.046  -99.000  -99.000
  307.45     18.839    0.113  -99.000  -99.000
  308.45     19.161    0.077  -99.000  -99.000
  308.63     19.215    0.058  -99.000  -99.000
  310.60     19.073    0.059  -99.000  -99.000
  314.65     18.928    0.102  -99.000  -99.000
  315.49     19.129    0.060  -99.000  -99.000
  316.50     19.074    0.056  -99.000  -99.000
  316.67     19.078    0.071  -99.000  -99.000
  318.57     19.227    0.067  -99.000  -99.000
  318.69     19.207    0.074  -99.000  -99.000
  324.60     19.100    0.094  -99.000  -99.000
  324.73     18.911    0.090  -99.000  -99.000
  325.69     19.116    0.043  -99.000  -99.000
  326.50     19.146    0.039  -99.000  -99.000
  341.65     18.965    0.101  -99.000  -99.000
  342.49     18.641    0.118  -99.000  -99.000
  342.73     19.073    0.064   18.870    0.085
  343.49     18.961    0.083  -99.000  -99.000
  351.53     18.977    0.126  -99.000  -99.000
  361.48     19.078    0.051  -99.000  -99.000
  361.65     19.263    0.096   18.957    0.103
  362.51     19.170    0.053  -99.000  -99.000
  362.64     19.171    0.042  -99.000  -99.000
  362.71     19.194    0.049   19.047    0.070
  364.50     19.113    0.030  -99.000  -99.000
  364.63     19.146    0.044  -99.000  -99.000
  364.67     19.172    0.041  -99.000  -99.000
  365.49     19.139    0.059  -99.000  -99.000
  365.61     19.242    0.065  -99.000  -99.000
  365.63     19.279    0.069  -99.000  -99.000
  365.68     19.225    0.050   18.999    0.063
  366.51     19.362    0.075  -99.000  -99.000
  366.62     19.259    0.188  -99.000  -99.000
  373.46     19.148    0.061  -99.000  -99.000
  373.57     19.065    0.066  -99.000  -99.000
  373.70    -99.000  -99.000   18.977    0.113
  375.46     19.146    0.040  -99.000  -99.000
  375.57     19.190    0.051  -99.000  -99.000
  375.65     19.250    0.075   19.036    0.081
