9.5484.258
Time(days)     V    Verr    R    Rerr
  365.73     18.617    0.037   18.406    0.064
  366.55     18.539    0.023  -99.000  -99.000
  373.50     18.581    0.029  -99.000  -99.000
  375.50     18.556    0.025  -99.000  -99.000
  375.73     18.606    0.044   18.321    0.038
  377.52     18.597    0.028  -99.000  -99.000
  377.70     18.575    0.044   18.253    0.039
  378.50     18.548    0.015  -99.000  -99.000
  378.70     18.593    0.032   18.269    0.034
  379.50     18.536    0.018  -99.000  -99.000
  380.58     18.546    0.032  -99.000  -99.000
  383.51     18.553    0.014  -99.000  -99.000
  383.70     18.544    0.031   18.267    0.034
  384.56     18.586    0.035  -99.000  -99.000
  384.68     18.636    0.025   18.291    0.027
  387.58     18.577    0.013  -99.000  -99.000
  391.70     18.523    0.064   18.183    0.067
  392.51     18.542    0.020  -99.000  -99.000
  392.63     18.603    0.030   18.289    0.037
  393.54     18.580    0.022  -99.000  -99.000
  393.66     18.568    0.024   18.289    0.030
  395.53     18.549    0.013  -99.000  -99.000
  395.62     18.538    0.016   18.238    0.015
  397.55     18.588    0.039  -99.000  -99.000
  397.67     18.582    0.024   18.341    0.034
  398.53     18.575    0.021  -99.000  -99.000
  398.65     18.607    0.045   18.265    0.043
  402.50     18.777    0.055  -99.000  -99.000
  402.60    -99.000  -99.000   18.216    0.040
  402.63    -99.000  -99.000   18.262    0.050
  406.49     18.544    0.038  -99.000  -99.000
  409.50     18.588    0.029  -99.000  -99.000
  413.71     18.617    0.035   18.298    0.034
  414.63     18.577    0.019   18.261    0.021
  417.57     18.565    0.023   18.256    0.027
  420.48     18.558    0.022  -99.000  -99.000
  420.60     18.597    0.024   18.269    0.026
  421.67     18.627    0.098   18.126    0.089
  422.47     18.554    0.017  -99.000  -99.000
  422.60     18.544    0.018   18.229    0.019
  423.66     18.609    0.091   18.149    0.080
  425.46     18.601    0.046  -99.000  -99.000
  425.60     18.613    0.028   18.281    0.030
  426.52     18.605    0.037   18.341    0.043
  426.66     18.549    0.035   18.224    0.034
  427.66     18.605    0.026   18.263    0.030
  428.46     18.594    0.049  -99.000  -99.000
  430.58    -99.000  -99.000   18.274    0.030
  436.51     18.541    0.019   18.247    0.020
  437.49     18.610    0.019   18.278    0.020
  438.48     18.574    0.014   18.274    0.016
  439.51     18.575    0.026   18.246    0.028
  441.57     18.563    0.023   18.308    0.028
  441.66     18.584    0.024   18.274    0.024
  442.54     18.596    0.018   18.333    0.021
  442.55     18.600    0.017   18.260    0.018
  442.65     18.612    0.025   18.277    0.024
  444.48     18.625    0.025   18.300    0.024
  444.60     18.568    0.026   18.273    0.028
  445.52     19.056    0.027   18.371    0.017
  446.50     18.617    0.024   18.273    0.025
  446.61     18.609    0.019   18.277    0.018
  451.48     18.589    0.028   18.261    0.033
  452.51     18.743    0.051   18.389    0.058
  453.52     18.587    0.025   18.282    0.027
  453.64     18.643    0.039   18.275    0.036
  454.48     18.579    0.035   18.247    0.041
  457.55     18.575    0.037   18.283    0.030
  459.52    -99.000  -99.000   18.182    0.080
  460.47    -99.000  -99.000   18.242    0.108
  463.48     18.599    0.036   18.292    0.039
  466.50     18.584    0.020   18.277    0.025
  469.54     18.901    0.047   18.360    0.033
  471.44     19.008    0.025   18.343    0.018
  472.44     18.832    0.023   18.353    0.021
  473.43     18.598    0.015   18.283    0.017
  473.54     18.763    0.030   18.334    0.026
  474.44     18.943    0.024   18.366    0.018
  474.56     18.622    0.022   18.283    0.020
  475.44     18.626    0.016   18.297    0.017
  475.54     18.633    0.032   18.317    0.030
  476.42     18.853    0.052   18.368    0.046
  476.53     18.650    0.026   18.332    0.025
  477.42     18.617    0.027   18.197    0.027
  477.53     18.630    0.043   18.274    0.039
  478.44     18.635    0.015   18.291    0.016
  480.43     18.645    0.019   18.320    0.021
  481.58     18.629    0.041   18.310    0.036
  483.51     18.648    0.031   18.341    0.028
  484.45     18.647    0.030   18.326    0.027
  484.58     18.681    0.034   18.341    0.028
  485.44     18.609    0.034   18.322    0.031
  488.50    -99.000  -99.000   18.352    0.122
  489.44    -99.000  -99.000   18.326    0.035
  491.43     18.631    0.050   18.330    0.051
  492.55     18.640    0.074   18.340    0.068
  494.47     18.627    0.034   18.333    0.040
  495.41     18.605    0.036   18.305    0.042
  497.42     18.646    0.022   18.299    0.024
  500.42     18.661    0.025   18.314    0.026
  501.42     18.645    0.027   18.327    0.030
  502.42     18.653    0.019   18.338    0.020
  503.43     18.638    0.018   18.314    0.019
  504.42     18.665    0.022   18.306    0.022
  507.51     18.649    0.056   18.312    0.060
  509.82     18.615    0.049  -99.000  -99.000
  510.51     18.787    0.048   18.354    0.039
  511.42     18.710    0.038   18.359    0.036
  512.41     18.713    0.031   18.332    0.028
  517.83     18.649    0.056  -99.000  -99.000
  518.83     18.563    0.069  -99.000  -99.000
  519.81     18.594    0.164  -99.000  -99.000
  520.41     18.631    0.053   18.316    0.048
  520.81     18.668    0.074  -99.000  -99.000
  521.40     18.653    0.045   18.332    0.043
  521.83     18.660    0.065  -99.000  -99.000
  523.40     18.704    0.067   18.444    0.085
  528.81     18.547    0.083  -99.000  -99.000
  529.40     18.727    0.047   18.367    0.047
  529.81     18.689    0.031  -99.000  -99.000
  530.42     18.668    0.026   18.315    0.023
  531.40     18.605    0.089   18.144    0.095
  532.81     18.659    0.042  -99.000  -99.000
  533.43     18.657    0.071   18.312    0.067
  538.82     18.741    0.064  -99.000  -99.000
  539.79     18.675    0.048  -99.000  -99.000
  540.40     18.691    0.038   18.337    0.034
  540.78     18.693    0.035  -99.000  -99.000
  541.40     18.670    0.052   18.329    0.043
  541.78     18.741    0.123  -99.000  -99.000
  542.74     18.727    0.079  -99.000  -99.000
  546.41     18.842    0.099   18.290    0.063
  553.40     18.556    0.062   18.252    0.072
  555.80     18.638    0.039  -99.000  -99.000
  557.72     18.708    0.048  -99.000  -99.000
  558.78     18.739    0.037  -99.000  -99.000
  559.81     18.695    0.035  -99.000  -99.000
  560.71     18.824    0.153  -99.000  -99.000
  561.68     18.671    0.050  -99.000  -99.000
  562.71     18.658    0.053  -99.000  -99.000
  563.69     18.630    0.078  -99.000  -99.000
  565.69     18.650    0.035  -99.000  -99.000
  566.70     18.667    0.034  -99.000  -99.000
  571.73     18.622    0.047  -99.000  -99.000
  573.71     18.701    0.066  -99.000  -99.000
  576.73     18.660    0.044  -99.000  -99.000
  580.68     18.807    0.089  -99.000  -99.000
  581.68     18.771    0.095  -99.000  -99.000
  585.67     18.633    0.069  -99.000  -99.000
  587.67     18.605    0.078  -99.000  -99.000
  588.70     18.642    0.026  -99.000  -99.000
  592.70     18.698    0.078  -99.000  -99.000
  592.83     18.809    0.075   18.376    0.068
  593.63     18.750    0.101  -99.000  -99.000
  595.63     18.628    0.028  -99.000  -99.000
  596.64     18.583    0.063  -99.000  -99.000
  597.74     18.700    0.062  -99.000  -99.000
  598.62     18.664    0.080  -99.000  -99.000
  599.63     18.630    0.038  -99.000  -99.000
  600.63     18.756    0.046  -99.000  -99.000
  601.61     18.653    0.038  -99.000  -99.000
  602.81     18.600    0.062  -99.000  -99.000
  610.59     18.600    0.117  -99.000  -99.000
  629.55     18.605    0.025  -99.000  -99.000
  631.65     18.640    0.025  -99.000  -99.000
  632.56     18.714    0.056  -99.000  -99.000
  632.57     18.673    0.040  -99.000  -99.000
  633.78     18.720    0.025   18.342    0.024
  634.60     18.665    0.025  -99.000  -99.000
  636.77     18.647    0.029  -99.000  -99.000
  643.59     18.604    0.024  -99.000  -99.000
  647.61     18.567    0.048  -99.000  -99.000
  649.61     18.591    0.018  -99.000  -99.000
  650.52     18.611    0.025  -99.000  -99.000
  650.78     18.618    0.036  -99.000  -99.000
  651.57     18.630    0.047  -99.000  -99.000
  653.77     18.696    0.032  -99.000  -99.000
  654.68     18.642    0.020  -99.000  -99.000
  657.70     18.692    0.029  -99.000  -99.000
  659.56     18.590    0.018  -99.000  -99.000
  659.57     18.609    0.018  -99.000  -99.000
  660.48     18.574    0.025  -99.000  -99.000
  660.76     18.654    0.030   18.311    0.027
  663.58     18.648    0.028  -99.000  -99.000
  664.58     18.627    0.068  -99.000  -99.000
  668.51     18.588    0.048  -99.000  -99.000
  679.61     18.623    0.019  -99.000  -99.000
  684.54     18.637    0.014  -99.000  -99.000
  686.57     18.623    0.018  -99.000  -99.000
  688.55     18.627    0.036  -99.000  -99.000
  689.57     18.642    0.026  -99.000  -99.000
  690.54     18.614    0.037  -99.000  -99.000
  692.52     18.697    0.031  -99.000  -99.000
  694.52     18.659    0.029  -99.000  -99.000
  695.65     18.748    0.091  -99.000  -99.000
  749.52     18.668    0.018  -99.000  -99.000
  751.69     18.678    0.035   18.315    0.035
  752.52     18.741    0.032  -99.000  -99.000
  753.54     18.687    0.026  -99.000  -99.000
  754.65     18.669    0.070   18.408    0.073
  757.61    -99.000  -99.000   18.333    0.044
  761.74     18.697    0.041   18.360    0.034
  763.52     18.689    0.024  -99.000  -99.000
  765.64     18.675    0.023   18.330    0.022
  767.50     18.637    0.023  -99.000  -99.000
  769.77     18.665    0.142   18.313    0.129
  775.49     18.635    0.015  -99.000  -99.000
  776.49     18.681    0.041  -99.000  -99.000
  781.69     18.738    0.037   18.392    0.036
  782.64     18.599    0.031   18.309    0.029
  783.70     18.681    0.036   18.336    0.030
  786.61    -99.000  -99.000   18.410    0.044
  789.35     18.627    0.031   18.293    0.025
  790.48     18.658    0.022  -99.000  -99.000
  792.48     18.622    0.018  -99.000  -99.000
  793.48     18.526    0.021  -99.000  -99.000
  793.57     18.701    0.036   18.344    0.036
  800.55     18.682    0.035   18.365    0.042
  801.52     18.685    0.026   18.330    0.029
  802.62     19.095    0.033   18.433    0.020
  803.53     18.681    0.017  -99.000  -99.000
  805.60     18.737    0.045   18.337    0.040
  809.62     18.728    0.108   18.298    0.076
  810.68     18.619    0.088   18.335    0.070
  811.59     18.619    0.041   18.335    0.037
  813.52     18.665    0.052   18.301    0.040
  823.58     18.614    0.019   18.287    0.019
  825.50     18.598    0.117   18.186    0.128
  826.55     18.650    0.033   18.297    0.030
  827.54     18.609    0.017   18.291    0.017
  828.52     18.631    0.027   18.321    0.028
  829.56     18.770    0.109   18.392    0.098
  832.54     18.827    0.088   18.417    0.083
  833.63     18.710    0.038   18.308    0.030
  834.50     18.622    0.019   18.315    0.020
  834.51     18.579    0.049   18.272    0.052
  835.53     18.589    0.018   18.297    0.019
  837.49     18.600    0.023   18.282    0.022
  838.52     18.628    0.032   18.295    0.030
  839.48     18.597    0.033   18.251    0.028
  840.55     18.595    0.029   18.332    0.024
  841.49     18.511    0.044   18.239    0.035
  842.50     18.601    0.030   18.286    0.023
  843.50    -99.000  -99.000   18.263    0.031
  846.59     18.666    0.100   18.378    0.090
  849.54     18.584    0.045   18.256    0.040
  850.57     18.611    0.032   18.304    0.027
  854.48     18.896    0.022   18.376    0.017
  855.49     18.730    0.018   18.325    0.016
  856.48     18.926    0.030   18.357    0.022
  858.53     18.812    0.036   18.368    0.036
  860.51     18.561    0.036   18.284    0.038
  861.47     18.578    0.176   18.300    0.201
  862.51     18.643    0.034   18.283    0.032
  863.48     18.636    0.128   18.403    0.160
  864.51     18.576    0.021   18.300    0.021
  865.49     18.477    0.042   18.263    0.047
  866.46     18.631    0.056   18.246    0.051
  882.49     18.617    0.032   18.236    0.027
  886.46     18.606    0.054   18.187    0.045
  888.82     18.533    0.063  -99.000  -99.000
  889.44     18.572    0.037   18.243    0.035
  890.47     18.558    0.032   18.228    0.028
  891.43     18.551    0.028   18.254    0.028
  893.46     18.590    0.068   18.122    0.051
  894.81     18.573    0.045  -99.000  -99.000
  896.45     18.571    0.057   18.234    0.048
  899.82     18.555    0.021  -99.000  -99.000
  902.83     18.510    0.036  -99.000  -99.000
  907.72     18.487    0.078  -99.000  -99.000
  908.81     18.538    0.031  -99.000  -99.000
  909.40     18.534    0.026   18.263    0.024
  910.40     18.536    0.042   18.240    0.040
  911.72     18.697    0.099  -99.000  -99.000
  913.41     18.499    0.183   18.285    0.220
  914.70     18.636    0.114  -99.000  -99.000
  917.73     18.474    0.041  -99.000  -99.000
  918.80     18.486    0.016  -99.000  -99.000
  919.69     18.589    0.029  -99.000  -99.000
  922.84     18.548    0.037  -99.000  -99.000
  923.70     18.524    0.037  -99.000  -99.000
  926.67     18.664    0.078  -99.000  -99.000
  927.73     18.470    0.048  -99.000  -99.000
  929.69     18.524    0.039  -99.000  -99.000
  930.66     18.650    0.115  -99.000  -99.000
  931.67     18.551    0.115  -99.000  -99.000
  932.71     18.355    0.105  -99.000  -99.000
  933.72     18.576    0.098  -99.000  -99.000
  934.79     18.506    0.083  -99.000  -99.000
  935.80     18.607    0.082  -99.000  -99.000
  936.70     18.507    0.033  -99.000  -99.000
  936.74     18.507    0.025  -99.000  -99.000
  937.74     18.500    0.112  -99.000  -99.000
  939.78     18.540    0.074  -99.000  -99.000
  943.68     18.552    0.038  -99.000  -99.000
  944.72     18.491    0.023  -99.000  -99.000
  945.76     18.603    0.046  -99.000  -99.000
  946.72     18.538    0.030  -99.000  -99.000
  948.68     18.589    0.087  -99.000  -99.000
  949.71     18.487    0.041  -99.000  -99.000
  950.68     18.538    0.027  -99.000  -99.000
  951.68     18.532    0.015  -99.000  -99.000
  954.66     18.533    0.050  -99.000  -99.000
  955.67     18.419    0.027  -99.000  -99.000
  956.68     18.520    0.017  -99.000  -99.000
  957.64     18.519    0.022  -99.000  -99.000
  962.68     18.598    0.128  -99.000  -99.000
  963.68     18.477    0.119  -99.000  -99.000
  964.67     18.520    0.100  -99.000  -99.000
  965.71     18.478    0.042  -99.000  -99.000
  966.66     18.482    0.023  -99.000  -99.000
  967.64     18.524    0.022  -99.000  -99.000
  968.67     18.530    0.021  -99.000  -99.000
  969.63     18.535    0.033  -99.000  -99.000
  972.69     18.570    0.042  -99.000  -99.000
  973.69     18.520    0.019  -99.000  -99.000
  974.75     18.546    0.015  -99.000  -99.000
  975.70     18.508    0.024  -99.000  -99.000
  978.78     18.531    0.062  -99.000  -99.000
  979.66     18.527    0.049  -99.000  -99.000
  981.68     18.522    0.021  -99.000  -99.000
  982.67     18.546    0.017  -99.000  -99.000
  983.67     18.534    0.020  -99.000  -99.000
  984.58     18.531    0.050  -99.000  -99.000
  985.68     18.636    0.073  -99.000  -99.000
  986.69     18.512    0.042  -99.000  -99.000
  987.66     18.521    0.040  -99.000  -99.000
  988.65     18.466    0.092  -99.000  -99.000
  989.65     18.449    0.069  -99.000  -99.000
  993.68     18.601    0.092  -99.000  -99.000
  994.63     18.557    0.093  -99.000  -99.000
  995.63     18.545    0.071  -99.000  -99.000
  997.68     18.530    0.018  -99.000  -99.000
  999.74     18.543    0.029  -99.000  -99.000
 1000.66     18.569    0.071  -99.000  -99.000
 1002.68     18.595    0.119  -99.000  -99.000
 1002.71     18.534    0.019  -99.000  -99.000
 1004.66     18.537    0.026  -99.000  -99.000
 1005.70     18.551    0.030  -99.000  -99.000
 1006.70     18.520    0.028  -99.000  -99.000
 1007.63     18.539    0.023  -99.000  -99.000
 1010.57     18.481    0.035  -99.000  -99.000
 1011.56     18.541    0.023  -99.000  -99.000
 1012.64     18.561    0.046  -99.000  -99.000
 1013.61     18.514    0.030  -99.000  -99.000
 1014.71     18.534    0.018  -99.000  -99.000
 1016.62     18.515    0.017  -99.000  -99.000
 1017.65     18.496    0.020  -99.000  -99.000
 1019.58     18.614    0.114  -99.000  -99.000
 1022.63     18.479    0.046  -99.000  -99.000
 1024.76     18.522    0.028  -99.000  -99.000
 1026.55     18.520    0.026  -99.000  -99.000
 1030.69     18.500    0.033  -99.000  -99.000
 1031.63     18.583    0.058  -99.000  -99.000
 1037.69     18.529    0.027  -99.000  -99.000
 1041.75     18.255    0.135  -99.000  -99.000
 1047.56     20.752    0.141  -99.000  -99.000
 1049.65     18.525    0.037  -99.000  -99.000
 1050.61     18.485    0.030  -99.000  -99.000
 1050.73     18.470    0.034   18.225    0.039
 1051.74     18.563    0.054  -99.000  -99.000
 1053.56     18.650    0.085  -99.000  -99.000
 1064.60     18.543    0.023  -99.000  -99.000
 1065.56     18.513    0.022  -99.000  -99.000
 1066.62     18.576    0.020  -99.000  -99.000
 1067.55     18.515    0.012  -99.000  -99.000
 1068.60     18.490    0.013  -99.000  -99.000
 1072.60     18.557    0.028  -99.000  -99.000
 1074.61     18.501    0.012  -99.000  -99.000
 1079.57     18.521    0.026  -99.000  -99.000
 1080.66     18.570    0.038  -99.000  -99.000
 1081.57     18.495    0.047  -99.000  -99.000
 1083.62     18.523    0.030  -99.000  -99.000
 1093.47     18.556    0.026  -99.000  -99.000
 1094.68     18.814    0.020   18.279    0.016
 1100.57     18.567    0.017  -99.000  -99.000
 1105.49     18.541    0.016  -99.000  -99.000
 1106.73     18.844    0.041   18.501    0.044
 1107.59     18.558    0.021   18.271    0.023
 1115.66     18.533    0.059   18.107    0.046
 1118.65     18.621    0.055   18.366    0.066
 1122.69     18.780    0.023   18.267    0.019
 1124.66     18.597    0.041   18.286    0.049
 1126.50     18.509    0.085   18.257    0.096
 1128.56     18.548    0.017   18.248    0.019
 1129.70     18.571    0.020   18.254    0.020
 1131.57     18.580    0.025   18.237    0.027
 1132.68     18.564    0.017   18.260    0.017
 1136.62     18.570    0.024   18.259    0.025
 1138.57     18.547    0.026   18.254    0.024
 1139.61     18.567    0.034   18.289    0.033
 1141.75    -99.000  -99.000   18.312    0.043
 1144.68     18.620    0.080   18.169    0.058
 1161.55     18.618    0.019   18.258    0.018
 1163.72     18.593    0.039   18.229    0.030
 1165.62     18.530    0.062   18.285    0.075
 1167.52     18.567    0.050   18.217    0.040
 1172.52     18.619    0.038   18.246    0.030
 1174.55     18.602    0.022   18.242    0.020
 1176.51     18.574    0.019   18.254    0.020
 1177.60     18.584    0.029   18.249    0.027
 1178.54     18.588    0.028   18.258    0.027
 1179.68     18.696    0.054   18.375    0.042
 1183.54     18.711    0.056   18.218    0.047
 1185.52     18.543    0.022   18.233    0.023
 1186.57     18.654    0.024   18.254    0.022
 1187.59     18.978    0.039   18.350    0.022
 1196.54     18.512    0.060   18.197    0.050
 1201.52     18.603    0.078   18.329    0.073
 1203.54     18.547    0.043   18.249    0.042
 1205.60     18.597    0.032   18.275    0.030
 1208.50     18.686    0.036   18.253    0.030
 1213.48     18.538    0.019   18.247    0.021
 1219.54     18.733    0.129   18.313    0.127
 1229.47     18.574    0.035  -99.000  -99.000
 1234.46     18.588    0.040   18.215    0.042
 1235.50     18.553    0.035   18.287    0.041
 1243.50     18.715    0.064   18.269    0.047
 1249.48     18.580    0.031   18.239    0.028
 1264.42     18.572    0.035   18.251    0.039
 1266.40     18.609    0.040   18.264    0.042
 1268.41     18.632    0.026   18.302    0.029
 1272.42     18.590    0.040   18.255    0.040
 1283.36     18.699    0.080   18.264    0.053
 1294.82     18.623    0.031  -99.000  -99.000
 1298.78     18.591    0.023  -99.000  -99.000
 1304.69     18.661    0.071  -99.000  -99.000
 1310.75     18.600    0.020  -99.000  -99.000
 1312.79     18.600    0.038  -99.000  -99.000
 1313.78     18.591    0.032  -99.000  -99.000
 1314.79     18.552    0.047  -99.000  -99.000
 1315.66     18.301    0.075  -99.000  -99.000
 1316.69     18.561    0.053  -99.000  -99.000
 1317.83     18.592    0.062  -99.000  -99.000
 1318.67     18.466    0.050  -99.000  -99.000
 1319.74     18.623    0.036  -99.000  -99.000
 1320.74     18.582    0.046  -99.000  -99.000
 1321.78     18.607    0.047  -99.000  -99.000
 1322.77     18.568    0.076  -99.000  -99.000
 1325.78     18.698    0.074  -99.000  -99.000
 1326.64     18.473    0.078  -99.000  -99.000
 1328.66     18.726    0.081  -99.000  -99.000
 1329.74     18.587    0.023  -99.000  -99.000
 1330.67     18.604    0.022  -99.000  -99.000
 1331.74     18.572    0.054  -99.000  -99.000
 1334.61     18.645    0.024  -99.000  -99.000
 1338.62     18.621    0.033  -99.000  -99.000
 1340.80     18.558    0.051  -99.000  -99.000
 1342.66     18.487    0.068  -99.000  -99.000
 1343.72     18.562    0.035  -99.000  -99.000
 1344.73     18.633    0.029  -99.000  -99.000
 1347.58     18.600    0.070  -99.000  -99.000
 1349.63     18.639    0.026  -99.000  -99.000
 1351.79     18.618    0.024  -99.000  -99.000
 1357.62     18.674    0.035  -99.000  -99.000
 1359.74     18.616    0.016  -99.000  -99.000
 1363.65     18.589    0.029  -99.000  -99.000
 1364.57     18.648    0.034  -99.000  -99.000
 1371.59     18.667    0.036  -99.000  -99.000
 1373.63     18.505    0.038  -99.000  -99.000
 1374.68     18.648    0.067  -99.000  -99.000
 1375.71     18.625    0.047  -99.000  -99.000
 1380.64     18.629    0.078  -99.000  -99.000
 1382.62     18.607    0.018  -99.000  -99.000
 1383.61     18.601    0.018  -99.000  -99.000
 1384.69     18.542    0.064  -99.000  -99.000
 1390.57     18.592    0.032  -99.000  -99.000
 1396.76     18.670    0.045  -99.000  -99.000
 1397.41     18.554    0.058  -99.000  -99.000
 1398.68     18.649    0.024  -99.000  -99.000
 1400.49     18.573    0.165  -99.000  -99.000
 1406.55     18.644    0.065  -99.000  -99.000
 1408.67     18.473    0.203  -99.000  -99.000
 1413.56     18.609    0.017  -99.000  -99.000
 1415.63     18.614    0.013  -99.000  -99.000
 1422.61     18.578    0.019  -99.000  -99.000
 1423.60     18.567    0.032  -99.000  -99.000
 1424.72     18.658    0.071  -99.000  -99.000
 1434.58     18.623    0.059  -99.000  -99.000
 1438.59     18.693    0.054  -99.000  -99.000
 1440.56     18.592    0.035  -99.000  -99.000
 1443.59     18.601    0.022  -99.000  -99.000
 1448.53     18.578    0.015  -99.000  -99.000
 1449.59     18.588    0.026  -99.000  -99.000
 1453.53     18.578    0.017  -99.000  -99.000
 1455.56     18.631    0.026  -99.000  -99.000
 1465.57     18.659    0.024  -99.000  -99.000
 1466.57     18.618    0.028  -99.000  -99.000
 1468.60     18.640    0.021  -99.000  -99.000
 1478.65     18.603    0.013   18.270    0.014
 1482.62     18.818    0.020   18.364    0.018
 1484.61     18.632    0.015   18.329    0.017
 1485.61     18.595    0.015   18.305    0.016
 1486.62     18.631    0.015   18.317    0.017
 1495.57    -99.000  -99.000   18.319    0.039
 1500.56     18.635    0.065   18.216    0.060
 1500.61     18.670    0.026   18.328    0.024
 1503.59    -99.000  -99.000   18.438    0.230
 1504.59     18.632    0.018   18.314    0.019
 1505.62     18.661    0.019   18.297    0.019
 1508.58     18.625    0.018   18.307    0.020
 1509.52     18.621    0.016   18.329    0.017
 1511.49     18.720    0.042   18.368    0.043
 1512.62     18.699    0.048   18.359    0.050
 1518.52     18.629    0.017   18.304    0.017
 1520.58     18.618    0.036   18.343    0.036
 1522.54     18.636    0.106   18.369    0.098
 1528.56     18.656    0.026   18.353    0.025
 1529.70     18.740    0.089   18.294    0.074
 1531.47     18.857    0.016  -99.000  -99.000
 1534.55     18.740    0.049   18.383    0.050
 1536.58     18.636    0.036   18.367    0.042
 1538.60     18.608    0.056   18.324    0.055
 1545.67     18.610    0.072   18.313    0.062
 1549.57     18.706    0.048   18.428    0.041
 1550.63     18.652    0.074   18.302    0.053
 1551.53     18.910    0.154   18.466    0.102
 1555.50     18.723    0.045   18.376    0.039
 1558.53     18.650    0.027   18.340    0.028
 1562.48     18.714    0.024   18.389    0.024
 1565.48     18.793    0.083   18.446    0.087
 1569.45     18.667    0.016   18.363    0.018
 1570.56     18.652    0.024   18.377    0.028
 1573.52     18.756    0.052   18.356    0.046
 1574.57     18.705    0.060   18.310    0.050
 1575.59     18.727    0.061   18.394    0.060
 1577.48     18.709    0.054   18.403    0.051
 1578.49     18.590    0.046   18.230    0.040
 1589.44     18.796    0.046   18.370    0.046
 1591.46     18.758    0.133   18.269    0.116
 1593.44     18.721    0.035   18.350    0.034
 1595.41     18.691    0.017   18.370    0.018
 1596.44     18.710    0.021   18.353    0.020
 1597.52     18.704    0.024   18.379    0.024
 1600.50     18.866    0.059   18.403    0.048
 1601.51     18.687    0.026   18.408    0.026
 1603.50     18.482    0.131   18.359    0.191
 1604.41     18.697    0.025   18.396    0.027
 1605.51     18.728    0.036   18.382    0.031
 1609.41     18.730    0.025   18.408    0.022
 1611.42     18.731    0.070   18.381    0.059
 1615.49     18.523    0.096   18.352    0.092
 1618.79     18.650    0.179  -99.000  -99.000
 1619.38     18.720    0.018   18.399    0.019
 1620.41     18.768    0.030   18.382    0.029
 1622.40     18.712    0.030   18.376    0.032
 1624.42     18.725    0.027   18.393    0.030
 1631.40     18.932    0.070   18.473    0.060
 1632.40     18.809    0.034   18.418    0.029
 1635.83     18.727    0.036  -99.000  -99.000
 1644.41     18.753    0.029   18.410    0.024
 1648.79     18.710    0.043  -99.000  -99.000
 1653.79     18.705    0.026  -99.000  -99.000
 1655.74     18.636    0.048  -99.000  -99.000
 1665.82     18.720    0.027  -99.000  -99.000
 1673.83     18.770    0.083  -99.000  -99.000
 1677.69     18.744    0.078  -99.000  -99.000
 1679.70     18.701    0.033  -99.000  -99.000
 1681.75     18.723    0.021  -99.000  -99.000
 1683.83     18.661    0.045  -99.000  -99.000
 1684.68     18.772    0.048  -99.000  -99.000
 1685.76     18.736    0.059  -99.000  -99.000
 1687.80     18.694    0.038  -99.000  -99.000
 1688.76     18.666    0.043  -99.000  -99.000
 1696.82     18.716    0.048  -99.000  -99.000
 1699.75     18.947    0.157  -99.000  -99.000
 1704.79     18.673    0.063  -99.000  -99.000
 1706.81     18.666    0.033  -99.000  -99.000
 1710.70     18.664    0.024  -99.000  -99.000
 1712.71     18.725    0.021  -99.000  -99.000
